"day","T"
0,259.15
0.5,269.350000047684
1,263.15
1.5,271.949999952316
2,261.75000038147
2.5,269.050000095367
3,263.04999961853
3.5,268.249999904633
4,262.75000038147
4.5,266.550000095367
5,263.349999809265
5.5,266.749999904633
6,262.849999809265
6.5,266.550000095367
7,260.15
7.5,266.749999904633
8,255.65
8.5,267.349999809265
9,253.04999961853
9.5,266.450000190735
10,252.949999237061
10.5,265.550000095367
11,252.850000762939
11.5,264.950000190735
12,250.350000762939
12.5,269.550000095367
13,251.949999237061
13.5,271.050000095367
14,254.04999961853
14.5,268.349999809265
15,255.65
15.5,276.350000047684
16,259.25000038147
16.5,273.04999999851
17,261.54999961853
17.5,275.949999952316
18,263.950000190735
18.5,273.55000000596
19,263.15
19.5,270.15
20,258.25000038147
20.5,272.15
21,257.65
21.5,275.65
22,260.04999961853
22.5,278.349999809265
23,262.849999809265
23.5,279.249999904633
24,267.349999809265
24.5,278.950000190735
25,265.849999809265
25.5,280.050000095367
26,263.25000038147
26.5,281.54999961853
27,264.54999961853
27.5,282.04999961853
28,266.749999904633
28.5,278.749999904633
29,266.950000190735
29.5,280.450000190735
30,264.04999961853
30.5,283.849999809265
31,264.450000190735
31.5,284.65
32,265.249999904633
32.5,275.550000095367
33,265.550000095367
33.5,270.15
34,262.54999961853
34.5,274.449999952316
35,263.75000038147
35.5,276.050000095367
36,262.54999961853
36.5,276.550000095367
37,262.15
37.5,277.050000095367
38,264.849999809265
38.5,277.749999904633
39,267.349999809265
39.5,274.850000047684
40,262.75000038147
40.5,276.15
41,261.04999961853
41.5,280.15
42,266.050000095367
42.5,278.749999904633
43,268.550000095367
43.5,278.749999904633
44,266.15
44.5,282.450000190735
45,267.950000190735
45.5,278.749999904633
46,265.15
46.5,277.849999809265
47,263.65
47.5,281.25000038147
48,267.749999904633
48.5,278.050000095367
49,263.75000038147
49.5,278.15
50,271.250000023842
50.5,273.450000011921
51,272.349999988079
51.5,280.749999904633
52,269.949999952316
52.5,273.950000011921
53,268.950000190735
53.5,278.849999809265
54,269.949999952316
54.5,272.450000011921
55,269.550000095367
55.5,272.65
56,270.050000095367
56.5,273.450000011921
57,269.949999952316
57.5,272.94999999702
58,264.349999809265
58.5,271.250000023842
59,262.54999961853
59.5,267.450000190735
60,263.75000038147
60.5,271.750000023842
61,260.65
61.5,275.449999952316
62,264.54999961853
62.5,276.850000047684
63,270.350000047684
63.5,273.750000023842
64,269.949999952316
64.5,278.849999809265
65,267.849999809265
65.5,286.25000038147
66,270.449999952316
66.5,286.75000038147
67,272.15
67.5,289.449999237061
68,271.65
68.5,284.75000038147
69,269.850000047684
69.5,281.050000095367
70,265.849999809265
70.5,280.550000095367
71,270.350000047684
71.5,280.749999904633
72,269.949999952316
72.5,290.850000762939
73,274.250000023842
73.5,294.25000038147
74,276.550000095367
74.5,294.949999237061
75,275.15
75.5,291.65
76,271.949999952316
76.5,282.950000190735
77,270.749999904633
77.5,285.450000190735
78,271.750000023842
78.5,284.349999809265
79,269.749999904633
79.5,283.54999961853
80,271.15
80.5,284.75000038147
81,269.249999904633
81.5,283.849999809265
82,274.250000023842
82.5,282.849999809265
83,274.049999976158
83.5,290.350000762939
84,278.450000190735
84.5,284.54999961853
85,276.65
85.5,287.25000038147
86,275.550000095367
86.5,284.75000038147
87,275.15
87.5,289.449999237061
88,272.65
88.5,288.349999809265
89,277.65
89.5,290.350000762939
90,278.349999809265
90.5,289.04999961853
91,277.349999809265
91.5,290.15
92,273.950000011921
92.5,292.949999237061
93,275.350000047684
93.5,296.850000762939
94,277.950000190735
94.5,295.75000038147
95,281.849999809265
95.5,291.15
96,274.250000023842
96.5,290.04999961853
97,276.65
97.5,288.849999809265
98,273.55000000596
98.5,289.75000038147
99,278.349999809265
99.5,287.849999809265
100,275.949999952316
100.5,288.349999809265
101,275.850000047684
101.5,288.950000190735
102,279.65
102.5,290.25000038147
103,276.249999904633
103.5,292.65
104,278.450000190735
104.5,293.850000762939
105,279.349999809265
105.5,291.949999237061
106,278.450000190735
106.5,293.65
107,278.65
107.5,291.949999237061
108,280.349999809265
108.5,288.950000190735
109,277.950000190735
109.5,287.849999809265
110,274.449999952316
110.5,297.15
111,279.450000190735
111.5,290.25000038147
112,274.850000047684
112.5,292.25000038147
113,278.050000095367
113.5,295.350000762939
114,281.15
114.5,295.15
115,281.450000190735
115.5,291.350000762939
116,281.15
116.5,295.54999961853
117,287.15
117.5,296.25000038147
118,286.349999809265
118.5,296.350000762939
119,280.65
119.5,299.949999237061
120,283.15
120.5,303.75000038147
121,283.450000190735
121.5,303.54999961853
122,289.15
122.5,300.54999961853
123,285.75000038147
123.5,303.350000762939
124,282.54999961853
124.5,299.54999961853
125,284.04999961853
125.5,300.15
126,283.75000038147
126.5,301.75000038147
127,284.349999809265
127.5,303.449999237061
128,288.450000190735
128.5,298.350000762939
129,284.849999809265
129.5,305.550001525879
130,289.350000762939
130.5,306.65
131,291.25000038147
131.5,303.949999237061
132,287.75000038147
132.5,295.949999237061
133,285.950000190735
133.5,295.04999961853
134,284.950000190735
134.5,298.350000762939
135,287.15
135.5,294.75000038147
136,282.15
136.5,296.75000038147
137,284.349999809265
137.5,296.54999961853
138,283.65
138.5,300.04999961853
139,284.75000038147
139.5,302.350000762939
140,284.25000038147
140.5,304.75000038147
141,286.349999809265
141.5,307.350000762939
142,289.25000038147
142.5,307.550001525879
143,290.449999237061
143.5,296.75000038147
144,289.04999961853
144.5,296.850000762939
145,290.949999237061
145.5,302.350000762939
146,289.949999237061
146.5,303.850000762939
147,293.15
147.5,305.15
148,289.449999237061
148.5,295.449999237061
149,289.350000762939
149.5,298.949999237061
150,289.75000038147
150.5,302.15
151,289.75000038147
151.5,305.15
152,290.850000762939
152.5,301.850000762939
153,288.450000190735
153.5,298.25000038147
154,286.04999961853
154.5,305.550001525879
155,289.850000762939
155.5,305.249998474121
156,290.350000762939
156.5,307.050001525879
157,289.54999961853
157.5,299.949999237061
158,289.15
158.5,302.25000038147
159,288.04999961853
159.5,305.449999237061
160,287.65
160.5,304.15
161,288.450000190735
161.5,305.350000762939
162,290.04999961853
162.5,309.949999237061
163,294.449999237061
163.5,303.949999237061
164,291.15
164.5,305.850000762939
165,292.75000038147
165.5,305.850000762939
166,291.04999961853
166.5,306.550001525879
167,292.04999961853
167.5,308.15
168,293.949999237061
