day,T
112.5,293.8500008
113,286.3499998
114.5,294.15
117.5,299.8500008
121,285.15
126.5,295.65
129,281.9500002
130,282.3499998
131,283.5499996
132,283.5499996
133,285.9500002
134,283.4500002
135,286.65
136,287.15
137,286.5499996
137.5,295.65
138,286.5499996
139,286.15
140,284.7500004
140.5,296.65
142,286.15
143,286.9500002
143.5,297.0499996
145,287.5499996
145.5,298.2500004
146,285.9500002
146.5,298.2500004
147,284.7500004
150,282.3499998
151,283.9500002
151.5,293.2500004
152.5,292.0499996
153,283.65
153.5,290.7500004
154,281.8499998
155,282.9500002
156,285.15
156.5,296.7500004
157,284.5499996
157.5,295.7500004
158,284.65
159,287.0499996
159.5,298.65
160,289.65
161,289.0499996
162.5,300.2500004
163.5,295.4499992
164,279.65
165,281.0500001
165.5,288.8499998
166,282.65
167,284.0499996
168,285.2500004
168.5,295.15
169,285.65
170,285.0499996
171,285.65
172,284.2500004
173,284.0499996
173.5,296.4499992
175.5,300.2500004
176.5,300.4499992
177,289.8500008
178,286.2500004
178.5,302.8500008
179,286.2500004
179.5,301.0499996
180,288.0499996
181,288.2500004
182,289.2500004
183,289.8500008
183.5,301.7500004
184,289.0499996
184.5,301.8500008
185.5,299.4499992
186,290.2500004
187,290.4499992
188,289.8500008
188.5,303.15
189.5,293.65
190,285.9500002
190.5,293.15
191,286.4500002
194,290.4499992
194.5,300.2500004
195.5,296.65
197,286.0499996
197.5,295.65
198,285.65
199,287.8499998
199.5,299.15
200,287.65
200.5,298.2500004
201,287.65
201.5,299.0499996
202,284.4500002
202.5,294.0499996
203,280.15
203.5,291.0499996
205,282.65
206,287.9500002
207,284.5499996
207.5,300.0499996
208,288.0499996
209,288.5499996
211,290.15
212,287.0499996
212.5,302.4499992
214.5,288.5499996
215,283.2500004
216,284.4500002
218,287.8499998
219,286.0499996
219.5,302.4499992
220,285.65
220.5,297.0499996
221,285.2500004
221.5,289.8500008
222,285.15
223,285.5499996
225,291.8500008
226,288.8499998
226.5,304.8500008
227,289.8500008
228.5,297.65
229.5,297.7500004
231,287.15
231.5,296.8500008
232,284.4500002
233,283.65
233.5,298.0499996
234,286.15
234.5,297.5499996
235,284.8499998
235.5,292.0499996
236,285.8499998
237,287.15
238,286.8499998
239,288.65
239.5,296.65
240,286.65
240.5,297.8500008
241.5,296.2500004
242,285.65
243,286.65
244,289.0499996
245,292.7500004
245.5,303.0499996
246,288.65
247,280.8499998
247.5,294.2500004
248,288.15
249,290.65
249.5,298.0499996
250.5,295.2500004
251,283.8499998
252,285.15
252.5,289.8500008
253,287.15
254.5,296.15
255.5,295.8500008
257,285.0499996
257.5,295.7500004
258,284.65
258.5,290.4499992
259,285.8499998
260,288.2500004
261,289.8500008
261.5,294.2500004
262,289.8500008
263,287.8499998
264,289.4499992
264.5,300.65
265,288.15
266,291.65
266.5,302.15
267,290.65
270,289.2500004
271,288.15
271.5,299.3500008
272,289.15
273,289.5499996
273.5,298.65
274.5,297.8500008
275,290.2500004
276,289.7500004
277,290.5499996
278,290.65
278.5,297.7500004
279,290.3500008
280,290.9499992
281,288.8499998
281.5,297.8500008
282,289.8500008
282.5,295.2500004
285,292.4499992
287,290.0499996
287.5,302.65
288,289.0499996
288.5,302.0499996
289,289.8500008
290,290.15
291.5,302.0499996
292,291.8500008
292.5,302.2500004
293.5,301.8500008
294.5,296.0499996
295,289.65
296,290.65
297,290.65
297.5,300.65
298,290.4499992
298.5,300.8500008
299,289.2500004
299.5,300.8500008
300,290.7500004
300.5,301.2500004
301,290.15
301.5,301.4499992
302,292.0499996
302.5,299.65
303,291.65
304,291.8500008
305,291.8500008
305.5,296.8500008
306,292.5499996
307,292.15
308,292.2500004
308.5,302.65
309,289.65
309.5,301.2500004
310,289.8500008
310.5,300.2500004
311.5,299.8500008
312,285.15
313,291.2500004
314,292.8500008
315,292.8500008
316,291.2500004
316.5,305.4499992
317,291.2500004
317.5,303.4499992
318,291.2500004
319,292.2500004
319.5,303.4499992
320,292.8500008
321,289.8500008
321.5,302.2500004
322,289.8500008
322.5,298.65
323,289.2500004
324,290.65
325,291.65
325.5,301.2500004
326,292.0499996
327,291.65
327.5,301.8500008
328,288.8499998
328.5,299.2500004
329.5,293.2500004
330,287.0499996
331,288.65
332,290.8500008
332.5,298.15
333,291.0499996
333.5,299.4499992
334,291.8500008
335,290.4499992
335.5,303.0499996
336,292.8500008
336.5,302.8500008
338,291.8500008
339,290.4499992
339.5,299.0499996
340,290.4499992
341,291.4499992
342,291.65
343,292.0499996
344,292.2500004
345,291.8500008
345.5,301.2500004
347,292.0499996
348,291.8500008
348.5,303.2500004
349.5,302.8500008
350.5,295.65
351,289.0499996
352,289.2500004
352.5,296.7500004
354,290.4499992
355,290.0499996
355.5,301.0499996
356,290.8500008
357,291.65
358,292.0499996
358.5,303.2500004
359,291.0499996
359.5,302.0499996
360,290.8500008
361,291.0499996
361.5,302.2500004
362,290.2500004
362.5,300.65
363,289.0499996
363.5,299.65
364,289.2500004
365,291.65
365.5,300.4499992
367,291.15
368,291.65
368.5,303.9499992
369,289.9499992
369.5,303.15
371.5,294.4499992
376.5,299.0499996
377.5,300.2500004
378.5,299.2500004
380.5,300.4499992
381.5,294.65
383.5,298.4499992
387.5,301.4499992
390.5,300.4499992
391,289.8500008
391.5,298.2500004
392,290.0499996
393,290.0499996
394,289.4499992
394.5,300.7500004
395,287.5499996
395.5,299.65
396,286.0499996
397,287.8499998
398,287.8499998
399,287.7500004
400,288.4500002
400.5,298.15
401,289.4499992
402,289.4499992
402.5,298.5499996
404,290.7500004
405,291.0499996
405.5,301.2500004
407,290.0499996
408,289.0499996
408.5,298.15
409,287.8499998
409.5,298.2500004
410,288.2500004
411,290.2500004
411.5,299.2500004
412,291.15
413,288.4500002
414.5,298.2500004
415,286.0499996
415.5,295.3500008
417,284.65
417.5,296.7500004
418,284.65
418.5,296.65
419,285.65
420,286.7500004
420.5,297.0499996
422,289.2500004
422.5,298.2500004
423,289.8500008
423.5,297.15
424,290.0499996
425,289.65
426,289.8500008
426.5,298.8500008
427,288.2500004
428,289.0499996
429.5,301.2500004
430,286.65
430.5,296.4499992
431,287.4500002
432,285.2500004
432.5,297.0499996
433,284.65
433.5,293.4499992
434.5,297.3500008
436,284.65
436.5,294.7500004
437,284.4500002
438,286.65
439,288.4500002
440,288.2500004
440.5,300.2500004
441,283.8499998
441.5,297.8500008
442,284.7500004
443,284.0499996
444,284.0499996
445,283.4500002
446,283.2500004
447,283.8499998
448,283.65
450,286.8499998
450.5,299.65
451,283.0499996
452,283.4500002
453,286.7500004
454,284.65
454.5,299.4499992
455,284.2500004
456,285.8499998
456.5,294.15
457,285.8499998
457.5,294.3500008
458,283.2500004
459,284.0499996
460,285.4500002
461,285.4500002
462,285.65
463,286.4500002
463.5,296.8500008
464,285.65
464.5,296.15
465,286.0499996
466.5,297.8500008
467,287.2500004
467.5,297.4499992
468,286.65
468.5,297.5499996
469,285.15
470,286.0499996
471,286.4500002
471.5,296.8500008
472,286.65
473,288.0499996
473.5,299.5499996
474.5,297.5499996
475,282.4500002
475.5,296.8500008
476,281.0500001
477,282.4500002
478,284.2500004
479,286.4500002
480,288.0499996
480.5,301.2500004
481,286.4500002
481.5,300.4499992
482,286.65
483,285.8499998
484,284.2500004
484.5,300.65
485,284.8499998
485.5,296.4499992
486,286.0499996
486.5,296.65
487,286.8499998
487.5,296.7500004
488,285.65
488.5,293.65
489,279.15
