"day","T"
181,290.949999237061
181.5,301.449999237061
182,288.75000038147
182.5,291.449999237061
183,286.450000190735
183.5,293.15
184,286.450000190735
184.5,296.449999237061
185,286.450000190735
185.5,299.850000762939
186,290.350000762939
186.5,302.04999961853
187,290.949999237061
187.5,305.350000762939
188,290.350000762939
188.5,298.75000038147
189,290.350000762939
189.5,295.949999237061
190,284.849999809265
190.5,298.15
191,288.75000038147
191.5,295.350000762939
192,289.850000762939
192.5,299.25000038147
193,287.54999961853
193.5,304.25000038147
194,292.04999961853
194.5,303.15
195,289.850000762939
195.5,297.04999961853
196,288.15
196.5,294.850000762939
197,284.849999809265
197.5,299.850000762939
198,290.350000762939
198.5,297.04999961853
199,289.850000762939
199.5,304.25000038147
200,292.54999961853
200.5,307.550001525879
201,291.449999237061
201.5,305.949999237061
202,292.04999961853
202.5,303.75000038147
203,294.25000038147
203.5,309.249998474121
204,290.949999237061
204.5,294.25000038147
205,288.15
205.5,295.350000762939
206,287.54999961853
206.5,299.25000038147
207,288.75000038147
207.5,303.15
208,292.54999961853
208.5,306.449999237061
209,293.75000038147
209.5,307.550001525879
210,296.449999237061
210.5,308.749998474121
211,297.04999961853
211.5,308.15
212,297.04999961853
212.5,304.850000762939
213,289.850000762939
213.5,299.850000762939
214,288.15
214.5,294.25000038147
215,286.450000190735
215.5,299.25000038147
216,286.450000190735
216.5,298.15
217,287.54999961853
217.5,303.15
218,292.04999961853
218.5,304.850000762939
219,294.25000038147
219.5,301.449999237061
220,287.54999961853
220.5,295.949999237061
221,289.850000762939
221.5,299.850000762939
222,288.15
222.5,302.04999961853
223,288.75000038147
223.5,300.350000762939
224,289.850000762939
224.5,299.850000762939
225,284.25000038147
225.5,298.15
226,285.349999809265
226.5,300.350000762939
227,289.25000038147
227.5,303.15
228,288.75000038147
228.5,301.449999237061
229,287.54999961853
229.5,295.949999237061
230,284.25000038147
230.5,295.350000762939
231,288.15
231.5,295.350000762939
232,284.25000038147
232.5,299.850000762939
233,289.25000038147
233.5,297.54999961853
234,291.449999237061
234.5,296.449999237061
235,293.75000038147
235.5,299.25000038147
236,289.25000038147
236.5,305.350000762939
237,290.949999237061
237.5,304.25000038147
238,288.15
238.5,299.850000762939
239,293.75000038147
239.5,301.449999237061
240,286.450000190735
240.5,295.949999237061
241,287.04999961853
241.5,299.850000762939
242,288.75000038147
242.5,299.850000762939
243,288.15
243.5,300.350000762939
244,288.75000038147
244.5,302.04999961853
245,293.75000038147
245.5,303.75000038147
246,293.75000038147
246.5,301.449999237061
247,290.350000762939
247.5,305.350000762939
248,293.15
248.5,307.550001525879
249,293.15
249.5,306.449999237061
250,290.350000762939
250.5,309.249998474121
251,292.54999961853
251.5,308.749998474121
252,287.54999961853
252.5,296.449999237061
253,288.75000038147
253.5,292.54999961853
254,281.450000190735
254.5,292.04999961853
255,283.15
255.5,293.75000038147
256,284.25000038147
256.5,292.54999961853
257,287.54999961853
257.5,292.04999961853
258,287.04999961853
258.5,294.25000038147
259,287.04999961853
259.5,301.449999237061
260,293.75000038147
260.5,299.850000762939
261,283.15
261.5,298.15
262,286.450000190735
262.5,294.25000038147
263,284.25000038147
263.5,287.04999961853
264,282.54999961853
264.5,294.850000762939
265,288.75000038147
265.5,298.75000038147
266,289.25000038147
266.5,300.350000762939
267,289.25000038147
267.5,305.350000762939
268,293.15
268.5,300.949999237061
269,284.25000038147
270,281.450000190735
270.5,290.949999237061
271,282.04999961853
271.5,293.75000038147
272,284.25000038147
272.5,297.04999961853
273,284.25000038147
273.5,298.75000038147
274,289.25000038147
274.5,293.75000038147
275,280.950000190735
275.5,292.54999961853
276,282.04999961853
276.5,291.449999237061
277,281.450000190735
277.5,287.04999961853
278,280.950000190735
278.5,290.949999237061
279.5,293.15
280,288.15
280.5,291.449999237061
281,288.15
281.5,288.75000038147
282,283.15
282.5,289.25000038147
283,285.349999809265
283.5,294.25000038147
284,281.450000190735
284.5,293.15
285,276.449999952316
285.5,284.849999809265
286,276.449999952316
286.5,287.04999961853
287,283.15
287.5,294.25000038147
288,286.450000190735
288.5,296.449999237061
289,280.950000190735
289.5,293.75000038147
290,275.350000047684
290.5,287.04999961853
291,276.449999952316
291.5,284.25000038147
292,274.250000023842
292.5,284.25000038147
293,279.849999809265
293.5,294.25000038147
294,275.949999952316
295,279.249999904633
295.5,284.849999809265
296,274.850000047684
296.5,279.849999809265
297,272.549999976158
297.5,276.449999952316
298,269.850000047684
298.5,280.349999809265
299,274.250000023842
299.5,279.849999809265
300,268.749999904633
300.5,279.849999809265
301,275.949999952316
301.5,290.350000762939
302,288.75000038147
302.5,295.350000762939
303,283.75000038147
303.5,295.949999237061
304,282.04999961853
304.5,289.850000762939
305,283.15
305.5,295.350000762939
306,276.449999952316
306.5,293.15
307,277.050000095367
307.5,278.15
308,271.449999952316
308.5,277.550000095367
309.5,280.950000190735
310,274.250000023842
310.5,277.550000095367
311,269.850000047684
311.5,274.850000047684
312,270.350000047684
312.5,273.750000023842
313,265.950000190735
313.5,272.549999976158
314,264.849999809265
314.5,273.15
315,264.849999809265
315.5,277.550000095367
316,270.350000047684
316.5,282.54999961853
317,264.849999809265
317.5,272.049999976158
318,258.75000038147
318.5,265.349999809265
319,258.15
319.5,268.15
320,264.849999809265
320.5,274.850000047684
321,270.350000047684
321.5,276.449999952316
322,272.049999976158
322.5,275.949999952316
323.5,277.550000095367
324,272.049999976158
324.5,281.450000190735
325,274.250000023842
325.5,280.349999809265
326,269.850000047684
326.5,274.850000047684
327,272.049999976158
327.5,274.850000047684
328,272.549999976158
328.5,281.450000190735
329,274.850000047684
329.5,280.349999809265
330,263.15
331,272.549999976158
331.5,278.15
332,273.750000023842
332.5,286.450000190735
333,275.949999952316
334,269.249999904633
335,269.249999904633
335.5,276.449999952316
336,275.350000047684
336.5,281.450000190735
337,279.849999809265
337.5,282.54999961853
338,277.550000095367
338.5,281.450000190735
339,272.049999976158
339.5,277.550000095367
340,270.949999952316
340.5,277.550000095367
341,267.050000095367
341.5,276.449999952316
342,264.25000038147
342.5,267.050000095367
343,264.25000038147
343.5,272.049999976158
344,262.04999961853
345,259.25000038147
345.5,265.349999809265
346,262.54999961853
346.5,265.950000190735
347,263.15
347.5,269.850000047684
348,262.54999961853
348.5,287.04999961853
349,274.250000023842
349.5,283.75000038147
350,271.449999952316
350.5,278.15
351,273.750000023842
352,269.850000047684
352.5,274.850000047684
353,272.549999976158
353.5,274.850000047684
354,272.049999976158
354.5,273.750000023842
355,272.049999976158
355.5,274.250000023842
356,268.749999904633
356.5,274.250000023842
357,269.249999904633
357.5,277.050000095367
358,262.54999961853
358.5,269.850000047684
359,262.04999961853
359.5,266.450000190735
360,253.75000038147
360.5,262.04999961853
361,258.75000038147
361.5,264.25000038147
362,254.25000038147
362.5,260.349999809265
363,255.949999237061
363.5,270.949999952316
364,270.350000047684
364.5,282.04999961853
365,264.25000038147
365.5,278.15
366,259.849999809265
366.5,267.550000095367
367,265.950000190735
367.5,269.850000047684
368,268.15
368.5,272.549999976158
369.5,279.249999904633
370,275.350000047684
371,274.250000023842
371.5,276.449999952316
372,274.250000023842
372.5,278.15
373,272.549999976158
373.5,275.350000047684
374,271.449999952316
374.5,273.15
375,272.049999976158
375.5,274.250000023842
376,270.350000047684
376.5,275.949999952316
377,272.049999976158
377.5,274.250000023842
378,272.049999976158
378.5,274.250000023842
379,271.449999952316
379.5,273.750000023842
380,267.050000095367
380.5,273.750000023842
381,263.75000038147
381.5,267.050000095367
382,260.950000190735
382.5,272.549999976158
383,266.450000190735
383.5,275.949999952316
384,265.349999809265
384.5,274.250000023842
385,270.350000047684
385.5,279.249999904633
386,271.449999952316
386.5,280.349999809265
387,272.049999976158
387.5,281.450000190735
388,268.15
388.5,278.749999904633
389,269.249999904633
389.5,277.550000095367
390,268.15
390.5,274.250000023842
391.5,276.449999952316
392,263.15
392.5,278.749999904633
393,256.449999237061
394,256.449999237061
394.5,262.54999961853
395,260.950000190735
395.5,272.549999976158
396,267.050000095367
396.5,272.549999976158
397,260.950000190735
397.5,267.550000095367
398,258.15
398.5,267.550000095367
399,265.349999809265
399.5,272.549999976158
400,261.450000190735
400.5,272.049999976158
401,260.950000190735
401.5,267.050000095367
402,259.25000038147
402.5,268.749999904633
403,249.850000762939
403.5,259.25000038147
404,247.04999961853
404.5,254.850000762939
405,251.449999237061
405.5,270.350000047684
406,264.849999809265
406.5,274.850000047684
407,273.15
407.5,274.850000047684
408,260.950000190735
408.5,273.15
409,257.04999961853
409.5,274.850000047684
410,264.25000038147
410.5,273.750000023842
411,255.949999237061
411.5,264.849999809265
412,255.949999237061
412.5,270.949999952316
413,264.849999809265
413.5,273.15
414,255.949999237061
414.5,271.449999952316
415,251.449999237061
415.5,265.349999809265
416,260.349999809265
416.5,275.350000047684
417,255.350000762939
418,259.849999809265
418.5,267.550000095367
419,252.04999961853
420,259.849999809265
420.5,265.349999809265
421,258.15
422,252.04999961853
422.5,264.849999809265
423,257.54999961853
423.5,274.250000023842
424,265.349999809265
424.5,277.050000095367
425,270.949999952316
425.5,278.749999904633
426,275.350000047684
426.5,277.550000095367
427,275.350000047684
427.5,281.450000190735
428,271.449999952316
428.5,283.15
429,269.850000047684
429.5,281.450000190735
430,269.850000047684
430.5,273.750000023842
431,265.349999809265
431.5,273.15
432,260.950000190735
433,262.04999961853
433.5,267.050000095367
434,261.450000190735
434.5,268.15
435,260.950000190735
435.5,273.15
436,272.049999976158
436.5,286.450000190735
437,265.950000190735
437.5,286.450000190735
438,268.15
438.5,276.449999952316
439,273.15
440,271.449999952316
440.5,286.450000190735
441,268.749999904633
441.5,286.450000190735
442,262.04999961853
442.5,272.549999976158
443,267.050000095367
443.5,277.550000095367
444,273.15
444.5,280.950000190735
445,260.349999809265
445.5,273.750000023842
446,260.349999809265
446.5,269.850000047684
447,265.349999809265
447.5,274.850000047684
448,257.54999961853
448.5,274.250000023842
449,268.15
449.5,275.949999952316
450,266.450000190735
450.5,270.350000047684
451,259.849999809265
451.5,272.049999976158
