"day","T"
27,259.25000038147
27.5,274.250000023842
28,257.04999961853
28.5,274.850000047684
29,262.54999961853
29.5,274.850000047684
30,255.350000762939
30.5,263.75000038147
31,255.350000762939
31.5,263.75000038147
32,262.04999961853
32.5,275.350000047684
33,265.349999809265
33.5,284.849999809265
34,269.249999904633
34.5,282.54999961853
35,266.450000190735
35.5,278.15
36,269.850000047684
36.5,278.749999904633
37,275.949999952316
37.5,288.15
38,262.04999961853
38.5,290.350000762939
39,257.04999961853
39.5,269.249999904633
40,262.04999961853
40.5,280.349999809265
41,266.450000190735
41.5,284.25000038147
42,274.850000047684
42.5,282.04999961853
43,260.349999809265
43.5,276.449999952316
44,263.75000038147
44.5,272.549999976158
45,257.54999961853
45.5,268.15
46,257.54999961853
46.5,263.15
47,253.75000038147
48,258.15
49,266.450000190735
49.5,279.849999809265
50,273.750000023842
50.5,282.04999961853
51,273.15
51.5,278.749999904633
52,268.15
52.5,278.15
53,269.249999904633
53.5,279.249999904633
54,257.54999961853
54.5,270.350000047684
55,257.04999961853
55.5,265.950000190735
56,263.15
56.5,268.749999904633
57,261.450000190735
57.5,269.249999904633
58,266.450000190735
58.5,270.350000047684
59,263.75000038147
59.5,273.750000023842
60,266.450000190735
60.5,275.350000047684
61,257.54999961853
61.5,277.550000095367
62,277.050000095367
62.5,282.04999961853
63,272.049999976158
63.5,278.749999904633
64,269.249999904633
64.5,283.75000038147
65,265.950000190735
65.5,279.249999904633
66,266.450000190735
66.5,285.950000190735
67,278.15
67.5,287.54999961853
68,269.850000047684
68.5,292.04999961853
69,275.350000047684
69.5,297.54999961853
70,272.049999976158
70.5,292.54999961853
71,276.449999952316
71.5,291.449999237061
72,272.049999976158
72.5,283.75000038147
73,264.849999809265
73.5,275.350000047684
74,261.450000190735
74.5,268.749999904633
75,259.849999809265
75.5,277.550000095367
76,259.849999809265
76.5,286.450000190735
77,277.050000095367
77.5,286.450000190735
78,267.550000095367
78.5,278.749999904633
79,263.75000038147
79.5,279.249999904633
80,273.15
80.5,290.949999237061
81,279.849999809265
81.5,292.54999961853
82,278.749999904633
82.5,287.54999961853
83,282.04999961853
83.5,286.450000190735
84,272.049999976158
84.5,289.25000038147
85,276.449999952316
85.5,296.449999237061
86,280.349999809265
86.5,290.350000762939
87,277.550000095367
87.5,287.04999961853
88,272.549999976158
88.5,280.349999809265
89,268.749999904633
89.5,285.349999809265
90,271.449999952316
90.5,291.449999237061
91,272.049999976158
91.5,289.850000762939
92,275.350000047684
92.5,290.949999237061
93,272.049999976158
93.5,288.75000038147
94,269.249999904633
94.5,289.850000762939
95,271.449999952316
95.5,298.15
96,275.350000047684
96.5,299.25000038147
97,282.04999961853
97.5,297.54999961853
98,280.950000190735
98.5,290.949999237061
99,273.750000023842
99.5,282.54999961853
100,270.949999952316
100.5,278.749999904633
101,277.550000095367
101.5,283.15
102,275.350000047684
102.5,288.15
103,273.750000023842
103.5,294.25000038147
104,282.54999961853
104.5,292.54999961853
105,284.25000038147
105.5,296.449999237061
106,285.349999809265
106.5,297.54999961853
107,281.450000190735
107.5,289.25000038147
108,276.449999952316
108.5,294.850000762939
109,288.15
109.5,292.04999961853
110,283.75000038147
110.5,289.25000038147
111,280.349999809265
111.5,297.04999961853
112,286.450000190735
112.5,291.449999237061
113,283.75000038147
113.5,297.04999961853
114,282.54999961853
114.5,301.449999237061
115,283.15
115.5,299.850000762939
116,285.349999809265
116.5,299.850000762939
117,290.350000762939
117.5,299.25000038147
118,282.54999961853
118.5,301.449999237061
119,283.15
119.5,297.54999961853
120,283.75000038147
120.5,298.15
121,283.15
121.5,298.15
122,277.550000095367
122.5,288.75000038147
123,281.450000190735
123.5,295.949999237061
124,281.450000190735
124.5,296.449999237061
125,288.15
125.5,301.449999237061
126,290.350000762939
126.5,297.54999961853
127,288.15
127.5,295.949999237061
128,285.950000190735
128.5,292.04999961853
129,274.850000047684
129.5,295.350000762939
130,282.54999961853
130.5,301.449999237061
131,287.04999961853
131.5,302.54999961853
132,289.850000762939
132.5,304.25000038147
133,289.850000762939
133.5,303.75000038147
134,297.54999961853
134.5,303.15
135,290.350000762939
135.5,298.15
136,288.75000038147
136.5,296.449999237061
137,283.15
137.5,290.949999237061
138,282.04999961853
138.5,286.450000190735
139,280.950000190735
139.5,294.25000038147
140,279.849999809265
140.5,298.15
141,284.25000038147
141.5,297.54999961853
142,292.04999961853
142.5,297.04999961853
143,285.950000190735
143.5,299.25000038147
144,285.349999809265
144.5,300.949999237061
145,286.450000190735
145.5,302.04999961853
146,288.75000038147
146.5,302.04999961853
147,291.449999237061
147.5,298.75000038147
148,291.449999237061
148.5,302.54999961853
149,289.850000762939
149.5,302.04999961853
150,289.25000038147
150.5,299.25000038147
151,289.850000762939
151.5,304.25000038147
152,289.25000038147
152.5,297.04999961853
153,283.75000038147
153.5,295.949999237061
154,282.04999961853
154.5,296.449999237061
155,286.450000190735
155.5,299.850000762939
156,288.75000038147
156.5,304.25000038147
157,290.350000762939
157.5,302.54999961853
158,292.04999961853
158.5,301.449999237061
159,284.25000038147
159.5,302.04999961853
160,288.75000038147
160.5,302.54999961853
161,290.350000762939
161.5,302.04999961853
162,289.850000762939
162.5,300.949999237061
163,290.949999237061
163.5,299.25000038147
164,289.25000038147
164.5,299.850000762939
165,293.75000038147
165.5,299.25000038147
166,292.04999961853
166.5,299.25000038147
167,292.04999961853
167.5,297.54999961853
168,288.75000038147
168.5,300.350000762939
169,287.04999961853
169.5,300.350000762939
170,285.349999809265
170.5,302.04999961853
171,290.350000762939
171.5,300.350000762939
172,293.15
172.5,299.25000038147
173,289.850000762939
173.5,299.850000762939
174,291.449999237061
174.5,300.949999237061
175,292.54999961853
175.5,301.449999237061
176,290.949999237061
176.5,302.04999961853
177,292.54999961853
177.5,303.75000038147
178,291.449999237061
178.5,304.850000762939
179,292.54999961853
179.5,305.350000762939
180,298.15
180.5,302.54999961853
181,297.54999961853
181.5,301.449999237061
182,296.449999237061
182.5,305.350000762939
183,299.25000038147
183.5,305.350000762939
184,295.350000762939
184.5,305.350000762939
185,296.449999237061
185.5,304.25000038147
186,294.850000762939
