"day","T"
1,263.349999809265
1.5,277.550000095367
2,260.950000190735
2.5,278.450000190735
3,260.04999961853
3.5,281.450000190735
4,262.849999809265
4.5,279.050000095367
5,271.250000023842
5.5,276.449999952316
6,270.65
6.5,272.65
7,269.850000047684
7.5,273.849999988079
8.5,273.35000000298
9,263.15
10,260.849999809265
10.5,273.750000023842
11,258.04999961853
11.5,267.349999809265
12,249.54999961853
12.5,264.15
13,249.850000762939
13.5,269.249999904633
14,255.25000038147
14.5,275.049999976158
15,258.15
15.5,276.449999952316
16,256.65
16.5,278.550000095367
17,259.25000038147
17.5,273.55000000596
18,256.850000762939
18.5,272.549999976158
19,259.950000190735
19.5,276.449999952316
20,258.450000190735
20.5,268.15
21,253.04999961853
21.5,267.15
22,251.449999237061
22.5,273.04999999851
23,253.25000038147
23.5,273.15
24,255.25000038147
24.5,276.449999952316
25,254.25000038147
25.5,276.449999952316
26,256.75000038147
26.5,276.749999904633
27,257.15
27.5,278.550000095367
28,255.949999237061
28.5,280.349999809265
29,260.04999961853
29.5,280.749999904633
30,259.25000038147
30.5,282.25000038147
31,259.54999961853
31.5,273.950000011921
32,273.950000011921
32.5,282.04999961853
33,271.449999952316
33.5,275.350000047684
34,267.550000095367
34.5,271.449999952316
35,259.849999809265
35.5,270.65
36,256.449999237061
36.5,275.65
37,260.75000038147
37.5,277.249999904633
38,261.65
38.5,272.549999976158
39,269.449999952316
39.5,275.449999952316
40,268.450000190735
40.5,277.65
41,265.349999809265
41.5,271.449999952316
42,261.950000190735
42.5,278.550000095367
43,269.850000047684
43.5,275.350000047684
44,270.350000047684
44.5,275.350000047684
45,267.450000190735
45.5,282.54999961853
46,272.94999999702
46.5,283.450000190735
47,270.65
47.5,280.249999904633
48,270.949999952316
48.5,290.25000038147
49,272.849999988079
49.5,280.749999904633
50,271.549999976158
50.5,279.950000190735
51,273.04999999851
51.5,277.849999809265
52,272.94999999702
52.5,287.75000038147
53,273.65
53.5,276.249999904633
54,272.94999999702
54.5,277.349999809265
55,273.04999999851
55.5,275.249999904633
56,270.949999952316
56.5,273.04999999851
57,268.849999809265
57.5,270.949999952316
58,268.849999809265
58.5,270.949999952316
59,266.349999809265
59.5,274.850000047684
60,267.15
60.5,274.250000023842
61,266.849999809265
61.5,276.050000095367
62,267.249999904633
62.5,279.749999904633
63,271.549999976158
63.5,275.65
64,273.04999999851
64.5,275.350000047684
65,272.74999999404
65.5,282.450000190735
66,269.65
66.5,290.54999961853
67,272.349999988079
67.5,290.449999237061
68,276.050000095367
68.5,294.04999961853
69,275.049999976158
69.5,283.54999961853
70,269.449999952316
70.5,276.949999952316
71,267.450000190735
71.5,278.349999809265
72,273.950000011921
72.5,284.450000190735
73,273.65
73.5,291.949999237061
74,275.350000047684
74.5,294.449999237061
75,275.15
75.5,295.04999961853
76,276.550000095367
76.5,299.04999961853
77,276.65
77.5,284.75000038147
78,273.950000011921
78.5,287.04999961853
79,275.949999952316
79.5,286.950000190735
80,272.549999976158
80.5,288.54999961853
81,270.350000047684
81.5,284.65
82,270.449999952316
82.5,286.04999961853
83,276.249999904633
83.5,285.349999809265
84,271.850000047684
84.5,295.949999237061
85,283.349999809265
85.5,291.04999961853
86,281.050000095367
86.5,291.949999237061
87,273.750000023842
87.5,289.15
88,270.65
88.5,289.350000762939
89,277.65
89.5,290.54999961853
90,278.249999904633
90.5,292.949999237061
91,279.950000190735
91.5,291.25000038147
92,280.450000190735
92.5,287.849999809265
93,275.449999952316
93.5,293.449999237061
94,275.15
94.5,295.850000762939
95,279.249999904633
95.5,296.350000762939
96,281.849999809265
96.5,297.75000038147
97,278.550000095367
97.5,290.850000762939
98,281.849999809265
98.5,295.04999961853
99,275.850000047684
99.5,286.54999961853
100,281.050000095367
100.5,294.75000038147
101,273.950000011921
101.5,294.65
102,278.249999904633
102.5,298.350000762939
103,280.050000095367
103.5,291.65
104,280.15
104.5,292.949999237061
105,281.15
105.5,295.15
106,283.25000038147
106.5,289.949999237061
107,280.65
107.5,288.25000038147
108,280.849999809265
108.5,284.15
109,276.65
109.5,295.75000038147
110,280.65
110.5,295.54999961853
111,275.350000047684
111.5,295.850000762939
112,280.15
112.5,292.65
113,277.450000190735
113.5,300.54999961853
114,277.950000190735
114.5,295.449999237061
115,283.65
115.5,296.949999237061
116,283.450000190735
116.5,287.04999961853
117,280.65
117.5,289.65
118,283.25000038147
118.5,297.449999237061
119,281.849999809265
119.5,298.350000762939
120,280.65
120.5,301.449999237061
121,281.450000190735
121.5,303.850000762939
122,285.54999961853
122.5,301.25000038147
123,289.25000038147
123.5,301.449999237061
124,290.15
124.5,296.449999237061
