"day","T"
809,274.15
809.5,282.15
810,276.15
810.5,279.15
811,275.15
811.5,283.15
812,275.15
812.5,284.15
813,276.15
813.5,282.15
814,274.15
814.5,282.15
815.5,280.15
816,272.15
816.5,278.15
817,270.15
817.5,280.15
818,274.15
818.5,281.15
819,272.15
819.5,280.15
820,272.15
820.5,279.15
821,272.15
821.5,284.15
823.5,280.15
824,273.15
824.5,280.15
825,272.15
825.5,279.15
826,274.15
826.5,280.15
827,276.15
827.5,283.15
828,274.15
828.5,278.15
829,270.15
829.5,280.15
830,271.15
830.5,279.15
831,276.15
831.5,286.15
832.5,287.15
833,278.15
833.5,287.15
834,280.15
834.5,286.15
835,279.15
835.5,284.15
836,277.15
836.5,286.15
837,280.15
837.5,286.15
838,280.15
838.5,290.15
839.5,285.15
840,277.15
840.5,285.15
841,281.15
841.5,285.15
842,283.15
842.5,288.15
843,277.15
843.5,293.15
844,279.15
845,281.15
845.5,293.15
846,283.15
846.5,293.15
847.5,288.15
848,276.15
848.5,287.15
849.5,285.15
850,276.15
850.5,285.15
851,279.15
851.5,285.15
852,278.15
852.5,285.15
853,276.15
853.5,285.15
854,273.15
854.5,288.15
855,274.15
855.5,286.15
856.5,284.15
857,276.15
857.5,284.15
858,280.15
858.5,283.15
859,281.15
859.5,284.15
860,280.15
860.5,286.15
861,278.15
861.5,286.15
862,277.15
862.5,283.15
863,282.15
863.5,288.15
864.5,282.15
865.5,284.15
866,273.15
866.5,288.15
867,274.15
867.5,285.15
868,280.15
868.5,288.15
869,276.15
869.5,294.15
870,278.15
870.5,295.15
871,276.15
871.5,287.15
872,279.15
872.5,284.15
873,277.15
873.5,286.15
874,278.15
874.5,283.15
875,280.15
875.5,288.15
876,280.15
876.5,285.15
877,280.15
877.5,284.15
878,280.15
878.5,284.15
879.5,283.15
880.5,284.15
882,277.15
882.5,286.15
883,276.15
883.5,282.15
884,276.15
884.5,283.15
885,274.15
885.5,287.15
886,282.15
886.5,291.15
887,284.15
887.5,298.15
888,286.15
888.5,300.15
889,285.15
889.5,298.15
890,280.15
890.5,296.15
891,281.15
891.5,293.15
892,280.15
892.5,298.15
893.5,299.15
894,283.15
894.5,292.15
895.5,291.15
896,281.15
896.5,290.15
897,279.15
897.5,290.15
898,278.15
898.5,290.15
899,278.15
899.5,292.15
900,286.15
900.5,291.15
901.5,292.15
902,284.15
902.5,293.15
903.5,291.15
904,279.15
904.5,298.15
906,278.15
906.5,298.15
907,285.15
907.5,293.15
908,283.15
908.5,286.15
909.5,288.15
910,277.15
910.5,291.15
911,280.15
911.5,296.15
912,283.15
912.5,297.15
913,282.15
913.5,298.15
914,287.15
914.5,298.15
916,280.15
916.5,293.15
917,282.15
917.5,297.15
918,281.15
918.5,296.15
919,286.15
919.5,291.15
920,286.15
920.5,293.15
921,287.15
921.5,294.15
922,287.15
922.5,294.15
923,286.15
923.5,294.15
924,288.15
924.5,296.15
925.5,295.15
926,288.15
926.5,293.15
927.5,295.15
928,285.15
928.5,296.15
929,286.15
929.5,294.15
930,282.15
930.5,294.15
931.5,294.15
932,285.15
932.5,292.15
933,287.15
933.5,291.15
934.5,290.15
935,282.15
935.5,290.15
936,282.15
936.5,291.15
937,286.15
937.5,295.15
938,284.15
938.5,297.15
939,284.15
939.5,300.15
940,286.15
940.5,296.15
941,286.15
941.5,296.15
942,286.15
942.5,291.15
943,283.15
943.5,300.15
944,285.15
944.5,301.15
945,286.15
945.5,304.15
946,288.15
946.5,301.15
947,288.15
947.5,300.15
948,289.15
948.5,301.15
949,286.15
949.5,303.15
950,287.15
950.5,304.15
951,290.15
951.5,302.15
952,288.15
952.5,301.15
953,286.15
953.5,298.15
954,286.15
954.5,301.15
955,289.15
955.5,301.15
956,290.15
956.5,298.15
957,288.15
957.5,296.15
958,286.15
958.5,291.15
959,284.15
959.5,288.15
960,283.15
960.5,293.15
961,284.15
961.5,293.15
962,289.15
962.5,294.15
963,284.15
963.5,293.15
964,284.15
964.5,291.15
965,282.15
965.5,290.15
966,285.15
966.5,292.15
967,282.15
967.5,296.15
968,285.15
968.5,298.15
969,287.15
969.5,302.15
970,285.15
970.5,300.15
971,283.15
971.5,294.15
972.5,289.15
973,282.15
973.5,290.15
974,281.15
974.5,296.15
975,282.15
975.5,295.15
976.5,292.15
977,279.15
977.5,291.15
