"day","T"
0,271.65
0.5,275.749999904633
1,271.949999952316
1.5,278.349999809265
2,271.850000047684
2.5,277.450000190735
3,273.25000000149
3.5,278.349999809265
4,272.15
4.5,276.249999904633
5,269.350000047684
5.5,281.15
6,269.65
6.5,274.449999952316
7,268.65
7.5,281.54999961853
8,272.94999999702
8.5,289.449999237061
9,274.549999976158
9.5,290.54999961853
10,272.049999976158
10.5,282.15
11,270.15
11.5,275.850000047684
12,270.949999952316
12.5,275.249999904633
13,268.65
13.5,274.15
14,267.249999904633
14.5,275.249999904633
15,268.749999904633
15.5,277.849999809265
16,265.550000095367
16.5,274.850000047684
17,264.75000038147
17.5,272.65
18,269.050000095367
18.5,275.249999904633
19,269.949999952316
19.5,277.349999809265
20,268.550000095367
20.5,279.550000095367
21,270.249999904633
21.5,281.849999809265
22,270.249999904633
22.5,280.849999809265
23,270.749999904633
23.5,283.15
24,273.35000000298
24.5,277.249999904633
25,273.55000000596
25.5,276.350000047684
26,272.349999988079
26.5,277.950000190735
27,273.04999999851
27.5,279.15
28,270.949999952316
28.5,278.950000190735
29,272.65
29.5,278.550000095367
30,273.04999999851
30.5,279.950000190735
31,271.850000047684
31.5,279.849999809265
32,275.049999976158
32.5,279.050000095367
33,276.749999904633
33.5,278.749999904633
34,277.450000190735
34.5,278.849999809265
35,276.749999904633
35.5,280.550000095367
36,274.949999952316
36.5,277.950000190735
37,272.74999999404
37.5,278.15
38,270.249999904633
38.5,275.449999952316
39,271.15
39.5,279.849999809265
40,277.749999904633
40.5,287.04999961853
41,277.050000095367
41.5,290.54999961853
42,276.050000095367
42.5,281.25000038147
43,274.049999976158
43.5,277.15
44,273.55000000596
44.5,278.15
45,271.65
45.5,274.949999952316
46,270.749999904633
46.5,275.550000095367
47,269.949999952316
47.5,273.35000000298
48,268.050000095367
48.5,274.15
49,270.249999904633
49.5,276.949999952316
50,271.750000023842
50.5,279.249999904633
51,270.850000047684
51.5,275.249999904633
52,269.050000095367
52.5,278.249999904633
53,274.65
53.5,285.54999961853
54,278.15
54.5,281.65
55,278.349999809265
55.5,281.54999961853
56,275.350000047684
56.5,285.950000190735
57,279.15
57.5,285.950000190735
58,280.65
58.5,290.04999961853
59,279.65
59.5,284.849999809265
60,276.249999904633
60.5,284.75000038147
61,273.950000011921
61.5,282.349999809265
62,273.450000011921
62.5,282.950000190735
63,275.15
63.5,286.349999809265
64,276.15
64.5,287.65
65,273.750000023842
65.5,284.450000190735
66,272.74999999404
66.5,285.25000038147
67,276.949999952316
67.5,290.449999237061
68,278.15
68.5,296.850000762939
69,277.249999904633
69.5,282.65
70,276.350000047684
70.5,284.349999809265
71,273.750000023842
71.5,283.65
72,275.65
72.5,284.65
73,278.450000190735
73.5,281.65
74,276.850000047684
74.5,286.849999809265
75,275.249999904633
75.5,288.04999961853
76,279.849999809265
76.5,288.65
77,284.04999961853
77.5,288.349999809265
78,278.450000190735
78.5,286.75000038147
79,276.050000095367
79.5,284.65
80,278.050000095367
80.5,286.54999961853
81,278.15
81.5,291.54999961853
82,279.749999904633
82.5,294.75000038147
83,275.65
83.5,286.65
84,274.350000047684
84.5,279.349999809265
85,274.65
85.5,277.050000095367
86,274.250000023842
86.5,282.349999809265
87,274.65
87.5,284.450000190735
88,276.65
88.5,287.04999961853
89,275.850000047684
89.5,285.15
90,277.550000095367
90.5,289.75000038147
91,280.849999809265
91.5,294.449999237061
92,280.249999904633
