"day","T"
1,269.850000047684
1.5,279.849999809265
2,270.949999952316
2.5,280.349999809265
3,259.25000038147
3.5,270.949999952316
4,258.75000038147
4.5,266.450000190735
5,263.75000038147
5.5,269.850000047684
6,261.450000190735
6.5,268.749999904633
7,261.450000190735
7.5,268.15
8,260.950000190735
8.5,267.050000095367
9,260.349999809265
9.5,269.249999904633
10,252.04999961853
10.5,266.450000190735
11,252.04999961853
11.5,259.849999809265
12,254.850000762939
12.5,263.15
13,254.25000038147
13.5,260.950000190735
14,255.350000762939
14.5,260.950000190735
15,257.04999961853
15.5,260.349999809265
16,249.850000762939
16.5,262.04999961853
17,248.75000038147
17.5,267.550000095367
18,253.75000038147
18.5,264.849999809265
19,263.15
19.5,270.350000047684
20,263.15
20.5,266.450000190735
21,262.54999961853
21.5,268.749999904633
22,257.04999961853
22.5,272.049999976158
23,268.749999904633
23.5,276.449999952316
24,267.550000095367
24.5,273.15
25,267.550000095367
25.5,272.549999976158
26,264.849999809265
26.5,279.249999904633
27,263.15
27.5,273.15
28,263.15
28.5,273.15
29,270.949999952316
29.5,279.849999809265
30,265.349999809265
30.5,270.949999952316
31,265.349999809265
31.5,269.850000047684
32,265.349999809265
32.5,275.949999952316
33,264.849999809265
33.5,273.15
34,265.349999809265
34.5,278.15
35,257.04999961853
35.5,267.050000095367
36,255.949999237061
36.5,267.050000095367
37,264.849999809265
37.5,278.15
38,262.54999961853
38.5,279.849999809265
39,258.75000038147
39.5,265.950000190735
40,258.15
40.5,273.750000023842
41,270.949999952316
41.5,282.54999961853
42,269.850000047684
42.5,273.15
43,265.349999809265
43.5,274.250000023842
44,269.249999904633
44.5,272.549999976158
45,269.850000047684
45.5,277.050000095367
46,273.15
46.5,279.849999809265
47,267.050000095367
47.5,274.250000023842
48,257.54999961853
48.5,267.050000095367
49,262.04999961853
49.5,267.050000095367
50,264.25000038147
50.5,270.949999952316
51,254.850000762939
51.5,267.550000095367
52,257.54999961853
52.5,268.15
53,264.849999809265
53.5,267.550000095367
54,265.950000190735
54.5,271.449999952316
55,265.349999809265
55.5,273.15
56,260.950000190735
56.5,273.750000023842
57,265.950000190735
57.5,273.750000023842
58,255.949999237061
58.5,274.850000047684
59,261.450000190735
59.5,273.750000023842
60,269.249999904633
60.5,276.449999952316
61,267.050000095367
61.5,274.250000023842
62,264.25000038147
62.5,275.350000047684
63,262.04999961853
63.5,273.15
64,260.950000190735
64.5,269.249999904633
65,265.950000190735
65.5,275.350000047684
66,269.249999904633
66.5,279.849999809265
67,265.950000190735
67.5,284.25000038147
68,273.750000023842
68.5,278.749999904633
69,271.449999952316
69.5,279.849999809265
70,274.250000023842
70.5,277.050000095367
71,275.350000047684
71.5,279.849999809265
72,273.15
72.5,277.050000095367
73,272.049999976158
73.5,279.849999809265
74,262.04999961853
74.5,273.750000023842
75,260.950000190735
75.5,268.15
76,264.25000038147
76.5,274.850000047684
77,263.75000038147
77.5,269.850000047684
78,260.950000190735
78.5,274.250000023842
79,269.850000047684
79.5,280.950000190735
80.5,282.54999961853
81,265.349999809265
82,265.950000190735
82.5,274.850000047684
83,273.750000023842
83.5,284.849999809265
84,272.549999976158
84.5,282.54999961853
85,271.449999952316
85.5,275.949999952316
86,267.050000095367
86.5,278.15
87,265.349999809265
87.5,272.049999976158
88,262.54999961853
88.5,279.249999904633
89,273.15
89.5,278.15
90,273.15
90.5,283.15
91,277.550000095367
91.5,289.25000038147
92,270.350000047684
92.5,280.349999809265
93,270.949999952316
93.5,288.75000038147
94,280.950000190735
94.5,295.949999237061
95,273.15
95.5,283.15
96,271.449999952316
96.5,277.550000095367
97,270.949999952316
97.5,275.949999952316
98,275.949999952316
98.5,290.949999237061
99,274.850000047684
99.5,280.950000190735
100,273.15
100.5,279.249999904633
101,270.350000047684
101.5,287.54999961853
102,279.249999904633
102.5,282.04999961853
103,279.849999809265
103.5,297.04999961853
104,272.549999976158
104.5,285.950000190735
105,271.449999952316
105.5,273.750000023842
106,270.350000047684
106.5,281.450000190735
107,273.15
107.5,286.450000190735
108,273.15
108.5,283.15
109,269.249999904633
109.5,284.25000038147
110,273.750000023842
110.5,276.449999952316
111,275.350000047684
111.5,289.25000038147
112,275.350000047684
112.5,279.849999809265
113,275.350000047684
113.5,280.950000190735
114,274.250000023842
114.5,285.950000190735
115,273.750000023842
115.5,281.450000190735
116,269.249999904633
116.5,288.15
117,275.949999952316
117.5,285.950000190735
118,275.350000047684
118.5,291.449999237061
119,277.050000095367
119.5,285.950000190735
120,277.050000095367
120.5,289.850000762939
121,280.950000190735
121.5,291.449999237061
122,283.15
122.5,292.04999961853
123,280.349999809265
123.5,286.450000190735
124,277.550000095367
124.5,280.349999809265
125,277.550000095367
125.5,284.25000038147
126,278.749999904633
126.5,284.25000038147
127,277.550000095367
127.5,286.450000190735
128,274.250000023842
128.5,292.54999961853
129,277.550000095367
129.5,295.949999237061
130,282.54999961853
130.5,298.15
131,280.950000190735
131.5,302.04999961853
132,287.04999961853
132.5,301.449999237061
133,282.04999961853
133.5,295.949999237061
134,283.15
134.5,288.15
135,284.25000038147
135.5,298.15
136,285.349999809265
136.5,289.25000038147
137,280.950000190735
137.5,285.349999809265
138,279.249999904633
138.5,282.04999961853
139,275.350000047684
139.5,286.450000190735
140,275.350000047684
140.5,299.25000038147
141,288.75000038147
141.5,298.75000038147
142,279.849999809265
142.5,299.850000762939
143,287.54999961853
143.5,303.75000038147
144,280.349999809265
144.5,290.350000762939
145,280.950000190735
145.5,299.850000762939
146,276.449999952316
146.5,287.04999961853
147,280.950000190735
147.5,289.850000762939
148,281.450000190735
148.5,289.850000762939
149,276.449999952316
149.5,294.850000762939
150,282.54999961853
150.5,296.449999237061
151,279.249999904633
151.5,295.949999237061
152,286.450000190735
152.5,294.25000038147
153,289.850000762939
153.5,296.449999237061
154,290.949999237061
154.5,299.850000762939
155,292.54999961853
155.5,302.54999961853
156,290.350000762939
156.5,303.15
157,290.350000762939
157.5,296.449999237061
158,283.75000038147
158.5,294.850000762939
159,280.950000190735
159.5,299.25000038147
160,287.04999961853
160.5,302.04999961853
161,290.350000762939
161.5,302.54999961853
162,286.450000190735
162.5,301.449999237061
163,284.25000038147
163.5,296.449999237061
164,287.04999961853
164.5,299.25000038147
165,287.04999961853
165.5,303.15
166,288.15
166.5,304.25000038147
167,290.350000762939
167.5,300.350000762939
168,288.15
168.5,302.54999961853
169,288.75000038147
169.5,304.25000038147
170,288.15
170.5,305.350000762939
171,289.25000038147
171.5,307.050001525879
172,292.54999961853
172.5,302.04999961853
173,291.449999237061
173.5,302.04999961853
174,287.04999961853
174.5,295.949999237061
175,283.15
175.5,299.25000038147
176,285.950000190735
176.5,298.15
177,288.75000038147
177.5,297.54999961853
178,286.450000190735
178.5,292.04999961853
179,284.849999809265
179.5,294.850000762939
180,283.15
180.5,297.54999961853
181,284.25000038147
181.5,298.75000038147
182,285.349999809265
182.5,302.04999961853
183,285.349999809265
183.5,302.04999961853
184,290.350000762939
184.5,297.54999961853
185,285.950000190735
185.5,294.850000762939
186,286.450000190735
186.5,300.949999237061
187,289.25000038147
187.5,296.449999237061
188,285.349999809265
188.5,301.449999237061
189,292.54999961853
189.5,304.25000038147
190,289.25000038147
190.5,295.949999237061
191,283.75000038147
191.5,295.949999237061
192,281.450000190735
192.5,299.25000038147
193,288.15
193.5,299.25000038147
194,292.54999961853
194.5,300.350000762939
195,292.04999961853
195.5,300.350000762939
196,293.75000038147
196.5,302.54999961853
197,293.15
197.5,302.04999961853
198,293.15
198.5,301.449999237061
199,290.350000762939
199.5,300.350000762939
200,288.75000038147
200.5,297.54999961853
201,282.54999961853
201.5,299.25000038147
202,284.849999809265
202.5,303.15
203,291.449999237061
203.5,304.25000038147
204,286.450000190735
204.5,293.75000038147
205,280.349999809265
205.5,295.350000762939
206,284.25000038147
206.5,306.449999237061
207,295.350000762939
