"day","T"
1,274.350000047684
1.5,277.550000095367
2,275.449999952316
2.5,281.25000038147
3,272.74999999404
3.5,279.950000190735
4,269.350000047684
4.5,279.65
5,269.249999904633
5.5,280.749999904633
6,272.049999976158
6.5,277.749999904633
7,270.949999952316
7.5,284.450000190735
8,271.250000023842
8.5,278.749999904633
9,270.449999952316
9.5,278.65
10,269.050000095367
10.5,278.249999904633
11,270.050000095367
11.5,276.050000095367
12,273.25000000149
12.5,284.04999961853
13,275.350000047684
13.5,284.04999961853
14,273.55000000596
14.5,282.15
15,272.549999976158
15.5,278.15
16,271.549999976158
16.5,278.15
17,268.749999904633
17.5,277.950000190735
18,270.449999952316
18.5,281.25000038147
19,271.350000047684
19.5,284.349999809265
20,274.049999976158
20.5,280.450000190735
21,269.65
21.5,282.950000190735
22,272.049999976158
22.5,287.54999961853
23,274.949999952316
23.5,280.950000190735
24,270.550000095367
24.5,283.75000038147
25,275.15
25.5,284.349999809265
26,274.049999976158
26.5,284.75000038147
27,273.950000011921
27.5,286.65
28,275.749999904633
28.5,281.75000038147
29,275.749999904633
29.5,281.75000038147
30,274.350000047684
30.5,281.849999809265
31,272.250000023842
31.5,278.050000095367
32,270.449999952316
32.5,280.15
33,272.849999988079
33.5,282.15
34,273.35000000298
34.5,278.950000190735
35,273.55000000596
35.5,283.04999961853
36,271.850000047684
36.5,283.04999961853
37,274.15
37.5,286.04999961853
38,274.949999952316
38.5,287.04999961853
39,275.449999952316
39.5,286.849999809265
40,275.550000095367
40.5,279.550000095367
41,273.35000000298
41.5,275.749999904633
42,271.350000047684
42.5,273.35000000298
43,270.550000095367
43.5,272.849999988079
44,267.950000190735
44.5,275.15
45,270.350000047684
45.5,276.65
46,269.350000047684
46.5,278.65
47,269.850000047684
47.5,279.15
48,270.449999952316
48.5,281.75000038147
49,271.949999952316
49.5,280.349999809265
50,271.750000023842
50.5,282.04999961853
51,272.74999999404
51.5,283.15
52,273.65
52.5,285.849999809265
53,275.550000095367
53.5,289.04999961853
54,283.950000190735
54.5,290.04999961853
55,278.15
55.5,283.950000190735
56,276.249999904633
56.5,279.950000190735
57,276.050000095367
57.5,280.15
58,275.550000095367
58.5,281.15
59,273.55000000596
59.5,279.050000095367
60,271.549999976158
60.5,282.65
61,272.94999999702
61.5,284.54999961853
62,274.049999976158
62.5,286.849999809265
63,283.349999809265
63.5,288.950000190735
64,278.950000190735
