"day","T"
1,293.15
2.5,309.15
3,292.15
3.5,309.15
5,293.15
6,293.15
6.5,311.15
7.5,309.15
8,290.15
13,289.15
13.5,304.15
15.5,304.15
16,292.15
17,291.15
17.5,305.15
18.5,305.15
22.5,306.15
23,290.15
26,289.15
26.5,308.15
27,290.15
28,290.15
29,290.15
29.5,306.15
30.5,307.15
32.5,308.15
33,290.15
33.5,310.15
34.5,310.15
35.5,310.15
36.5,310.15
37.5,310.15
38,292.15
39.5,309.15
40,294.15
40.5,310.15
41,293.15
41.5,310.15
43,293.15
45,293.15
45.5,313.15
46,293.15
47,295.15
47.5,312.15
48,295.15
49,297.15
50.5,310.15
51.5,310.15
52,294.15
56.5,307.15
57.5,309.15
58.5,310.15
59,290.15
59.5,311.15
60,292.15
60.5,312.15
61.5,310.15
62.5,308.15
64.5,308.15
65.5,306.15
67,291.15
69.5,310.15
70.5,313.15
71,295.15
73,297.15
74.5,312.15
75,300.15
76,301.15
76.5,312.15
78.5,314.15
79,298.15
81,300.15
81.5,313.15
82,302.15
83.5,314.15
84,300.15
85,299.15
85.5,313.15
86,301.15
86.5,310.15
87,299.15
88.5,311.15
89,299.15
89.5,312.15
90.5,310.15
92,301.15
94,299.15
94.5,312.15
95,297.15
95.5,313.15
96.5,314.15
98,301.15
99,300.15
99.5,313.15
100,301.15
101,296.15
101.5,315.15
102.5,315.15
104.5,314.15
105.5,313.15
106.5,311.15
108.5,309.15
109,295.15
109.5,306.15
110,297.15
111,298.15
113,300.15
115,300.15
115.5,313.15
116,298.15
116.5,310.15
117,302.15
117.5,314.15
118,301.15
119,301.15
119.5,313.15
121,302.15
121.5,313.15
122,301.15
125,296.15
126,298.15
126.5,313.15
127,299.15
128,300.15
128.5,313.15
129,302.15
131,298.15
131.5,311.15
132,300.15
132.5,311.15
133.5,307.15
134,299.15
134.5,312.15
135,299.15
137,299.15
138,300.15
139,301.15
139.5,312.15
140,299.15
140.5,312.15
142,301.15
143.5,308.15
144,299.15
144.5,311.15
145,300.15
146,295.15
147,299.15
147.5,310.15
148.5,314.15
149,299.15
149.5,309.15
150,300.15
151,294.15
152,298.15
153,300.15
154,300.15
155,301.15
158,293.15
159,299.15
159.5,310.15
160,298.15
161.5,309.15
162,300.15
162.5,310.15
163,297.15
164,296.15
165,297.15
165.5,309.15
166,300.15
171.5,310.15
172,300.15
173,295.15
173.5,305.15
174,296.15
175,298.15
175.5,308.15
176,295.15
177,296.15
177.5,305.15
179,296.15
179.5,307.15
180,293.15
181,297.15
181.5,306.15
182,297.15
182.5,307.15
183,294.15
184,298.15
184.5,307.15
185,298.15
185.5,308.15
186,301.15
186.5,307.15
187,293.15
187.5,305.15
190,298.15
190.5,306.15
191,298.15
191.5,308.15
192,299.15
192.5,306.15
193,296.15
193.5,304.15
194,298.15
194.5,306.15
195,298.15
197,294.15
198,296.15
199,298.15
201.5,308.15
202,297.15
202.5,307.15
204,297.15
204.5,307.15
206,294.15
207,296.15
209,293.15
209.5,300.15
210,295.15
211,293.15
211.5,304.15
212.5,302.15
213.5,302.15
214.5,304.15
215,293.15
215.5,301.15
218,296.15
218.5,301.15
219,295.15
219.5,302.15
220,295.15
220.5,305.15
221.5,302.15
222,295.15
223,294.15
223.5,303.15
224,295.15
224.5,305.15
225,294.15
225.5,304.15
226,296.15
227,293.15
227.5,301.15
228,293.15
228.5,303.15
231,296.15
232.5,306.15
233,296.15
233.5,304.15
234.5,305.15
235,294.15
235.5,305.15
236,297.15
236.5,305.15
237.5,306.15
238,296.15
238.5,307.15
239.5,308.15
240,294.15
240.5,304.15
241,298.15
241.5,306.15
242,298.15
243,297.15
243.5,308.15
244,296.15
244.5,306.15
245,297.15
245.5,306.15
246.5,306.15
247,296.15
247.5,303.15
248,296.15
248.5,303.15
249,296.15
249.5,306.15
250,294.15
251,296.15
251.5,307.15
252,297.15
254,294.15
254.5,300.15
256.5,306.15
257,295.15
257.5,305.15
258.5,304.15
259,296.15
259.5,306.15
260,296.15
260.5,306.15
261,293.15
261.5,307.15
262,299.15
262.5,307.15
263.5,307.15
264,297.15
264.5,307.15
265,295.15
265.5,307.15
268,295.15
268.5,308.15
269,298.15
269.5,309.15
270,298.15
270.5,308.15
271,294.15
271.5,304.15
272,296.15
272.5,307.15
273,297.15
273.5,309.15
274,296.15
275,296.15
275.5,308.15
276.5,309.15
277,296.15
278,294.15
278.5,308.15
279,297.15
279.5,309.15
280,297.15
280.5,309.15
281,296.15
281.5,310.15
282,297.15
282.5,308.15
283,297.15
283.5,309.15
284,297.15
284.5,310.15
285.5,311.15
286,297.15
286.5,311.15
287,296.15
287.5,310.15
288,294.15
288.5,311.15
289,295.15
289.5,312.15
290,295.15
290.5,311.15
291,297.15
291.5,310.15
292,298.15
292.5,309.15
293,299.15
293.5,312.15
294,296.15
294.5,309.15
296,296.15
296.5,310.15
297,297.15
297.5,311.15
298,298.15
299,296.15
299.5,308.15
300,298.15
300.5,309.15
301.5,310.15
303,294.15
303.5,309.15
304,295.15
304.5,309.15
305,295.15
305.5,310.15
306,298.15
307,296.15
