"day","T"
296,289.15
296.5,301.15
332,292.15
332.5,301.15
350,287.15
350.5,297.15
481,287.15
481.5,295.15
527,285.15
527.5,291.15
536,288.15
536.5,297.15
551,286.15
551.5,294.15
559,285.15
559.5,294.15
562,286.15
562.5,294.15
575,284.15
575.5,295.15
594,284.15
594.5,295.15
601,281.15
601.5,291.15
616,287.15
658,287.15
658.5,297.15
673,290.15
683,286.15
683.5,295.15
685,288.15
691,291.15
691.5,297.15
700,290.15
700.5,298.15
701,290.15
701.5,298.15
703,290.15
703.5,300.15
707,291.15
707.5,299.15
708,291.15
708.5,299.15
709,287.15
709.5,296.15
710,288.15
710.5,294.15
711,287.15
711.5,294.15
712,288.15
714,290.15
714.5,297.15
715,290.15
715.5,299.15
717,286.15
717.5,298.15
720,290.15
720.5,300.15
725,292.15
725.5,301.15
729,290.15
729.5,300.15
731,288.15
731.5,300.15
732,290.15
732.5,300.15
733,290.15
733.5,298.15
734,286.15
734.5,298.15
735,286.15
735.5,293.15
736,286.15
737,287.15
737.5,296.15
738,286.15
738.5,294.15
739,286.15
739.5,295.15
740,286.15
740.5,296.15
741,288.15
741.5,297.15
742,288.15
744,287.15
744.5,297.15
745,286.15
745.5,298.15
746,289.15
746.5,298.15
749,288.15
749.5,294.15
750,291.15
751,289.15
751.5,295.15
752,289.15
753,288.15
758,292.15
758.5,301.15
759,289.15
759.5,298.15
760,289.15
760.5,293.15
761,288.15
761.5,291.15
767,292.15
767.5,297.15
769,291.15
769.5,300.15
770,292.15
770.5,301.15
771,292.15
771.5,301.15
773,290.15
773.5,300.15
774,291.15
774.5,297.15
775,291.15
776,289.15
776.5,298.15
779,291.15
779.5,298.15
780,292.15
781,292.15
781.5,300.15
782,291.15
783,291.15
783.5,299.15
784,291.15
784.5,298.15
785,291.15
785.5,299.15
787.5,300.15
788,289.15
788.5,299.15
789,290.15
790,291.15
790.5,301.15
792,290.15
792.5,297.15
793,289.15
793.5,298.15
794,289.15
794.5,298.15
796,289.15
796.5,298.15
797,290.15
797.5,300.15
798,291.15
799,291.15
799.5,301.15
800,292.15
800.5,300.15
801,291.15
801.5,301.15
802,291.15
802.5,298.15
803,289.15
803.5,299.15
804,291.15
809,288.15
810,287.15
810.5,297.15
811,290.15
812,291.15
812.5,300.15
813,290.15
813.5,301.15
814,286.15
814.5,295.15
815,286.15
815.5,295.15
816,285.15
816.5,295.15
817,287.15
817.5,296.15
818,288.15
818.5,298.15
819,288.15
819.5,296.15
821,289.15
822,291.15
822.5,299.15
823,293.15
823.5,301.15
824,291.15
824.5,298.15
825,291.15
826,291.15
826.5,302.15
827,285.15
827.5,296.15
828.5,293.15
829,286.15
829.5,294.15
830,289.15
831,289.15
831.5,299.15
832,288.15
832.5,296.15
834,288.15
835,287.15
835.5,295.15
836,286.15
837,290.15
838,289.15
838.5,301.15
839,289.15
839.5,297.15
840,289.15
840.5,295.15
841,290.15
841.5,296.15
842,285.15
842.5,294.15
844,286.15
844.5,292.15
845,284.15
846,285.15
846.5,293.15
847,286.15
847.5,295.15
848,286.15
848.5,292.15
849,288.15
850,287.15
851,290.15
852,289.15
852.5,300.15
854,288.15
854.5,298.15
856,290.15
857,290.15
857.5,296.15
858,291.15
859,290.15
859.5,299.15
860,290.15
860.5,298.15
861,290.15
863,290.15
863.5,298.15
864,288.15
864.5,297.15
865,285.15
865.5,293.15
866,287.15
866.5,294.15
867,286.15
867.5,294.15
868,287.15
869,289.15
869.5,298.15
871,287.15
872,289.15
872.5,297.15
873.5,298.15
874,283.15
875.5,294.15
876,287.15
878,289.15
878.5,295.15
883,285.15
884,284.15
886,286.15
886.5,299.15
887,286.15
887.5,296.15
888,286.15
889,287.15
889.5,297.15
890,286.15
890.5,294.15
891,286.15
891.5,293.15
892,285.15
893,286.15
893.5,298.15
894,286.15
894.5,298.15
896,284.15
898,286.15
898.5,293.15
899,287.15
899.5,293.15
901,287.15
901.5,295.15
903,286.15
903.5,294.15
904,285.15
905,288.15
905.5,297.15
906,286.15
906.5,296.15
908,285.15
908.5,293.15
909,285.15
909.5,291.15
911,286.15
911.5,293.15
912,286.15
912.5,293.15
913,286.15
913.5,292.15
914,286.15
915,287.15
918,287.15
919,288.15
919.5,297.15
920,286.15
920.5,293.15
922,281.15
922.5,290.15
925,283.15
927,283.15
927.5,296.15
928,284.15
929,286.15
929.5,301.15
930,287.15
930.5,295.15
932,281.15
933,285.15
933.5,293.15
935,287.15
936,287.15
936.5,297.15
938,284.15
938.5,294.15
939,283.15
940,286.15
941,285.15
941.5,296.15
944,286.15
944.5,296.15
945,286.15
945.5,297.15
947.5,301.15
948,287.15
948.5,298.15
949,288.15
949.5,298.15
950,286.15
950.5,297.15
951,288.15
951.5,297.15
952,289.15
952.5,298.15
955,288.15
956,287.15
956.5,296.15
958,289.15
958.5,298.15
959,288.15
960,287.15
960.5,295.15
961,286.15
962,286.15
963,286.15
963.5,294.15
964,286.15
964.5,295.15
965,287.15
965.5,296.15
966,287.15
967,289.15
968,285.15
968.5,300.15
969,283.15
970,285.15
971,287.15
971.5,296.15
972,286.15
972.5,298.15
973,288.15
974.5,300.15
975,289.15
975.5,300.15
976,288.15
977,286.15
977.5,297.15
978,282.15
978.5,290.15
979,281.15
980,283.15
980.5,293.15
981,284.15
981.5,292.15
982,282.15
982.5,291.15
983,285.15
983.5,292.15
984,286.15
985,288.15
986.5,298.15
987,288.15
987.5,290.15
988,289.15
989,286.15
989.5,296.15
990,287.15
991,285.15
991.5,291.15
992,283.15
993,283.15
993.5,289.15
994,286.15
995,289.15
995.5,295.15
996,289.15
997,289.15
997.5,298.15
998,290.15
999,290.15
999.5,302.15
1000,289.15
1000.5,300.15
1001,290.15
1001.5,300.15
1003,293.15
1003.5,303.15
1004,290.15
1004.5,303.15
1005,285.15
1005.5,299.15
1006,289.15
1007,290.15
1007.5,298.15
1011,289.15
1012,288.15
1012.5,299.15
1013,287.15
1013.5,297.15
1014,287.15
1014.5,297.15
1015,288.15
1015.5,295.15
1016,289.15
1017,289.15
1017.5,296.15
1018,291.15
1019,287.15
1019.5,294.15
1020,285.15
1025,288.15
1027,291.15
1027.5,303.15
1028,292.15
1028.5,303.15
1029,290.15
1029.5,304.15
1032,291.15
1033,291.15
1033.5,303.15
1037,291.15
1039,287.15
1039.5,297.15
1040,288.15
1041,291.15
1041.5,301.15
1043,289.15
1043.5,299.15
1044,288.15
1047,291.15
1047.5,302.15
1048,291.15
1048.5,302.15
1050,290.15
1050.5,298.15
1053,289.15
1053.5,301.15
1054,287.15
1055,288.15
1056,290.15
1056.5,299.15
1060,284.15
1061,283.15
1061.5,293.15
1062,285.15
1063,286.15
1221,287.15
1221.5,297.15
1283,285.15
1283.5,292.15
1309,285.15
1309.5,290.15
1379,286.15
1379.5,295.15
1445,292.15
1469,291.15
1469.5,301.15
1568,285.15
1568.5,292.15
1588,287.15
1588.5,294.15
1624,285.15
1635,285.15
1635.5,291.15
1644,285.15
1644.5,299.15
1661,285.15
1662,280.15
1662.5,294.15
1748,288.15
1748.5,294.15
1751,286.15
1751.5,295.15
1763,288.15
1763.5,290.15
1775,290.15
1775.5,294.15
1811,291.15
1811.5,302.15
1833,290.75000038147
1833.5,298.54999961853
1845,288.450000190735
1845.5,298.75000038147
1866,290.449999237061
1866.5,298.449999237061
1867,290.04999961853
1867.5,299.65
1948,286.54999961853
1948.5,296.04999961853
1950,282.75000038147
1963,289.15
