"day","T"
0,270.350000047684
0.5,275.949999952316
1,270.350000047684
1.5,273.750000023842
2,265.349999809265
2.5,269.850000047684
3,258.75000038147
3.5,262.04999961853
4,258.75000038147
4.5,267.050000095367
5,259.849999809265
5.5,269.249999904633
6,260.950000190735
6.5,272.049999976158
7,265.349999809265
7.5,272.049999976158
8,267.050000095367
8.5,274.250000023842
9,266.450000190735
9.5,275.350000047684
10,268.749999904633
10.5,275.350000047684
11,265.950000190735
11.5,273.15
12,269.850000047684
12.5,278.749999904633
13,270.350000047684
13.5,276.449999952316
14,268.15
14.5,280.349999809265
15,261.450000190735
15.5,277.550000095367
16,268.15
16.5,276.449999952316
17,265.349999809265
17.5,267.550000095367
18,262.54999961853
18.5,267.050000095367
19,263.15
19.5,273.15
20,272.049999976158
20.5,279.249999904633
21,261.450000190735
21.5,277.550000095367
22,270.949999952316
22.5,279.249999904633
23,267.550000095367
23.5,274.250000023842
24,272.549999976158
24.5,276.449999952316
25,256.449999237061
25.5,264.25000038147
26,247.54999961853
26.5,255.949999237061
27,243.15
27.5,254.850000762939
28,245.949999237061
28.5,254.850000762939
29,245.949999237061
29.5,257.04999961853
30,244.25000038147
30.5,255.350000762939
31,254.25000038147
31.5,264.849999809265
32,260.950000190735
32.5,270.949999952316
33,266.450000190735
33.5,274.250000023842
34,260.950000190735
34.5,270.949999952316
35,260.950000190735
35.5,272.549999976158
36,262.54999961853
36.5,268.15
37,264.25000038147
37.5,270.350000047684
38,264.25000038147
38.5,276.449999952316
39,273.15
39.5,275.350000047684
40,270.949999952316
40.5,275.350000047684
41,260.349999809265
41.5,266.450000190735
42,250.949999237061
42.5,264.849999809265
43,252.54999961853
43.5,265.950000190735
44,260.950000190735
44.5,272.049999976158
45,265.349999809265
45.5,275.949999952316
46,258.15
46.5,274.850000047684
47,272.049999976158
47.5,275.949999952316
48,271.449999952316
48.5,278.15
49,269.850000047684
49.5,275.949999952316
50,271.449999952316
50.5,278.749999904633
51,263.75000038147
51.5,277.050000095367
52,259.849999809265
52.5,273.15
53,257.54999961853
53.5,271.449999952316
54,263.75000038147
54.5,275.949999952316
55,264.849999809265
55.5,273.750000023842
56,262.04999961853
56.5,273.15
57,257.54999961853
57.5,272.549999976158
58,258.15
58.5,271.449999952316
59,260.950000190735
59.5,273.15
60,259.25000038147
60.5,271.449999952316
61,263.75000038147
61.5,272.549999976158
62,260.950000190735
62.5,272.549999976158
63,251.449999237061
63.5,258.15
64,252.04999961853
64.5,259.25000038147
65,253.15
65.5,262.54999961853
66,258.75000038147
66.5,262.54999961853
67,254.25000038147
67.5,264.25000038147
68,257.04999961853
68.5,267.050000095367
69,248.15
69.5,272.549999976158
70,263.75000038147
70.5,277.050000095367
71,271.449999952316
71.5,279.249999904633
72,271.449999952316
72.5,282.04999961853
73,274.250000023842
73.5,283.15
74,273.15
74.5,278.15
75,268.15
75.5,277.550000095367
76,269.249999904633
76.5,277.550000095367
77,269.249999904633
77.5,282.54999961853
78,272.049999976158
78.5,282.04999961853
79,273.750000023842
79.5,285.950000190735
80,273.15
80.5,282.04999961853
81,272.049999976158
