"day","T"
78,265.65
78.5,272.549999976158
79,265.550000095367
79.5,272.349999988079
80,272.049999976158
80.5,274.449999952316
81,270.249999904633
81.5,274.750000023842
82,272.15
82.5,274.949999952316
83,271.949999952316
83.5,276.15
84,269.249999904633
84.5,278.65
85,267.65
85.5,284.54999961853
86,271.350000047684
86.5,281.65
87,269.949999952316
87.5,286.450000190735
88,271.549999976158
88.5,290.75000038147
89,279.65
89.5,293.04999961853
90,273.849999988079
90.5,283.75000038147
91,271.549999976158
91.5,284.54999961853
92,274.250000023842
92.5,288.950000190735
93,271.350000047684
93.5,280.15
94,269.749999904633
94.5,277.749999904633
95,270.749999904633
95.5,286.75000038147
96,274.250000023842
96.5,279.749999904633
97,270.449999952316
97.5,274.750000023842
98,268.050000095367
98.5,283.65
99,272.349999988079
99.5,288.349999809265
100,276.249999904633
100.5,293.850000762939
101,282.15
101.5,290.15
102,279.550000095367
102.5,295.949999237061
103,281.54999961853
103.5,298.25000038147
104,276.550000095367
104.5,286.75000038147
105,273.750000023842
105.5,283.25000038147
106,275.949999952316
106.5,282.950000190735
107,276.15
107.5,287.25000038147
108,274.850000047684
108.5,289.350000762939
109,276.249999904633
109.5,295.850000762939
110,282.849999809265
110.5,295.949999237061
111,283.349999809265
111.5,295.15
112,279.450000190735
112.5,288.450000190735
113,279.749999904633
113.5,289.25000038147
114,271.850000047684
114.5,282.15
115,271.350000047684
115.5,290.949999237061
116,274.549999976158
116.5,282.65
117,272.74999999404
117.5,284.54999961853
118,273.25000000149
118.5,291.850000762939
119,282.450000190735
119.5,294.350000762939
120,284.75000038147
120.5,294.449999237061
121,283.65
121.5,295.449999237061
122,282.849999809265
122.5,298.04999961853
123,280.849999809265
123.5,295.949999237061
124,278.849999809265
124.5,285.75000038147
125,275.249999904633
125.5,281.950000190735
126,274.350000047684
126.5,292.15
127,276.550000095367
127.5,295.75000038147
128,281.15
128.5,294.04999961853
129,284.849999809265
129.5,297.65
130,283.950000190735
130.5,290.65
131,281.349999809265
131.5,284.450000190735
132,280.849999809265
132.5,287.54999961853
133,282.75000038147
133.5,291.65
134,281.65
134.5,287.349999809265
135,280.249999904633
135.5,285.15
136,279.749999904633
136.5,294.25000038147
137,279.749999904633
137.5,285.75000038147
138,279.65
138.5,284.04999961853
139,280.349999809265
139.5,292.25000038147
140,278.950000190735
140.5,285.349999809265
141,275.350000047684
141.5,282.450000190735
142,274.449999952316
142.5,288.65
143,281.050000095367
143.5,296.65
144,287.75000038147
144.5,299.54999961853
145,283.849999809265
145.5,292.65
146,283.54999961853
146.5,292.850000762939
147,285.349999809265
147.5,302.949999237061
148,292.65
148.5,305.449999237061
149,292.949999237061
149.5,304.850000762939
150,287.849999809265
150.5,303.54999961853
151,286.65
151.5,292.04999961853
152,286.65
152.5,291.449999237061
153,285.950000190735
153.5,291.65
154,283.849999809265
154.5,292.54999961853
155,283.15
155.5,296.04999961853
156,283.849999809265
156.5,301.449999237061
157,288.04999961853
157.5,299.15
158,287.54999961853
158.5,294.04999961853
159,285.04999961853
159.5,289.25000038147
160,283.349999809265
160.5,288.349999809265
161,280.65
161.5,289.25000038147
162,283.950000190735
162.5,289.54999961853
164,283.65
164.5,293.75000038147
165,284.950000190735
165.5,297.850000762939
