"day","T"
0,293.15
1.5,309.15
2,292.15
2.5,309.15
4,293.15
5,293.15
5.5,311.15
6.5,309.15
7,290.15
12,289.15
12.5,304.15
14.5,304.15
15,292.15
16,291.15
16.5,305.15
17.5,305.15
21.5,306.15
22,290.15
25,289.15
25.5,308.15
26,290.15
27,290.15
28,290.15
28.5,306.15
29.5,307.15
31.5,308.15
32,290.15
32.5,310.15
33.5,310.15
34.5,310.15
35.5,310.15
36.5,310.15
37,292.15
38.5,309.15
39,294.15
39.5,310.15
40,293.15
40.5,310.15
42,293.15
44,293.15
44.5,313.15
45,293.15
46,295.15
46.5,312.15
47,295.15
48,297.15
49.5,310.15
50.5,310.15
51,294.15
55.5,307.15
56.5,309.15
57.5,310.15
58,290.15
58.5,311.15
59,292.15
59.5,312.15
60.5,310.15
61.5,308.15
63.5,308.15
64.5,306.15
66,291.15
68.5,310.15
69.5,313.15
70,295.15
72,297.15
73.5,312.15
74,300.15
75,301.15
75.5,312.15
77.5,314.15
78,298.15
80,300.15
80.5,313.15
81,302.15
82.5,314.15
83,300.15
84,299.15
84.5,313.15
85,301.15
85.5,310.15
86,299.15
87.5,311.15
88,299.15
88.5,312.15
89.5,310.15
91,301.15
93,299.15
93.5,312.15
94,297.15
94.5,313.15
95.5,314.15
97,301.15
98,300.15
98.5,313.15
99,301.15
100,296.15
100.5,315.15
101.5,315.15
103.5,314.15
104.5,313.15
105.5,311.15
107.5,309.15
108,295.15
108.5,306.15
109,297.15
110,298.15
112,300.15
114,300.15
114.5,313.15
115,298.15
115.5,310.15
116,302.15
116.5,314.15
117,301.15
118,301.15
118.5,313.15
120,302.15
120.5,313.15
121,301.15
124,296.15
125,298.15
125.5,313.15
126,299.15
127,300.15
127.5,313.15
128,302.15
130,298.15
130.5,311.15
131,300.15
131.5,311.15
132.5,307.15
133,299.15
133.5,312.15
134,299.15
136,299.15
137,300.15
138,301.15
138.5,312.15
139,299.15
139.5,312.15
141,301.15
142.5,308.15
143,299.15
143.5,311.15
144,300.15
145,295.15
146,299.15
146.5,310.15
147.5,314.15
148,299.15
148.5,309.15
149,300.15
150,294.15
151,298.15
152,300.15
153,300.15
154,301.15
157,293.15
158,299.15
158.5,310.15
159,298.15
160.5,309.15
161,300.15
161.5,310.15
162,297.15
163,296.15
