Time,J,A,S,tau
11950.0,68.34557104458038,108.62394319358685,0.9394972326855392,17.80567525529918
11951.0,68.0202420076383,110.24815582863435,0.9394196942536385,17.841278451313862
11952.0,67.61268145651053,111.85966538384696,0.9393533713838141,17.87172114917386
11953.0,67.11987327428194,113.45651402160453,0.9392985065295887,17.896897084813993
11954.0,66.538834749078,115.03662766826803,0.9392553262813828,17.9167066291184
11955.0,65.86677440996533,116.59774771420057,0.9392240290922436,17.931062085915983
11956.0,65.10103476146323,118.13744643097671,0.9392047916263406,17.939884908074177
11957.0,64.2392668478257,119.65310792055702,0.9391977627754959,17.943108373681312
11958.0,63.279429541956134,121.14188058024277,0.9392030626537634,17.940677893305953
11959.0,62.21988605390909,122.60072996060106,0.939220785388762,17.93254997540929
11960.0,61.05956193957278,124.02631115823202,0.9392509890622107,17.918696381199602
11961.0,59.79785192588336,125.41510746595014,0.939293708323077,17.899098898803167
11962.0,58.435030914885296,126.76322034434429,0.9393489353047229,17.873757365889475
11963.0,56.97188430019924,128.06658929515024,0.939416641149288,17.842680608459627
11964.0,55.410407945434876,129.32072198278016,0.9394967500313661,17.805897452823842
11965.0,53.75320528455779,130.52094254948497,0.9395891648393321,17.76344582215017
11966.0,52.004153611552745,131.66220048487796,0.9396937463337344,17.71538164629821
11967.0,50.16812021088601,132.73917968424746,0.939810324956477,17.661773824542774
11968.0,48.251119380296124,133.74625838928978,0.939938697241108,17.60270575324622
11969.0,46.260345013289495,134.67755335964782,0.9400786266423181,17.538275022151655
11970.0,44.204136630372034,135.5269412431779,0.9402298451168642,17.468592735112296
11971.0,42.091948810734685,136.2881007633851,0.9403920542498317,17.39378305199931
11972.0,39.93430268598052,136.95455873242688,0.9405649262580512,17.31398277993589
11973.0,37.74268033298096,137.5197663067569,0.9407481058575212,17.22934060750812
11974.0,35.52939139507812,137.97717163878076,0.9409412121578602,17.14001631592615
11975.0,33.30740654160729,138.3203175702662,0.9411438407314547,17.046179927574347
11976.0,31.090161038700032,138.54294939388586,0.941355565856366,16.948010781981527
11977.0,28.89132775908384,138.63913753333134,0.9415759430752846,16.845696479305374
11978.0,26.724573089582787,138.60341028087183,0.9418045116317377,16.73943188150623
11979.0,24.603291464422874,138.43089761304103,0.9420407972216709,16.629417980913512
11980.0,22.540338161375526,138.11747602252575,0.9422843147506984,16.51586077056942
11981.0,20.547759142525575,137.65991777030652,0.94253457115272,16.398970091187444
11982.0,18.63653869489615,137.05602846925999,0.9427910682174145,16.278958477069644
11983.0,16.816365858154377,136.304774994587,0.9430533053977825,16.156040012824093
11984.0,15.095434467094194,135.40639147446976,0.9433207825669713,16.030429213401735
