Time,J,A,S,tau,r
0.0,1.0,1.0,0.6137822463777594,37.03703703703704,0.0
1.0,1.0810366328576064,0.7421192938818811,0.6121100101274789,38.01192070472504,-0.003016186847173822
2.0,1.1336490379675246,0.5528688114390545,0.6104490942454537,38.988192155415774,-0.003038383511286664
3.0,1.1663137749483972,0.4142341816920274,0.6087999633463801,39.96567740033878,-0.003059713482477067
4.0,1.1850336489757594,0.31278996369648127,0.6071620260674192,40.94429821057149,-0.0030803308045225354
5.0,1.1940651044659214,0.23861720119744356,0.6055356785876422,41.92390004969722,-0.0031001277766330966
6.0,1.1964024154610946,0.18437798904159725,0.6039199821969696,42.90443493605281,-0.0031191434563490055
7.0,1.1941466450673104,0.14467615300389672,0.6023149834880344,43.885789171342246,-0.0031374188492262383
8.0,1.1887683396329105,0.11556735676847606,0.6007202837135285,44.867886242307485,-0.0031549069076870244
9.0,1.1812896949969762,0.0941611604569989,0.5991354567797458,45.85065200334854,-0.003171644426162789
10.0,1.1724202804840895,0.07836247064691688,0.597560529304897,46.833984422141775,-0.0031875734611135896
11.0,1.1626462301769143,0.06663338497049236,0.5959946004880989,47.81785296271074,-0.003202807081874971
12.0,1.1523007371134986,0.057875357218375896,0.5944371807885815,48.80219815269528,-0.0032172865374941566
13.0,1.141609026843427,0.05128576003693431,0.5928882914832457,49.78692993665076,-0.003231059961708476
14.0,1.1307202973835007,0.04629274162445504,0.5913471112060582,50.77201653723636,-0.0032440749090987993
15.0,1.1197322906631382,0.04247336553168854,0.5898131956669472,51.75740647304034,-0.00325641245108596
16.0,1.1087047678355952,0.03953636206349627,0.5882860921358342,52.743047654242375,-0.003268001861186219
17.0,1.0976730296853299,0.03726512097470306,0.5867652823650517,53.728892579552095,-0.003278851501524833
18.0,1.0866554079782715,0.0354998733973479,0.5852501479897873,54.71490817767818,-0.0032890068828062727
19.0,1.075655631765198,0.03413687162938989,0.583740019142805,55.70105928880712,-0.0032984063386073455
20.0,1.064672363144432,0.03308922006172378,0.5822350156364526,56.687264064647295,-0.003307103097246287
21.0,1.0536949506169455,0.03230365627048176,0.5807340217873371,57.67351799696797,-0.003315067104483931
22.0,1.04270951601816,0.03174157817865964,0.5792367566395881,58.65976553572356,-0.0033222765243969953
23.0,1.0317007497166653,0.031369577711756934,0.5777430672988169,59.64594478833853,-0.0033287598087048103
24.0,1.020649737095649,0.031166446682642086,0.5762522013810985,60.63203095892902,-0.003334524391635576
25.0,1.0095349710959742,0.031121608533664028,0.5747634840986152,61.617990343088856,-0.003339547806231867
26.0,0.9983353004249745,0.03122420924112462,0.5732767656327726,62.60376171269431,-0.0033438401780711688
27.0,0.9870277961405223,0.03146788957487182,0.5717914397171507,63.58930894478236,-0.0033474116849142948
28.0,0.9755883329535711,0.031850693263412194,0.5703070866513884,64.57458297519588,-0.003350262332612759
29.0,0.9639915060062638,0.03237415254295375,0.568823248540871,65.5595332885626,-0.003352384912361669
30.0,0.9522116115243373,0.03303993337628332,0.5673394908479047,66.54411316785857,-0.003353786171222782
31.0,0.9402215159082056,0.033853631308313634,0.5658555033513125,67.52826184871995,-0.003354458547259542
32.0,0.9279942390561566,0.034817444631767835,0.564370922580992,68.51191889086607,-0.003354428354125085
33.0,0.9155002123073016,0.03594207558910717,0.5628853215556163,69.49502682788702,-0.0033536835677181564
34.0,0.9027097229564678,0.03723676852650598,0.5613984260006629,70.47751769857896,-0.003352228086581214
