Time,J,A,S,tau
0.0,100.0,100.0,0.7552638742599681,27.027027027027028
1.0,102.53529850236917,36.78875264864889,0.7539528621532641,27.985295031828972
2.0,104.16507213495446,13.533685396160179,0.7526546294518996,28.945780841501353
3.0,104.79832999057852,4.978731361784377,0.7513691160603387,29.908284797974
4.0,104.91657238205211,1.8315782589226424,0.7500962354172717,30.872654303102138
5.0,104.82715159050997,0.6738187082853745,0.7488358517427744,31.838747779208703
6.0,104.6621309427611,0.24790690177693234,0.7475877849410759,32.80643387119829
7.0,104.47172670035067,0.09122348833921716,0.7463518151858076,33.77559068812941
8.0,104.27420067802387,0.03358249053030011,0.7451276871839658,34.74610508520982
9.0,104.07603792784884,0.012376767723653438,0.7439151286413701,35.71787072330304
10.0,103.8794665899325,0.0045747571384093496,0.7427138588337507,36.690784871172156
11.0,103.68518661726546,0.0017037230982168167,0.7415234101523553,37.66477079285213
12.0,103.493357734155,0.0006467279182718943,0.7403434733132692,38.639738589721205
13.0,103.30395064094442,0.00025713909551655314,0.7391737380766197,39.615605124217915
14.0,103.11686144841049,0.00011313085213843862,0.7380137727979745,40.59229871467412
15.0,102.93196768229389,5.952255113662218e-05,0.7368631660064628,41.569750746764875
16.0,102.74914067056658,3.9223510526346635e-05,0.7357214906602394,42.54789676238068
17.0,102.56825355071796,3.122772782076627e-05,0.7345883187190522,43.526676631022966
18.0,102.38918078983748,2.7804599358900845e-05,0.7334632098584377,44.50603365773738
19.0,102.21179947543095,2.610743072981171e-05,0.7323457173782301,45.48591435222691
20.0,102.03598950917109,2.5086392870619815e-05,0.7312353892809665,46.46626825222464
21.0,101.86163329364642,2.4353005140366714e-05,0.7301317686251632,47.44704752509435
22.0,101.68861559343792,2.376230531190123e-05,0.7290343946034549,48.428206692587196
23.0,101.51682369193738,2.325911428843761e-05,0.7279428053220292,49.40970242856904
24.0,101.34614670658195,2.282154144011251e-05,0.7268565357450896,50.39149320271655
25.0,101.17647571335952,2.244009122171772e-05,0.7257751197901093,51.37353914132102
26.0,101.00770372037317,2.2110032862559062e-05,0.7246980923013349,52.35580175944348
27.0,100.83972511998138,2.1828575398180144e-05,0.7236249869906374,53.33824372879233
28.0,100.67243580041932,2.1593794799138665e-05,0.7225553386804813,54.32082869970915
29.0,100.50573285363939,2.1404239772663594e-05,0.7214886828433859,55.303521094968346
30.0,100.33951459259653,2.125879074841427e-05,0.720424557074211,56.28628593938511
31.0,100.1736802520144,2.1156621518604437e-05,0.7193625007883293,57.2690886205502
32.0,100.0081299472253,2.1097138375807816e-05,0.7183020560592959,58.251894742172915
33.0,99.84276427287288,2.1079985713769877e-05,0.7172427663551224,59.2346699103381
34.0,99.67748449936661,2.110503688083466e-05,0.7161841790727551,60.21737958362657
35.0,99.51219235535096,2.1172381125344886e-05,0.7151258454177067,61.19998887844436
36.0,99.34678964998895,2.1282363340282998e-05,0.7140673193742033,62.1824623392726
37.0,99.18117837890017,2.1435548039442106e-05,0.7130081595922692,63.16476378146021
38.0,99.01526050196445,2.1632716938841918e-05,0.7119479291800068,64.14685609638452
39.0,98.84893786315244,2.187488483651815e-05,0.710886196438948,65.12870106464219
40.0,98.68211191136045,2.2163349213808398e-05,0.7098225348897858,66.11025906901041
41.0,98.51468382694212,2.2499617573947696e-05,0.7087565250173956,67.09148896662643
42.0,98.34655419255763,2.2885464272319098e-05,0.7076877537800718,68.07234781761605
43.0,98.17762285451762,2.3323010550661876e-05,0.7066158158864272,69.05279055612091
44.0,98.00778889136315,2.3814595206000012e-05,0.705540314435083,70.03276984936313
45.0,97.83695043940058,2.4362880088157033e-05,0.7044608618978484,71.01223576692752
46.0,97.66500456168205,2.4970855524095885e-05,0.7033770811218821,71.99113548591363
47.0,97.4918471892698,2.5641849732730825e-05,0.702288606882282,72.96941298796264
