Time,J,A,S,tau,r
0.0,1.0,1.0,0.9467835765982309,9.345794392523365,0.0
1.0,0.9640941736918022,0.8495376195994435,0.9468928249226697,10.282311296358113,-0.0016627741392661898
2.0,0.9261514576369021,0.7308687215802628,0.9470099143419491,11.216128175166542,-0.0016382850819810794
3.0,0.8861238697315964,0.637682229099271,0.947135454413374,12.147045212724358,-0.0016128772344376201
4.0,0.8439474371974915,0.5650146970576632,0.9472700855919701,13.074849920042597,-0.0015865088904241317
5.0,0.7995469097820914,0.5089446520510857,0.9474144542225281,13.999339680314929,-0.0015592142806347643
6.0,0.7528315859137195,0.4663965477703097,0.9475692644064692,14.920278945751505,-0.0015309686258032976
7.0,0.7037009910301073,0.43497212871603624,0.9477352933983196,15.837413134309918,-0.0015016970750849846
8.0,0.6520472526721817,0.41278117096520894,0.947913293783839,16.75048685251503,-0.0014713862606973995
9.0,0.5977549137542162,0.39834331690300256,0.9481040557466505,17.659240746725338,-0.0014400236932209914
10.0,0.5407021076166604,0.3905289820852884,0.9483084099923901,18.563391101057395,-0.001407554372648874
11.0,0.48076478545861917,0.38848489738973563,0.9485272001163054,19.462647692769377,-0.0013739001651896599
12.0,0.4178177151548727,0.3915474537192338,0.9487612982405556,20.356700517526278,-0.0013390478695258312
13.0,0.35173540967501626,0.3992579315630813,0.949011565920298,21.24524453217218,-0.001302942175953376
14.0,0.2823968146295076,0.4113084731479574,0.9492789389772534,22.12792812219185,-0.0012655128013170202
15.0,0.20968762283584502,0.4275216019662169,0.9495642830631293,23.00442683648706,-0.001226690129492377
16.0,0.13350497203061343,0.4478433916209998,0.9498685097507018,23.874374404316782,-0.0011864006396400317
17.0,0.05376325036991204,0.47229796424201065,0.9501924618316452,24.73742531109018,-0.0011446072733296187
18.0,-0.02960227812613177,0.5010775190345217,0.9505370297188285,25.593188122936436,-0.001101189815659181
19.0,-0.11662542884820973,0.5344744425665036,0.950903012872004,26.441289551942305,-0.001056042751273959
20.0,-0.20729975809776535,0.5729157226203175,0.9512911771623831,27.281342626755333,-0.0010090446154247302
21.0,-0.30156792421341133,0.6170452119026455,0.9517022283037845,28.112953208626152,-0.0009600242793415132
22.0,-0.3993026878651084,0.6677605342018634,0.9521367998006853,28.935722216264754,-0.0009087540772149589
23.0,-0.5002838389414846,0.7263115218595716,0.9525954335204688,29.749246078035945,-0.0008549540962804216
24.0,-0.6041688594092808,0.7945989748735854,0.953078575315717,30.553116943331965,-0.0007981889817479858
25.0,-0.7104433544372536,0.8760278553985554,0.9535865419599652,31.346928022162892,-0.0007375968076557954
26.0,-0.8183482135695893,0.97861019307447,0.9541195147605326,32.13027194555607,-0.0006709758935402811
27.0,-0.9264503509350868,1.1088477419510125,0.9546775303822962,32.90274020711456,-0.0005977193275527463
28.0,-1.0327007870666354,1.2555904157550792,0.955260449694478,33.663927682545314,-0.0005234412177270656
29.0,-1.1354949934297305,1.4089946654785677,0.9558679353503011,34.4134333018136,-0.0004517104177602482
30.0,-1.2330572466926886,1.5692515102835578,0.9564994586595177,35.1508570422315,-0.0003821835972978857
31.0,-1.323276279135666,1.7365443152123388,0.9571542652518595,35.87580300589642,-0.0003145623149431323
32.0,-1.4036598808964362,1.9110486884526734,0.9578313628634266,36.587878937672095,-0.0002485859240252517
33.0,-1.4712818854091998,2.092930993564452,0.9585294987886236,37.28669792520184,-0.0001840261904072289
34.0,-1.5227266824170906,2.2823471752731153,0.9592471385301601,37.971879510246374,-0.00012068275830566149
35.0,-1.5540259266482663,2.479444126684319,0.9599824520870229,38.643046740880685,-5.837865891305356e-05
36.0,-1.5605915544266202,2.684358721877537,0.9607332946204832,39.29982687358878,3.0427824888946285e-06
37.0,-1.5371427651955727,2.8972159755408455,0.961497178096425,39.94185340171165,6.372030049823026e-05
38.0,-1.477628888846242,3.118131156892581,0.9622712633812815,40.56876168019112,0.00012377773905016118
39.0,-1.375147099519513,3.347207037415034,0.9630523262940394,41.18019231979359,0.000183325356782298
40.0,-1.2218507685853712,3.584534372306838,0.9638367307461236,41.775789261485095,0.0002424617728648265
41.0,-1.0088641225848989,3.83019160161551,0.9646204138674725,42.35519911539537,0.00030127542808740536
42.0,-0.7261848238549944,4.084244387991121,0.9653988516465024,42.918070588792695,0.0003598458104714069
43.0,-0.3625886865904291,4.3467436522540215,0.9661670218862849,43.464056238362296,0.0004182441526059889
44.0,0.09889977945943089,4.6132893725158794,0.9669229455926507,43.639094800261134,0.00047552866187067775
45.0,0.9314059298311858,4.598037308407323,0.966685694422962,38.37652347763784,0.0004705952272347313
46.0,1.8399843543916568,4.577039406591543,0.9663216888335971,33.641950464774716,0.0004670751814912444
47.0,2.819891971900686,4.559777677363573,0.9657400801348793,30.527949990239005,0.00046561917863266255
48.0,3.8729148162562974,4.550693221986694,0.9650475615660631,27.731384141744293,0.000466025524357724
49.0,5.002367972402773,4.554384972477159,0.9642118771544407,25.619147811143755,0.000468289322234588
50.0,6.2071779318304765,4.58243619116829,0.9632498330915554,24.02851649528344,0.0004733796911230738
51.0,7.488998527316893,4.648404907018667,0.9622022790510888,22.48460068725567,0.0004806292308904778
52.0,8.85069082802915,4.772548189328279,0.961037431795498,21.32247821680608,0.0004906969780479061
53.0,10.330114121399475,4.9491756005965115,0.9598145392642542,19.73329733522659,0.0005017081954814942
54.0,11.931816468062566,5.216772894245771,0.9584536137320823,18.693797582416124,0.0005163396117511262
55.0,13.688012124530333,5.600099937277104,0.9570156164375376,17.764822251103702,0.0005348004859742961
56.0,15.628297396112599,6.143723569911452,0.9554712204525228,17.28573462999094,0.0005581664956812519
57.0,17.87338758424564,6.822720518889216,0.9538692502308411,16.41992138974353,0.0005836195330595171
58.0,20.606801405116528,7.5746619287901416,0.952018111337472,15.56056622511015,0.0006080415226713077
59.0,23.726811901949763,8.648051420817902,0.9502135845813245,14.870844414634579,0.0006413331468046462
60.0,27.500721239253878,9.948309803409156,0.9483304200950701,14.441062184721332,0.0006804296608527745
61.0,32.43728462959147,11.105118627743494,0.9460528717523639,13.692456948937023,0.0007139816248914222
62.0,38.00798854488796,12.793627616113227,0.94412422701966,13.404986139643231,0.0007666715339374882
63.0,45.235944157789426,14.13868289194409,0.941490532041315,12.717753274031656,0.0008061450019217071
64.0,53.29086143304277,16.14366846012765,0.9393174428744115,12.451589779247287,0.0008672942393604549
65.0,63.098238250689434,18.05672804367792,0.9365951851839136,12.023826973329355,0.0009218637137278509
66.0,74.57885373017892,20.205516559980666,0.9336317392955974,11.574059248256415,0.0009788596833998013
67.0,87.09998217351145,23.462178223129236,0.9313235003850031,11.355271791837582,0.0010596279708139174
68.0,102.50307482702232,26.324842089329326,0.9277541415795574,10.843371802092921,0.0011189970644247078
69.0,119.58820945028567,30.35023283479699,0.924341598059652,10.580640392793049,0.0011925391377696991
70.0,137.77389453748606,36.49787480787605,0.9217474025407351,10.394008279353464,0.0012899845692854709
71.0,159.35155164530138,42.82934525291922,0.917899223183508,10.144895811014194,0.0013714971144855358
72.0,184.05147600929027,49.60659058218584,0.91330125862076,9.725672318704838,0.0014456450405634508
73.0,208.61876938180075,59.86296993843193,0.9095733911899629,9.550090468058704,0.001547348775651765
