Time,J,A,S,tau,r
0.0,1.0,1.0,0.8769941521969633,2.092050209205021,0.0
1.0,5.791499398544793,3.8752733222025935,0.8346514950400702,2.3123252650693655,0.031025188900902317
2.0,18.04513769421352,6.308455093116844,0.7947172888198165,2.531788540215018,0.030271267205998518
3.0,35.087797890102834,8.693026833538255,0.7561736689920271,2.7279733537981192,0.02924748193125049
4.0,56.33126528778418,15.862612123399865,0.7572743749900172,2.7250520756098333,0.028338585328828016
5.0,88.89920379020437,27.82065363605113,0.7583939240085609,2.7220982008241115,0.02780426741577418
6.0,130.8571020176764,43.49142389558369,0.7595317018068752,2.7191111568355892,0.027457280674234887
7.0,169.84383947806128,68.27592127469526,0.760687312334301,2.71609414605367,0.027217367092143306
8.0,191.23065018535337,105.14033258834537,0.761860042109576,2.713050305920385,0.027044389377428122
9.0,186.10644918548488,150.10775624331222,0.7630495635105176,2.7099803679577423,0.026916055346305853
10.0,157.58844963493374,196.98763809498405,0.764255630564005,2.7068857267651265,0.026818973238221473
11.0,120.73838666261014,236.18611077575736,0.7654771000529401,2.7037719523690606,0.026744618880671242
12.0,90.47282923115996,260.3784446909373,0.766713626159319,2.7006409683702555,0.026687301212738403
13.0,72.17162824090616,269.734420739799,0.7679643440160984,2.6974962210119995,0.026643081978922047
14.0,64.09412894187568,269.1151291088258,0.7692285308970833,2.6943413473550475,0.026609140385178677
15.0,62.45881954864523,263.73914134409074,0.7705053866826556,2.69118099188137,0.026583402615040292
16.0,64.18535299259509,257.1240843374596,0.7717942217931807,2.688018313028869,0.02656431323517199
17.0,67.25959322758032,251.16665501041055,0.7730942002516351,2.6848563829478884,0.026550675715663302
18.0,70.47365907879701,246.68054499300064,0.7744045587794651,2.6816998279042474,0.026541562531328316
19.0,73.16589861135427,243.84121749452103,0.775724432636105,2.678552051282018,0.02653623250534422
20.0,75.05138620609678,242.47390566983682,0.7770528394193977,2.675418501329327,0.026534094256547725
21.0,76.10291553965607,242.24048469289278,0.7783888825254259,2.6723032131008533,0.026534664675947894
22.0,76.44904502267708,242.7648060028741,0.7797316406666246,2.6692105431650823,0.026537546369400325
23.0,76.28740878257645,243.7117134087736,0.7810800249323305,2.6661461932521395,0.026542409075731223
24.0,75.81897658960943,244.82764544624314,0.7824329786771345,2.6631150290570855,0.0265489769604611
25.0,75.20860833466078,245.95007641689378,0.7837894473224027,2.6601225909825357,0.02655701423299135
26.0,74.56986790385956,246.99607384995963,0.7851483027581478,2.6571746047164404,0.026566318463077363
27.0,73.9667822745415,247.94067777482,0.7865085462168205,2.6542755759915893,0.026576720594256434
28.0,73.42556559956955,248.79406870112214,0.7878688875579306,2.651432223465706,0.026588068687694377
29.0,72.94762967731361,249.58279142076123,0.7892282773624357,2.648649396939832,0.026600233952667748
30.0,72.52168297520407,250.33660391531694,0.7905856125270144,2.6459322846032642,0.026613102876114143
31.0,72.13267073021545,251.0810646708919,0.7919396096508892,2.6432874183227866,0.026626572832229176
32.0,71.76630141060633,251.83486628429662,0.7932892046097169,2.6407197885760474,0.026640554482212638
33.0,71.41185030527575,252.6094281396018,0.7946332215184192,2.6382351802684565,0.02665496837976729
34.0,71.06262095092526,253.41050954246015,0.7959705955687546,2.6358383110439156,0.026669742180018673
35.0,70.71542251549076,254.23975992753125,0.7973001882346491,2.6335347102677704,0.026684812454483852
36.0,70.36952243185635,255.09666109436236,0.7986209624512555,2.6313291425521714,0.026700120578336147
37.0,70.02577907527434,255.97964989319487,0.7999317304146973,2.629227251420348,0.026715612449486184
38.0,69.68556004302165,256.88722228239743,0.8012316841273432,2.6272326447201,0.02673124113849302
39.0,69.35045480156282,257.81813745847586,0.8025199419326594,2.6253491783335368,0.02674696336978511
40.0,69.02194204590667,258.7716446064131,0.8037955457765932,2.6235810731504774,0.02676273805197878
41.0,68.70109318028604,259.7474358708386,0.8050576815712367,2.621931476440976,0.02677852758581677
42.0,68.38887230888419,260.7456182377901,0.8063056025214028,2.6204039090549833,0.02679429958338562
43.0,68.08589382140191,261.7665269564668,0.807538393696968,2.619002642140646,0.02681002013501829
44.0,67.7925185056216,262.81074321747445,0.8087556507466143,2.6177284255423983,0.026825661980248924
45.0,67.50885179351572,263.87892920646135,0.8099569366516802,2.6165825555912625,0.026841198861637362
46.0,67.23504759474446,264.97166068513616,0.8111416557801068,2.6155671807100638,0.026856605148037328
47.0,66.9712065388754,266.08955493596386,0.8123092767836838,2.6146841893075488,0.026871856745733898
48.0,66.71736722432087,267.2332583232185,0.8134595681036335,2.613934241745929,0.026886934761496475
49.0,66.47344490020545,268.40331778356926,0.814592289942365,2.6133169364004516,0.026901817511937865
50.0,66.23950593093053,269.60021311862977,0.8157071249444698,2.6128331945586645,0.02691648628756083
51.0,66.015404912991,270.82445099961456,0.8168040017165773,2.61248197405643,0.026930924316659995
52.0,65.80108420432704,272.07649492627786,0.8178827415793202,2.6122631041279334,0.026945114319390166
53.0,65.5969295852017,273.35657976800195,0.8189429623894386,2.612177801668427,0.026959038163716302
54.0,65.40214789903669,274.6655043334482,0.8199853332011301,2.612220566963785,0.026972688567721673
55.0,65.21678370170514,276.00355235937263,0.8210098373304406,2.612390724447109,0.02698605288644476
56.0,65.04076117384128,277.3710350038598,0.8220163183172998,2.6126876995324024,0.026999115702117833
57.0,64.87375690455096,278.7684263803623,0.8230052031352922,2.61310777965451,0.027011869597484847
58.0,64.71573318384652,280.19582328456397,0.8239763405412575,2.6136502955267997,0.027024300303292177
59.0,64.5664719771619,281.65360200062776,0.8249300465383946,2.614312471526951,0.027036400952981026
