Time,J,A,S,tau,r
0.0,1.0,1.0,0.7968432136172162,12.195121951219512,0.0
1.0,0.9091958515081608,0.8448309920938416,0.7981051224698842,13.02569912919734,-0.0017838510175582204
2.0,0.811052729717741,0.7357132071185969,0.7994040346960729,13.852020496432768,-0.0017484195067062024
3.0,0.7066295307246137,0.6603699704617507,0.8007415881586504,14.673875471691984,-0.001711917993346364
4.0,0.5967209667361573,0.6099440048618495,0.8021193950699991,15.491045149030464,-0.0016743709893491147
5.0,0.4819368166232992,0.5780232289667121,0.803539139628435,16.30330434929265,-0.0016358407296295351
6.0,0.3627473398346997,0.5599783098389092,0.8050024451819672,17.110426906601116,-0.0015963436885694975
7.0,0.23950138896416814,0.5525303026169948,0.8065108782827057,17.912185812014503,-0.0015557221547203971
8.0,0.11252038050192897,0.5532132026583884,0.8080663009509648,18.708322032312893,-0.0015141139400455766
9.0,-0.017940493653383727,0.5603090144000996,0.8096699234020539,19.498628137274327,-0.0014714623286844633
10.0,-0.15164368382452895,0.5725767302384415,0.8113234537307974,20.28284540226514,-0.0014277464033634198
11.0,-0.2883611122723707,0.5891404739295715,0.8130286109811496,21.06070537982742,-0.0013829342903637692
12.0,-0.427845606234325,0.6093530246170522,0.8147864969614002,21.831984848929615,-0.0013370454280094886
13.0,-0.5698417713346479,0.6327978306033607,0.8165984284807142,22.596434148672834,-0.0012900515433269535
14.0,-0.7140703382915329,0.6592235490561557,0.8184660084312579,23.35376878335634,-0.0012419011269931893
15.0,-0.8601899481476087,0.6884181712857756,0.8203902794688621,24.10374011645902,-0.001192618007513357
16.0,-1.0078260032896433,0.7203152091039634,0.8223724727709819,24.846074923471196,-0.0011421641088485994
17.0,-1.156541439167577,0.7549107397506001,0.8244137250106299,25.58049340950653,-0.0010905092550147584
18.0,-1.3058195724059214,0.7922332294486742,0.8265148477940307,26.306730955882546,-0.0010376366497331525
19.0,-1.4550448558486224,0.8322995615614992,0.8286768365169557,27.024491789418526,-0.0009835653008822996
20.0,-1.6035370112277836,0.8752954859875189,0.8308998648614493,27.733535348653863,-0.0009282318888241253
21.0,-1.7505030415851073,0.9214693059387544,0.8331851685907902,28.433518330948388,-0.0008715600325263418
22.0,-1.8949644417270608,0.9708750762412992,0.8355327453468752,29.124176552624828,-0.0008135952314514378
23.0,-2.0358544225473607,1.0238773989958765,0.8379428223187526,29.805213298379957,-0.0007542418300331885
24.0,-2.1718932875208354,1.0806827108475707,0.8404154923431197,30.47631947862134,-0.0006935036492556703
25.0,-2.301613486288361,1.141638759216831,0.8429503589732398,31.137204375523222,-0.0006313246156150898
26.0,-2.4233239639380373,1.2071096204238054,0.8455469321697312,31.787562803085713,-0.000567673545292823
27.0,-2.5350695058532855,1.277611541887293,0.8482045409773826,32.427078623222705,-0.0005024718696460422
28.0,-2.634578387827809,1.3536208565228132,0.8509223891248184,33.055417129428896,-0.00043568305622406704
29.0,-2.7192163370506646,1.4356975661082365,0.8536983059926138,33.672326355293784,-0.0003672564060572648
30.0,-2.785935862079158,1.5244999544311177,0.8565311013555248,34.27744148154272,-0.0002971364722538101
31.0,-2.8312373189875593,1.6210827857623902,0.8594188016146767,34.870432057453144,-0.00022519552408427243
32.0,-2.8509811930378723,1.7262852901535666,0.8623581977883054,35.45102375838505,-0.00015138681700165808
33.0,-2.840366475392465,1.8414093520774966,0.865346729791561,36.01885530691458,-7.559216405712332e-05
34.0,-2.7937583117030553,1.9679070163254966,0.8683801402670766,36.573658072539295,2.293436861580729e-06
35.0,-2.704505658814115,2.1077345666985026,0.8714546511153181,37.11507830308068,8.2421998200517e-05
36.0,-2.5646873490663396,2.2633604713304383,0.8745651199981717,37.642822131137564,0.00016497146950595674
37.0,-2.364778254040658,2.4380740977514237,0.8777060407285819,38.15657198310144,0.0002501692172747224
38.0,-2.0931709604560167,2.636558478378684,0.8808710475565081,38.656024340668544,0.0003383332610019719
39.0,-1.7353614538438684,2.8656009259308175,0.8840528519824957,39.14088749178834,0.00042990282240855425
40.0,-0.9954622817567514,2.8352685515178644,0.8840592092471496,37.59785971815542,0.000452290897760839
41.0,-0.12377288412365495,2.748215579053548,0.8827031938849718,35.61890943878967,0.00045688635431872404
42.0,0.7806289245221552,2.7407169038383574,0.8811947699666444,33.77779554434061,0.0004711500784262927
43.0,1.7391139205457822,2.7821633948258215,0.879420226199294,32.40618030111288,0.0004915804894875573
44.0,2.760565128741582,2.8269218672240815,0.8776042129976009,30.604077607998338,0.0005110672249903719
45.0,3.8280387982489823,2.9008519858894855,0.8755646258108036,29.408516557094842,0.0005359320044711778
46.0,4.973203102722583,2.9841824021829266,0.8734348606359493,27.83044573296684,0.0005595127512594667
