Time,J,A,S,tau,r
0.0,1.0,1.0,0.5082983080226389,23.809523809523807,0.0
1.0,11.123644525208062,3.8751770715429332,0.5086518736734368,23.731690653750174,0.030260990402774884
2.0,34.58608154487121,6.5659318897032275,0.5090139409332681,23.651818716150398,0.030300682593057137
3.0,68.95966875341604,9.084078933940804,0.5093844745989733,23.569923417339872,0.03034042987703449
4.0,112.2272008528123,11.440696831045182,0.5097634387250038,23.48602102642925,0.030380226208995043
5.0,162.70765403416786,13.646169705294371,0.5101507833591297,23.400129901038856,0.03042005831662168
6.0,218.99575521956376,15.710233693710448,0.5105464611932742,23.312268915182862,0.030459919180046185
7.0,279.9139219752005,17.642018195634186,0.5109504286678687,23.2224562376257,0.03049980844193004
8.0,344.47391633695196,19.45008281032141,0.5113626414380038,23.130708987257723,0.030539729480045293
9.0,411.8438949109777,21.142440591829864,0.511783039474214,23.037049374946573,0.030579667946420856
10.0,481.3231900503634,22.726604104805485,0.5122115674994053,22.941498247345795,0.03061961885591476
11.0,552.3215868965567,24.209622854950158,0.51264819135211,22.844070145146052,0.030659595168891694
12.0,624.3406940215859,25.598073633428307,0.5130928108509513,22.74479641199284,0.03069956548322465
13.0,696.9603377915251,26.898128679095958,0.5135453460559856,22.643702052609843,0.030739521360307845
14.0,769.8255094273628,28.115604301324215,0.5140058262654367,22.540789468412424,0.030779502996914086
15.0,842.6376543290615,29.255879819765568,0.514474075288679,22.436103996276884,0.030819457861997017
16.0,915.144579886179,30.324025242983065,0.5149500206715657,22.329672077413903,0.030859379725757384
17.0,987.1345548298473,31.324801319041512,0.5154336301110629,22.221509213483657,0.030899282117427176
18.0,1058.4314157379129,32.26263678456675,0.51592477870581,22.111650916332472,0.0309391434574472
19.0,1128.8865380885163,33.14172639438281,0.5164235097548057,22.00009524113279,0.030979003059670947
20.0,1198.3778090474484,33.96591914581567,0.5169296071931053,21.88689932358047,0.031018807484444456
21.0,1266.805713543546,34.7388574208493,0.5174429802629443,21.772086834413596,0.031058558595851615
22.0,1333.7557689918042,35.86248788225214,0.5179906405805342,21.64627879994773,0.03107910851814856
23.0,1396.3086496058945,42.986030936637576,0.5181202298535971,21.61514581366576,0.031024439937734613
24.0,1456.100404525269,56.60755199318749,0.5182432535200673,21.585505797199847,0.030974561829950956
25.0,1508.3102541166106,75.17907725022415,0.5183610231472559,21.55705889146527,0.03092908734262914
26.0,1544.5121332016224,97.45755003971414,0.5184747098395842,21.529550191227774,0.030887757312639583
27.0,1558.788195854182,122.44488704526049,0.518585395396995,21.502753502565465,0.03085037780507766
28.0,1549.7751203486205,149.33957851512673,0.5186940274799814,21.476473026226678,0.03081677123529176
29.0,1519.6959192564948,177.49893104252055,0.5188014672346433,21.450534958021088,0.03078677613005548
30.0,1472.528002401742,206.40779047179964,0.5189084928718851,21.424778591382836,0.030760211516261536
31.0,1412.5477012654665,235.65488655532056,0.5190157785451007,21.39906228694958,0.03073688121976911
32.0,1343.5455461384634,264.9132865693549,0.5191239263767643,21.3732559892779,0.030716568676999827
33.0,1268.5526078220134,293.92365389520796,0.5192334481547584,21.347235605132862,0.030699010909842873
34.0,1189.8481299506216,322.48309456530876,0.5193447817469317,21.320889357953902,0.030683924570654143
35.0,1109.085186804111,350.4341762362567,0.5194581993225109,21.294135599948973,0.03067099166125904
36.0,1027.4390290071424,377.655665176699,0.5195739693038111,21.266885043821596,0.0306598767319209
37.0,945.7316721277947,404.057036658105,0.5196921762239162,21.23908678180225,0.03065024850448407
38.0,864.541882223332,429.5691209749873,0.5198127187214224,21.210718642694808,0.03064174438137645
39.0,784.2723342726215,454.1435916337653,0.5199353941766899,21.181797811465728,0.03063408951004668
40.0,705.2072308256829,477.74659215821634,0.5200597286806234,21.152406989821557,0.03062703400275581
41.0,627.543426698626,500.3566347736488,0.5201851160842883,21.122669502076064,0.030620419238010475
42.0,551.4204765250473,521.9649714322419,0.520310751992397,21.092775168979628,0.0306141574078958
43.0,476.91183758735707,542.5908750449549,0.5204356545558546,21.062969034346523,0.03060825418378293
44.0,402.66119104350395,563.6415536329009,0.5205588255756858,21.033519550342284,0.03060276658781459
45.0,327.0607684291998,586.6707914322495,0.5206792340675541,21.004716597503663,0.030597745594521546
46.0,253.32350034881023,608.4480751924425,0.5207959518839369,20.976824426624677,0.030593243286475516
47.0,186.76897247597165,623.8270960325226,0.520908186537538,20.950066407710313,0.03058930753386161
48.0,131.28592282334202,629.2636768765101,0.5210153231936334,20.924609761327755,0.03058590593982446
49.0,88.0890301975994,623.9538109778413,0.5211169542855975,20.900559434695754,0.03058301489109928
50.0,56.24168898123811,609.2129487471149,0.5212128675976097,20.877963174973658,0.03058057590756943
51.0,33.72729192481954,587.35184287265,0.5213029865984459,20.85682566055865,0.030578514503479627
52.0,18.32732027818821,560.7881946857499,0.521387370582209,20.837116857851846,0.030576751974454083
53.0,8.108228279742065,531.5763024595591,0.5214661576763815,20.818785581804214,0.030575206448218116
54.0,1.5938140411644697,501.261946047865,0.5215395381421236,20.801769148416092,0.030573805021101547
55.0,-2.239789310698347,470.9160340123678,0.5216077277802574,20.786000871715505,0.030572484195701827
56.0,-4.037946131396585,441.23405291382886,0.5216709714100308,20.771410145865584,0.030571193313368297
57.0,-4.150927046912875,412.64097235430245,0.5217295030963923,20.75793113738098,0.030569891903820055
58.0,-2.7034535975292497,385.37723458010475,0.5217835452048071,20.745503047971987,0.030568548896158107
59.0,0.35369456852107134,359.5618034846098,0.5218333074881277,20.734070337154144,0.030567141601269547
60.0,5.206480084808037,335.23557715994957,0.5218789912589342,20.723581830002903,0.030565655263109157
61.0,12.149131170304809,312.3903855515867,0.5219207777041329,20.71399225153295,0.030564079429048964
62.0,21.559971073320973,290.9879670586668,0.5219588250866815,20.705262451403247,0.030562405996630102
63.0,33.87831165739958,270.97226612706055,0.5219932778565113,20.69735788310441,0.030560630363216854
64.0,49.580384681457076,252.27735488948005,0.5220242581391782,20.69024926043586,0.030558748108233905
65.0,69.15739438637833,234.8294977623468,0.5220518742520659,20.683911842431918,0.03055675784195902
66.0,93.08765432230045,218.5531670824239,0.5220762268543594,20.67832219948283,0.030554656535738398
67.0,121.80173408407175,203.3811504943343,0.5220974024990056,20.67346057521816,0.03055244168969473
68.0,155.6589342569299,189.2517166536692,0.5221154555716144,20.66931483492989,0.030550110934324994
69.0,194.9274964831296,176.1050472755388,0.5221304416611918,20.66587266107151,0.030547661646953172
70.0,239.76563309875013,163.88361905696223,0.5221424207996128,20.663119934519635,0.03054508910946255
71.0,290.2060255579061,152.53425764527856,0.5221514332436388,20.66105228964554,0.030542397814144986
72.0,346.1440832919432,142.0108282586416,0.5221574958623284,20.659664243728027,0.030539580230627972
73.0,407.33195373238703,132.27656178571317,0.522160640928786,20.658946288747718,0.03053662816389563
74.0,473.3761070814919,123.30597216862624,0.5221608700153045,20.658902695387063,0.030533545711995704
75.0,543.7399744590348,115.08896063048044,0.5221582029087064,20.659527464484864,0.030530323114135262
76.0,617.7491882815013,107.63334093517908,0.5221526410753027,20.66082224628012,0.03052695817915322
77.0,694.6028051507798,100.96832437997111,0.5221441304846468,20.662793255198416,0.030523435000952635
78.0,773.3949411559483,95.14709959574485,0.5221326758510042,20.66544150717473,0.030519750644441547
79.0,853.1398010669261,90.2492812429231,0.5221182524396668,20.668773842647404,0.030515901301632575
80.0,932.8037371417325,86.38155384201683,0.5221008231425804,20.67279753402245,0.030511877633348634
81.0,1011.3374590574292,83.67652189765708,0.5220803175128944,20.67752463016693,0.030507667381183913
82.0,1087.6961349531969,82.28922488956289,0.5220566912728949,20.682967961208796,0.03050326684814283
83.0,1160.8284097821388,82.39209752388305,0.5220298611871482,20.68914540232116,0.030498666651277807
84.0,1229.630936314129,84.16698408075291,0.5219997711618781,20.69607331012234,0.03049386239644012
85.0,1292.8645061861887,87.79580072746509,0.5219663034365366,20.70377681644766,0.030488843926459154
86.0,1349.0692950399525,93.45003399530928,0.5219293752336269,20.71227589173629,0.030483606772851862
87.0,1396.5327505677592,101.28003965073079,0.5218887999586003,20.721611850467838,0.030478139443235533
88.0,1433.3624875387475,111.40309390211112,0.5218444369192172,20.731819241625416,0.030472438429709692
89.0,1457.69802659932,123.89274248268443,0.5217961669797953,20.7429313652704,0.030466504611844643
90.0,1468.0163621211334,138.77049209232823,0.5217437756395699,20.754998511592593,0.030460334178837447
91.0,1463.4451061178117,156.00052317920714,0.5216870669603599,20.76807034200546,0.030453927594751212
92.0,1443.9656153585818,175.4862042396082,0.5216258494160423,20.78220087035212,0.030447293400785967
93.0,1410.4320255288114,197.07164913655103,0.5215599197249895,20.797447421826774,0.030440441481172507
94.0,1364.4115154895042,220.54454119483896,0.521489035573528,20.813874648330078,0.0304333805519535
95.0,1307.9183840860285,245.64045845913418,0.5214129924949478,20.83154538708867,0.03042612888002392
96.0,1243.1207465586972,272.0517582100789,0.5213316101029306,20.850516918660357,0.030418705075814827
97.0,1172.1096135184948,299.4360287684902,0.5212447477469297,20.870838076261798,0.030411127656441765
98.0,1096.75496528096,327.42538848818475,0.5211523239728334,20.89254544993033,0.030403417841245225
99.0,1018.6413725909185,355.6406401702821,0.5210543547237458,20.915643999124725,0.030395581691115194
100.0,939.0731234171928,383.6989489888932,0.5209510008216174,20.940101327720203,0.030387625504959277
101.0,859.1050306826276,411.22767451897175,0.5208425655536718,20.965843670793255,0.030379540696332526
102.0,779.5876663682574,437.8720136288893,0.520729557826818,20.992736171624642,0.03037130619452374
103.0,701.2149711722351,463.29910545804677,0.5206126643799233,21.020590302022043,0.03036288557896031
104.0,624.5734395645802,487.19015875082994,0.5204927327301612,21.049171003610738,0.03035424001035681
105.0,550.1911656982493,509.2206860324751,0.5203707108468976,21.07821696800162,0.030345327398007015
106.0,478.5988706850703,529.0278034401007,0.5202476050692536,21.107453294992748,0.03033612128801066
107.0,410.37858846543656,546.1782546049732,0.5201243746709724,21.136633019118158,0.03032659721609989
108.0,346.2006755298497,560.1468394068551,0.5200018665239041,21.16555273344246,0.030316759808000856
109.0,286.81704514934927,570.3337502231997,0.5198807910391136,21.194058109079393,0.03030664061845337
110.0,233.00097208059643,576.1315868898616,0.5197616710475039,21.222052024047777,0.030296287843272065
111.0,185.4365701054482,577.0367043321417,0.5196448534266443,21.249487875627477,0.03028576467596454
112.0,144.58744758823678,572.7755810605573,0.5195304940925283,21.276368087685604,0.030275135284211052
113.0,110.59350124012408,563.3989325271929,0.5194186105170522,21.302725744722775,0.03026445663306271
