Time,J,A,S,tau,r
0.0,1.0,1.0,0.8214061412384371,20.0,0.0
1.0,7.082126762305404,4.521694837671217,0.8207781265727142,20.079123309071814,0.03661094221835656
2.0,23.95357176349362,7.881705814073773,0.8203092776805865,20.166230054437083,0.03644056116855824
3.0,49.79027350992987,11.089663792292649,0.8199926951453873,20.261287859458275,0.03627303167350797
4.0,83.0740957272401,14.154531673581829,0.819821701451816,20.364266986985,0.03610820687869672
5.0,122.53816727852332,17.084649574436096,0.8197898629685545,20.475140997204747,0.03594593911745486
6.0,167.12306757434078,19.88778389273902,0.8198909546570208,20.59388532150247,0.03578609357569589
7.0,215.94062233823857,22.571160332795504,0.8201189807981394,20.72047930607107,0.03562853032855441
8.0,268.24575702531826,25.14150960863761,0.8204681411214647,20.854903500674848,0.03547312341598169
9.0,323.41186073323456,27.605095697386265,0.8209329233432543,20.997142535520002,0.03531974274428643
10.0,380.91094780619727,29.967757488825438,0.8215077501568155,21.147180231680338,0.035168276792890064
11.0,440.29870794107137,32.23492603293035,0.8221873275243632,21.305004228853782,0.03501860862439141
12.0,501.20072546262185,34.41164928973364,0.8229665089487893,21.470606535267766,0.03487061782808945
13.0,563.3000701189279,36.502668696907996,0.8238403085326127,21.643969514286205,0.034724226232675605
14.0,626.33032575191,38.512340396909046,0.8248040501548244,21.825096426809306,0.034579296354765726
15.0,690.0659626743759,40.444762173676246,0.8258527685847292,22.01397386843994,0.034435752247314225
16.0,754.3191874112567,42.30373789512647,0.8269823103300329,22.210602650147493,0.03429348403225334
17.0,818.9285288553806,44.09284583013381,0.8281879940936772,22.414963447972113,0.034152439499870416
18.0,883.7614599730085,45.81537784503256,0.8294657100304986,22.62705896256895,0.03401251486348509
19.0,948.7051796169967,47.47444973486072,0.8308113951287973,22.846877966410407,0.03387364504850857
20.0,1013.6626556457262,49.072948829645355,0.8322207244300015,23.074400998218195,0.0337357826225494
21.0,1078.5567567422004,50.6135851178588,0.8336902363691648,23.30962205765312,0.033598853282638695
22.0,1143.3236466861551,52.098893246283495,0.8352161340355987,23.55252256273865,0.03346281020348434
23.0,1207.9057478307905,53.53127764949847,0.8367948366056158,23.803075633659326,0.033327620873152206
24.0,1272.2600260704457,54.91297632413937,0.8384229504365228,24.061256522069687,0.03319324705519451
25.0,1334.4960611220408,58.3170047360713,0.8415504246398345,24.32408485190824,0.03283743575443859
26.0,1391.169630178274,67.81858625432999,0.8428623884469971,24.482783673087088,0.03252624113936418
27.0,1442.3745899605428,82.75569746752389,0.8439306309317466,24.637622954260248,0.03224492312301655
28.0,1488.9935972155968,100.31854491489256,0.846304556750607,24.849811510830982,0.03191063349189923
29.0,1526.5670616317436,122.72098533059855,0.8493804326570049,25.16265566215253,0.03167583455533141
30.0,1557.4929492674962,146.16484930464085,0.8515078480425894,25.374754752359298,0.031377930604659716
31.0,1577.9235921807556,174.066640087956,0.8523004848311485,25.535758197024006,0.03115040689730408
32.0,1591.8204132282851,202.8661887410237,0.8535493596880993,25.71303962893972,0.03089948677783446
33.0,1599.6726227513236,232.45311953552996,0.8561366453497189,25.998708803413496,0.030675267554445537
34.0,1602.0726645110008,263.0716642124294,0.8586399233148163,26.288516126896383,0.03046368797454327
35.0,1598.9419637234653,295.3834939130879,0.8596856067661399,26.470803910671734,0.030240923687813958
36.0,1590.9797059063092,329.39709400795994,0.8603376291421784,26.642005196501863,0.03004257921170053
37.0,1582.4539509444369,361.1805189441994,0.862311140829402,26.887348352710692,0.02982428462462135
38.0,1569.8632594317044,394.6540655322197,0.8647696786667243,27.229528856797,0.029674010072741917
39.0,1555.634510703221,427.6084998818483,0.8659903344012044,27.434360156652684,0.02946374029731034
40.0,1537.2166182186647,462.85740792964054,0.8663984649235357,27.60836571592333,0.029288150254143625
41.0,1520.1286855870926,495.03743780174455,0.8679453765075665,27.840380414262707,0.02908934979487803
42.0,1500.529389690548,528.1597465383287,0.8702113939472061,28.204405529724255,0.02896685377750248
43.0,1480.4371166886122,560.3159036220459,0.8714010860580692,28.422427298579745,0.028776533481444405
44.0,1456.5738755042971,594.90490392243,0.8716897122227842,28.600228681415576,0.028613506654620036
45.0,1434.8757561002656,626.0796994822922,0.8730257786124273,28.833430671562134,0.02843495596283465
46.0,1411.8889645269635,657.4020710859598,0.8750765572680976,29.210490092636213,0.02832825215326787
47.0,1388.2816370783103,688.265177415312,0.8760875097266314,29.429148139063102,0.02815523852172775
48.0,1361.412248605395,721.3821583904685,0.8763047726959489,29.60929450274346,0.028001647598012228
49.0,1337.4010113741006,750.6885571546753,0.8775714654700283,29.851847800275348,0.027843557599861773
50.0,1312.8971298709243,779.6263494674974,0.8794028792749987,30.23573945300097,0.027746271999963684
51.0,1286.934501773086,809.1826377578888,0.880173350876074,30.44638213808566,0.02758733915523493
52.0,1258.429261762404,840.4818117919924,0.880364170747721,30.62738674794313,0.02744169854753423
53.0,1233.3186356279273,867.6290033083238,0.8816131957675873,30.884142279748605,0.027305207212890172
54.0,1208.2671994748114,894.0355855938711,0.8832164952680488,31.26539124958923,0.02721205088282064
55.0,1180.6197945547017,922.3541303025856,0.8837666480168096,31.465111023168365,0.027065835938555636
56.0,1151.2442238302497,951.7375479559861,0.8839634379479835,31.645169406658063,0.026927999708996064
57.0,1125.2736384650138,977.0775396326676,0.8851702367980379,31.915791779250878,0.026811067960462776
58.0,1100.2267461610368,1000.917220481797,0.8865598362321034,32.28673464886336,0.026720963514862014
59.0,1069.946975539531,1029.3662531359037,0.8869677012451571,32.47631820919631,0.026586416021141795
