Time,J,A,S,tau,r
0.0,1.0,1.0,0.7618704100101618,23.255813953488374,0.0
1.0,0.9982699814426995,0.6065276080958041,0.76055542469041,24.255469409977895,-0.004999999999999999
2.0,0.9965858928584126,0.3678753876282678,0.7592754217292721,25.255124866467412,-0.004999999999999998
3.0,0.9949159223874776,0.2231263986817023,0.758006164743065,26.25478032295693,-0.004999999999999999
4.0,0.9932588539985124,0.13533221492676276,0.7567467273884065,27.25443577944645,-0.004999999999999997
5.0,0.9916135262603196,0.08208264738342942,0.7554962249063653,28.25409123593597,-0.004999999999999998
6.0,0.9899788321069919,0.049785344763385884,0.7542538139440315,29.253746692425494,-0.004999999999999999
7.0,0.9883536543820394,0.030196161860634157,0.7530186434465124,30.253402148915015,-0.005
8.0,0.9867368587926199,0.018314791412513,0.7517898492893155,31.253057605404535,-0.005
9.0,0.9851273641850286,0.011108416034358278,0.7505666078208981,32.252713061894056,-0.005000000000000001
10.0,0.9835241282488056,0.006737554721010042,0.7493481249710806,33.25236851838358,-0.005000000000000001
11.0,0.9819260933772717,0.004086509693936644,0.7481335950022158,34.252023974873104,-0.005000000000000001
12.0,0.9803321779770537,0.002478578987571758,0.7469221938882629,35.251679431362625,-0.005000000000000002
13.0,0.9787413523724642,0.0015033251342061373,0.7457131371467906,36.251334887852146,-0.005000000000000001
14.0,0.9771526114426348,0.0009118073573616871,0.7445056589912469,37.250990344341666,-0.005000000000000002
15.0,0.9755649294330258,0.0005530358976206168,0.7432989779012302,38.25064580083119,-0.005000000000000002
16.0,0.9739772508950739,0.00033543127272417877,0.7420922897195249,39.250301257320714,-0.005000000000000002
17.0,0.9723885712336772,0.00020344812923662429,0.7408848290226242,40.249956713810235,-0.005000000000000002
18.0,0.9707978969417511,0.00012339679480319901,0.7396758388227599,41.249612170299756,-0.005000000000000002
19.0,0.9692041983577796,7.484348836702285e-05,0.7384645345726035,42.249267626789276,-0.005000000000000002
20.0,0.9676064359023975,4.539453467333058e-05,0.7372501241556723,43.2489230832788,-0.005000000000000003
21.0,0.9660036016098197,2.753297548379176e-05,0.7360318395300316,44.248578539768324,-0.0050000000000000044
22.0,0.9643946847203679,1.6699447293226665e-05,0.7348089105131316,45.24823399625784,-0.005000000000000002
23.0,0.9627786965715244,1.0128622834430215e-05,0.7335805837455313,46.24788945274736,-0.005000000000000001
24.0,0.961154486213265,6.143238928422448e-06,0.7323459822033443,47.24754490923685,-0.005
25.0,0.9595211515101815,3.7259937596048064e-06,0.7311044184324695,48.24720036572635,-0.005
26.0,0.9578773694082916,2.259881976407294e-06,0.72985488424677,49.246855822215856,-0.005
27.0,0.9562221797876761,1.370654696320752e-06,0.7285966479834144,50.24651127870536,-0.005000000000000001
28.0,0.954554496999485,8.313247823222149e-07,0.7273288823187931,51.24616673519487,-0.005000000000000002
29.0,0.9528736045053645,5.042117070327056e-07,0.7260510411651878,52.24582219168438,-0.005000000000000003
30.0,0.9511779072734239,3.0581265967711493e-07,0.7247619090464757,53.245477648173896,-0.005000000000000004
31.0,0.9494665325942062,1.8548029183202063e-07,0.7234608208515908,54.24513310466341,-0.005000000000000004
32.0,0.9477381209967015,1.1249683843315118e-07,0.7221467405618152,55.24478856115292,-0.005000000000000005
33.0,0.9459916524295132,6.823115214743869e-08,0.7208188907697956,56.24444401764243,-0.005000000000000005
34.0,0.9442257888578038,4.138331720798014e-08,0.7194762517603553,57.244099474131936,-0.005000000000000003
35.0,0.9424394305413236,2.5099654297911495e-08,0.7181179853770181,58.24375493062144,-0.005000000000000003
36.0,0.9406312026438446,1.522335616391771e-08,0.7167430438319737,59.24341038711095,-0.005000000000000004
37.0,0.9387999571197178,9.233213381312775e-09,0.7153505521312503,60.24306584360045,-0.005000000000000002
38.0,0.9369442409410957,5.600098277211949e-09,0.71393940287436,61.24272130008995,-0.005000000000000001
39.0,0.9350629430491154,3.3965449729314114e-09,0.7125087492188793,62.24237675657946,-0.004999999999999999
40.0,0.933154056284922,2.060066497624643e-09,0.711057061489244,63.24203221306897,-0.005
41.0,0.9312173299038422,1.2494571911388656e-09,0.7095841483638334,64.24168766955847,-0.005
42.0,0.9292493631206872,7.578174764512157e-10,0.7080874181930863,65.241343126048,-0.005
43.0,0.9272508252910507,4.5962972238234415e-10,0.70656738073515,66.24099858253751,-0.004999999999999998
44.0,0.9252178736359882,2.7877331645790205e-10,0.7050211074917453,67.24065403902702,-0.004999999999999998
45.0,0.9231496661375141,1.690805290975885e-10,0.7034479565213054,68.24030949551653,-0.004999999999999999
46.0,0.921027641265045,1.334222828618507e-05,0.7018465327020759,69.23996495200605,-0.0049913222636713715
47.0,0.9188639558169144,2.7264632487262917e-05,0.7002182261763957,70.23962040849558,-0.0049796643677059845
48.0,0.9166568030787652,4.073733939496178e-05,0.6985605784273128,71.23927586498512,-0.004965869705195413
49.0,0.9144043239385152,5.3560926902659405e-05,0.6968715898615038,72.23893132147458,-0.004950401353852186
50.0,0.9121029974471583,6.771717869056128e-05,0.6951500259265687,73.23858285727871,-0.004933550033726034
51.0,0.909747236119135,8.562041284226926e-05,0.6933940769299013,74.23822437452387,-0.004915559361314627
52.0,0.9073328950227296,0.00010910719602621936,0.6916031180947189,75.23784969104558,-0.004896581208234486
53.0,0.9048537416430579,0.00014023495404772473,0.6897755451383267,76.23745112041186,-0.0048767516418480195
54.0,0.9023021050188372,0.00018172084805215158,0.6879096439215444,77.23701869589671,-0.004856158680388949
55.0,0.8996690700272832,0.0002371259421432089,0.6860040358778025,78.23653923405669,-0.004834892330271782
56.0,0.896943377289091,0.00031132118138693193,0.6840573557427762,79.23599510228439,-0.0048130241752898295
57.0,0.894110648877997,0.0004110238936267506,0.6820683122687603,80.23536255433467,-0.004790600457984887
58.0,0.8911518561028515,0.0005453138638902024,0.6800352929323057,81.2346094827821,-0.004767688973345621
59.0,0.8880422908476291,0.0007269208825113283,0.6779568576813896,82.23369226034836,-0.004744311414254822
60.0,0.8847497643666676,0.0009732465776443076,0.6758318377103554,83.23255142866704,-0.004720504023647045
