Time,J,A,S,tau
0.0,100.0,100.0,0.48822269298937576,23.809523809523807
1.0,96.95162021986918,93.11466844861677,0.4883752704900005,23.770625931925725
2.0,93.9919165863293,86.69416881965651,0.48853356757475935,23.730302562449396
3.0,91.11983615976045,80.71057884727759,0.48869744782336944,23.688590992544174
4.0,88.33297355584328,75.13462573898325,0.4888668785482673,23.645502114151917
5.0,85.62908936366232,69.93895668067312,0.48904182527100415,23.601047269098295
6.0,83.00621038114971,65.09802361634,0.4892222517191374,23.555238246658824
7.0,80.46280522585936,60.58796627264461,0.48940811982308785,23.508087281132166
8.0,77.99806917660574,56.38650263154735,0.4895993897136763,23.45960704922624
9.0,75.61235174841383,52.47282546338958,0.48979601972041753,23.40981066724426
10.0,73.30775279843438,48.82750676455221,0.4899979663701809,23.3587116881638
11.0,71.08889350312191,45.43241048732986,0.4902051843867408,23.30632409848071
12.0,68.9638330987764,42.27060622837637,0.49041762669156164,23.25266231475925
13.0,66.9450685452514,39.32629045064864,0.49063524440500184,23.197741180073216
14.0,65.05051270760676,36.58471281212919,0.49085798684829385,23.14157596025962
15.0,63.30431631276959,34.03210722254699,0.49108580154632164,23.084182339983354
16.0,61.73741406339577,31.65563405292685,0.49131863422830346,23.0255764192621
17.0,60.38753249023479,29.44330454917021,0.49155642884078593,22.965774707220994
18.0,59.298740791121936,27.383929021291642,0.4917991275463265,22.90479411911006
19.0,58.52037009192729,25.467069306445275,0.4920466707284492,22.842651971858373
20.0,58.10537849994023,23.682995312372427,0.492298996998168,22.779365979270516
21.0,58.10814066058289,22.0226302120112,0.49255604320720736,22.714954245795262
22.0,58.581898561471334,20.477506124403238,0.492817744455721,22.649435261538873
23.0,59.57610476247844,19.039733087179602,0.4930236965554066,22.598064210224845
24.0,61.133395416970004,17.701933866167806,0.4931336714666258,22.57096536648034
25.0,63.287542318437964,16.457256125677567,0.49324212317175825,22.544270961656117
26.0,66.0612149121547,15.299322681220962,0.49334902034062755,22.517987451154056
27.0,69.46441884594125,14.222227649719557,0.493454332180237,22.492121145394307
28.0,73.49340433037925,13.22053883021562,0.4935580284415791,22.466678210066004
29.0,78.13031644355867,12.28934737716244,0.4936600794278468,22.441664665981154
30.0,83.34326122174514,11.4243619714122,0.4937604560018451,22.417086389132464
31.0,89.08676136682972,10.622071787609098,0.4938591295933187,22.39294911076008
32.0,95.3024920252261,9.879996213747388,0.49395607220693283,22.369258417245018
33.0,101.92017356458501,9.197005661876185,0.4940512564264578,22.34601975093186
34.0,108.85866860689823,8.573730845622151,0.4941446554231807,22.323238409880943
35.0,116.02760320318248,8.013024310524713,0.49423624296370505,22.300919547773518
36.0,123.3297679832749,7.520408210095685,0.49432599341532946,22.279068174388247
37.0,130.66427635199815,7.104404669871673,0.4944138817482719,22.257689156796097
38.0,137.93077710024468,6.77677693346466,0.49449988354681534,22.236787218420265
39.0,145.03345221355954,6.552480740369431,0.4945839750111586,22.216366940272405
40.0,151.88286774981117,6.4493656222016185,0.4946661329637365,22.196432761105356
41.0,158.39268459909258,6.48754641921968,0.4947463348541541,22.176988977878484
42.0,164.4691855325856,6.688492415729163,0.4948245587638074,22.158039746257508
43.0,169.99423756066236,7.0738660763568495,0.49490078341035415,22.139589081125784
44.0,174.80759556731354,7.664204368046326,0.4949749881519612,22.121640857116027
45.0,178.69906497946903,8.477545842509025,0.4950471529912442,22.104198809180563
46.0,181.42125390395984,9.528118465964823,0.49511725857924643,22.08726653312466
47.0,182.72671207454545,10.825203050411169,0.4951852862188495,22.070847486227656
48.0,182.42018484581138,12.37224262707785,0.4952512178673699,22.054944988005875
49.0,180.40807016378778,14.166241863266778,0.4953150361421697,22.03956222031802
50.0,176.72367500445097,16.197576585150752,0.495376724321543,22.024702228404138
51.0,171.51928836639536,18.45006350313434,0.4954362663464344,22.010367921736066
52.0,165.0318900218738,20.901294282370483,0.49549364682544633,21.996562074165123
53.0,157.5364970231666,23.523287329032854,0.495548851034266,21.983287325131638
54.0,149.30423604134148,26.28319482047695,0.49560186492110436,21.970546179652953
55.0,140.57498511666114,29.144178001336897,0.4956526751053648,21.958341009638016
56.0,131.54592561995642,32.06639163975131,0.4957012688809078,21.94667405421816
57.0,122.37196321010128,35.00817705439572,0.4957476342178205,21.93554742037368
58.0,113.17230197366612,37.92759360997652,0.49579175976134965,21.924963084042613
59.0,104.03803346885157,40.78435754075001,0.495833634836396,21.91492289012583
60.0,95.03871681619067,43.54201670880487,0.4958732494444338,21.90542855392259
61.0,86.22697907714381,46.1697869256353,0.49591059426802997,21.896481661035633
62.0,77.64270258777809,48.642879086990554,0.4959456606669357,21.88808366888127
63.0,69.31837560057502,50.93995859056725,0.49597844068292285,21.88023590646771
64.0,61.28740130637237,53.03674099144401,0.4960089270373673,21.872939575525276
65.0,53.59484574430399,54.89667190982653,0.4960371131314548,21.866195751077004
66.0,46.30735206416155,56.46239232699988,0.4960629930430152,21.860005382646634
67.0,39.51726958298192,57.65287478389322,0.49608656153090763,21.854369293944377
68.0,33.33514733385401,58.371944260687755,0.4961078140313178,21.84928818406748
69.0,27.870099345015504,58.52819499095996,0.4961267466576587,21.84476262796431
70.0,23.20342379296714,58.060654279940785,0.496143356199266,21.84079307709034
71.0,19.365724896830624,56.95996106341502,0.4961576401204569,21.837379859951167
72.0,16.327214886618126,55.275830096982325,0.4961695965587417,21.834523182747972
73.0,14.004578790933673,53.10818878844802,0.4961792243234448,21.83222312993231
74.0,12.28060513307576,50.58633598724092,0.496186522893603,21.830479664819507
75.0,11.028121704202073,47.84500832925576,0.49619149241643556,21.8292926300686
76.0,10.130470534441939,45.00506696962168,0.4961941337050873,21.82866174825003
77.0,9.494328355213565,42.16267561543671,0.4961944482363592,21.82858662237394
78.0,9.054757225630482,39.38664518149118,0.49619243814817054,21.829066736425162
79.0,8.77473775677174,36.72127529632381,0.49618810623704984,21.83010145585017
80.0,8.64187644545463,34.1916837893991,0.4961814559558961,21.83169002794955
81.0,8.664232428965313,31.80942785664173,0.49617249141035186,21.833831582476417
82.0,8.86631775123015,29.577193019264786,0.4961612173559778,21.836525132073447
83.0,9.285519026179674,27.492281747536165,0.4961476391951148,21.839769572701368
84.0,9.968840161901953,25.54897260601182,0.49613176297357425,21.843563684058953
85.0,10.969720465202593,23.74001194452886,0.4961135953770225,21.847906130028335
86.0,12.344805142119563,22.05751471914917,0.49609314372755514,21.852795459043026
87.0,14.150639554044051,20.49348626023613,0.4960704159799297,21.8582301044765
88.0,16.440352177371036,19.040109470810027,0.49604542071746427,21.86420838505637
89.0,19.26048102150462,17.689895767204728,0.49601816714797126,21.870728505235448
90.0,22.648123528189757,16.435760290083334,0.495988665099676,21.877788555527964
91.0,26.62863756981378,15.271060657682455,0.495956925016732,21.88538651287611
92.0,31.213807446385164,14.189612207880286,0.4959229579550943,21.893520240935704
93.0,36.401003942845804,13.185723790644253,0.49588677557951627,21.902187490064247
94.0,42.17270220012815,12.254224181565144,0.4958483901555463,21.911385898272776
95.0,48.496748649879784,11.390545194176855,0.4958078145471398,21.921112991053587
96.0,55.32684922019097,10.590841067898396,0.4957650622092663,21.931366182174077
97.0,62.603907550162376,9.852230966986522,0.4957201471870407,21.942142773095394
98.0,70.25717138719037,9.173090953578082,0.495673084105485,21.953439954235286
99.0,78.20556434337895,8.553463622117926,0.4956238881689054,21.965254804330655
100.0,86.35957509660155,7.9955077851593,0.49557257515289543,21.977584291169062
101.0,94.62349375699954,7.503928305430167,0.49551916139801816,21.990425272018097
102.0,102.89877568550018,7.086368733840778,0.4954636638083773,22.003774493007672
103.0,111.08801554340947,6.753569705521793,0.4954060998399064,22.01762859056902
104.0,119.09913252345649,6.519379112332691,0.49534648749979965,22.031984090598584
105.0,126.84757567653259,6.40042902534734,0.49528484533743444,22.04683740931554
106.0,134.25416395519977,6.415559011786708,0.49522119243974766,22.062184853188754
107.0,141.2360900809809,6.5849504272594155,0.4951555484247263,22.078022619229362
108.0,147.69129592286663,6.929041859285333,0.4950879334352082,22.09434679519726
109.0,153.48075393997584,7.467300770871306,0.49501836813256683,22.111153359810665
110.0,158.4177257594055,8.216948862716173,0.4949468736902843,22.128438182959847
111.0,162.27419922390874,9.19174289517879,0.49487347178750457,22.146197025906428
112.0,164.80976623792182,10.400919372567454,0.49479818460221636,22.16442554154465
113.0,165.81768219621654,11.84836159987523,0.4947210348049933,22.18311927452554
114.0,165.1726052851305,13.532049558818144,0.4946420455515369,22.20227366163651
115.0,162.86324284394053,15.443862005103652,0.49456124047850514,22.22188403139512
116.0,158.99377209852327,17.56964520073757,0.4944786436911253,22.241945605549212
117.0,153.76165403607618,19.889529035181862,0.4943942797621201,22.262453497940896
118.0,147.41708105959347,22.378535901645296,0.4943081737201965,22.283402715777157
119.0,140.2224801600097,25.007289418859333,0.4942203510458263,22.30478815918901
120.0,132.4214924195286,27.742839281653527,0.49413083766261456,22.326604621824348
121.0,124.22224682382442,30.549564155734036,0.49403965992981613,22.34884679116765
122.0,115.79270056593178,33.390165475801005,0.4939468446363765,22.371509248472563
123.0,107.26405688675268,36.22685846127749,0.4938524189918957,22.394586469454207
124.0,98.73714546277883,39.022815845828276,0.4937564106197475,22.418072824447286
125.0,90.28888085642404,41.743903446162676,0.4936588475504085,22.441962578492696
126.0,81.97748718739588,44.360412264714455,0.49355975821207604,22.466249892136897
127.0,73.8463421008916,46.84827720310467,0.4934591714242259,22.490928821465456
128.0,65.92780994089077,49.188706345426986,0.4933571163905991,22.515993318265792
129.0,58.24846153238606,51.36526347536626,0.4932536226896154,22.541437230910145
130.0,50.836465202687336,53.358024590896385,0.49314872026727996,22.56725430456551
131.0,43.73064746212955,55.13574532536074,0.49304243942957443,22.59343818154294
132.0,36.9885122940535,56.64903558321893,0.49293481083439594,22.61998240177926
