Time,J,A,S,tau
0.0,100.0,100.0,0.5082983080226389,23.809523809523807
1.0,97.07439103675507,93.39238485515195,0.5085388112460999,23.747650206397196
2.0,94.22922190488033,87.21011561120605,0.5087873828216484,23.683774127199893
3.0,91.46386184191518,81.42941965002281,0.5090438071150227,23.617956006438664
4.0,88.77632869729233,76.0248066235525,0.509308038413154,23.550212672232558
5.0,86.16481205263209,70.97235266618974,0.509580028337509,23.48056161255117
6.0,83.62778110216826,66.24961704223898,0.5098597258327618,23.409020971669275
7.0,81.1641624099957,61.83555275978233,0.51014707715535,23.3356095466525
8.0,78.77361399780817,57.71042241770494,0.5104420258631548,23.2603467835301
9.0,76.45692015005595,53.85571898764489,0.5107445128063383,23.183252773153267
10.0,74.21652285715022,50.25409124928651,0.511054476119376,23.104348246737644
11.0,72.0571893542354,46.88927361314451,0.5113718512143212,23.02365457108916
12.0,69.98679134545637,43.7460200798458,0.5116965707753357,22.941193743512297
13.0,68.01714303169338,40.81004209895269,0.5120285647545257,22.856988386400342
14.0,66.16481677872491,38.06795010363238,0.5123677603691149,22.771061741507378
15.0,64.45183308217644,35.50719851000546,0.5127140820999897,22.683437663901998
16.0,62.90615297623789,33.11604513534152,0.5130674516858527,22.594140616823832
17.0,61.56166476827198,30.883470144577004,0.5134277881441027,22.503195660862097
18.0,60.457943502527314,28.799156771863203,0.5137950077526325,22.410628451502806
19.0,59.639439949793704,26.853449242639474,0.5141690240583036,22.316465230855755
20.0,59.15416435785877,25.037306388422657,0.5145497478873282,22.22073281908393
21.0,59.051955238594985,23.34226274122195,0.5149370873532363,22.12345860637753
22.0,59.38241754262178,21.760392870203653,0.5153302974492102,22.024835691700787
23.0,60.192715988678515,20.284278413399722,0.5154823241288111,21.987540034833913
24.0,61.52495245424705,18.906986867633528,0.5156274980811558,21.952016495047506
25.0,63.41434517511837,17.622048589547184,0.5157703699929709,21.917106773387022
26.0,65.88698628902164,16.42344375328087,0.5159109000448951,21.882818099902924
27.0,68.9583797683378,15.305622755209942,0.516049049244574,21.84915749382783
28.0,72.63211578907584,14.263539023596534,0.5161847794333027,21.816131765583844
29.0,76.89896415695083,13.292730854617833,0.5163180532946308,21.783747518247516
30.0,81.73648456125117,12.389475149562896,0.5164488343651287,21.752011148464582
31.0,87.10882033274314,11.550999669870599,0.516577087040074,21.720928848578183
32.0,92.96659397412525,10.775750660690893,0.5167027765750013,21.690506609643375
33.0,99.24719214161965,10.06376445052379,0.5168258690989566,21.660750221634654
34.0,105.87534531923896,9.417066117437553,0.516946331619319,21.631665275614264
35.0,112.7642783942265,8.840078901493873,0.5170641320283529,21.603257165441168
36.0,119.81762736644181,8.33995863268212,0.5171792391046731,21.5755310905357
37.0,126.93219732605922,7.926830721428629,0.5172916225206976,21.548492057276068
38.0,134.0015010745625,7.613860500681799,0.5174012528493379,21.522144880499724
39.0,140.91863927772135,7.417070394267425,0.5175081015666594,21.496494185828546
40.0,147.5767076268497,7.354901401175279,0.5176121410556265,21.47154441167805
41.0,153.86468284520296,7.447512864775619,0.5177133446112714,21.447299810922004
42.0,159.65799952227093,7.715841685033906,0.5178116864436225,21.4237644529468
43.0,164.80612423390002,8.180480406959928,0.5179071416810183,21.400942225563515
44.0,169.12351970296007,8.860454709331627,0.5179996863730478,21.378836836925473
45.0,172.3926177274245,9.771991871761035,0.5180892974929989,21.357451817474175
46.0,174.38519687253537,10.927377029731243,0.5181759529404912,21.336790521773956
47.0,174.90058057667656,12.333964324627884,0.5182596315441482,21.316856130286165
48.0,173.80910723218395,13.993457662582193,0.5183403130597479,21.297651651888646
49.0,171.08587022941688,15.901387865297952,0.518417978179357,21.27917992430944
50.0,166.81847830978856,18.046959534009027,0.5184926085256426,21.2614436171911
51.0,161.18881324265047,20.41306026619527,0.5185641866532202,21.244445233836366
52.0,154.43709677511515,22.97648817698407,0.5186326960530266,21.228187112309246
53.0,146.8212335068715,25.70839990691119,0.5186981211488277,21.212671427826013
54.0,138.58442077050927,28.57483728923626,0.5187604473008316,21.197900193849264
55.0,129.93655908761514,31.537447668002965,0.5188196608035859,21.183875264131938
56.0,121.04870849522042,34.55446274206975,0.5188757488846,21.170598334491366
57.0,112.05587519330743,37.58201555778958,0.5189286997071669,21.15807094383426
58.0,103.06370446297004,40.5758833022854,0.5189785023656479,21.1462944763772
59.0,94.15523117540354,43.49339623721341,0.5190251468860363,21.13527016285502
60.0,85.3966665016148,46.29498275910366,0.5190686242263831,21.12499908174554
61.0,76.8426806462158,48.94429094015924,0.5191089262702628,21.115482161481918
62.0,68.54232953082108,51.405863655006314,0.5191460458315964,21.106720180795165
63.0,60.546770193066365,53.63987731814729,0.5191799766475292,21.09871377085627
64.0,52.91789940676096,55.59525911507863,0.5192107133767325,21.091463416540112
65.0,45.73513046789537,57.204290688349715,0.5192382516000645,21.08496945712834
66.0,39.0955818406186,58.383574462451996,0.5192625878139284,21.079232088216436
67.0,33.104524416132605,59.04424352365689,0.5192837194294357,21.074251362501762
68.0,27.856400307761643,59.110913153006706,0.5193016447692751,21.070027190928695
69.0,23.41228420107454,58.54329853119459,0.5193163630638565,21.066559343847604
70.0,19.78256812765406,57.35183557216637,0.5193278744486538,21.063847451877844
71.0,16.922230419156698,55.60049044363407,0.5193361799595084,21.06189100707749
72.0,14.74030257631209,53.395645185554315,0.5193412815289332,21.060689363829397
73.0,13.119220711317944,50.86594300872124,0.5193431819821538,21.060241739689207
74.0,11.936655142169803,48.14073970250803,0.5193418850329182,21.060547216210267
75.0,11.083319227621585,45.33356155936921,0.5193373952788585,21.061604739752774
76.0,10.47361060533363,42.53340368053323,0.5193297181969021,21.063413122210328
77.0,10.04933254503518,39.8032221811729,0.5193188601384223,21.065971041705172
78.0,9.778617004359397,37.18312615155042,0.5193048283238317,21.069277043293148
79.0,9.652516385948559,34.69555273931089,0.5192876308386818,21.07332953934452
80.0,9.680911119027538,32.35055248353515,0.5192672766276385,21.078126810196203
81.0,9.888650262716068,30.150140927079846,0.5192437754878062,21.083667004865767
82.0,10.312197202701974,28.09148218561352,0.5192171380644076,21.089948141282434
83.0,10.99659077853808,26.169037496179914,0.5191873758446186,21.096968106738846
84.0,11.992538656421452,24.375911904288596,0.5191545011515236,21.104724658273348
85.0,13.353509345461973,22.70466243395058,0.5191185271379752,21.113215422993232
86.0,15.132776572743113,21.14776270291372,0.5190794677803067,21.12243789835524
87.0,17.38047690044954,19.697860982299293,0.5190373378719877,21.132389452387415
88.0,20.140790991614505,18.347918440840065,0.5189921530168878,21.143067323912504
89.0,23.449399310865555,17.091283124521574,0.5189439296225953,21.154468622698403
90.0,27.331328789450357,15.921731291254247,0.5188926848927363,21.166590329720822
91.0,31.799324446693973,14.83350647444547,0.5188384368219506,21.17942929690906
92.0,36.85291734242679,13.821373950567063,0.5187812041883181,21.19298224720835
93.0,42.477675502874675,12.880686854721622,0.5187210065438922,21.20724577503238
94.0,48.64520188372987,12.007527702305822,0.5186578642097678,21.22221634578452
95.0,55.313257555668756,11.198907581768788,0.5185917982674006,21.237890296042295
96.0,62.42651580487257,10.453064870957297,0.5185228305505989,21.254263833455123
97.0,69.9171334097864,9.769818062352094,0.5184509836368775,21.271333036839888
98.0,77.70582688535994,9.150990485132919,0.518376280843874,21.289093855239955
99.0,85.70353231248376,8.600799084729825,0.5182987462171489,21.307542108477946
100.0,93.8136950844824,8.126172661376875,0.5182184045218425,21.326673487030828
101.0,101.93556672703106,7.736962027889587,0.5181352812386775,21.34648355100136
102.0,109.96780523135044,7.445903729278476,0.5180494025498409,21.36696773095906
103.0,117.81150805481496,7.2684141440688546,0.5179607953359531,21.388121326623548
104.0,125.37030186821562,7.222076964710575,0.5178694871634141,21.409939507371604
105.0,132.5459809488613,7.325931760229927,0.517775506278016,21.432417311480876
106.0,139.2287804804058,7.599541236500964,0.5176788815954898,21.45554964593821
107.0,145.28473971459272,8.061920103815245,0.5175796426926887,21.47933128609121
108.0,150.54606802521698,8.730399843466055,0.5174778197986292,21.50375687529526
109.0,154.81232682351714,9.619513491560186,0.5173734437852979,21.52882092458091
110.0,157.868316933104,10.739992254389293,0.5172665461588484,21.5545178122039
111.0,159.51740613087046,12.097920988302711,0.5171571590505015,21.580841783238043
112.0,159.62094792686602,13.694144309845672,0.5170453152051084,21.60778694966271
113.0,158.13143992325175,15.52390094886518,0.5169310479769422,21.63534728879891
114.0,155.10387456350873,17.576768485306076,0.5168143913153469,21.663516643995006
115.0,150.68466809275802,19.836757791833055,0.5166953797547778,21.69228872438547
116.0,145.08382567029915,22.282665177100743,0.5165740484102472,21.721657103274776
117.0,138.53907721729817,24.888579511259387,0.5164504329619238,21.751615219108782
118.0,131.284993984905,27.62446027803909,0.5163245696491099,21.782156374193608
119.0,123.53210162199632,30.45683211780662,0.5161964952594761,21.813273734534658
120.0,115.45752238874735,33.3496181025589,0.5160662471183156,21.84496032968596
121.0,107.20414682499677,36.265161963771064,0.5159338630792903,21.877209052219307
122.0,98.8846368118595,39.16552706611126,0.5157993815152244,21.910012657153437
123.0,90.58712803064842,42.014016595621825,0.5156628413056126,21.943363762283578
124.0,82.38036662657629,44.77670034479688,0.5155242818300186,21.97725484689425
125.0,74.31837220951874,47.4233668854252,0.5153837429535768,22.01167825268463
126.0,66.44468227778746,49.927211885926646,0.5152412650212804,22.046626182200853
127.0,58.79757310351662,52.26245231387969,0.5150968888450552,22.082090699340466
128.0,51.41645830589538,54.39984989375433,0.5149506556930094,22.118063729280347
129.0,44.34899363188002,56.30103350814796,0.51480260728086,22.15453705773181
130.0,37.65673560758519,57.91401593652941,0.5146527857606659,22.191502331029458
131.0,31.41634036031132,59.17295487228347,0.5145012337098412,22.228951056180634
132.0,25.714038746125834,60.0043238547473,0.5143479941216227,22.26687460045752
133.0,20.63318378479941,60.33955590924767,0.514193110394211,22.305264191442213
134.0,16.23802731418757,60.13085464625331,0.5140366263202355,22.34411091699531
135.0,12.559083480925626,59.36484995520106,0.5138785860763155,22.38340572521753
136.0,9.585351603000236,58.06905701825838,0.5137190342123371,22.42313942454956
137.0,7.265956725935787,56.30899945205735,0.513558015640913,22.463302683837505
138.0,5.520233380187343,54.17726625788339,0.5133955756266607,22.503886032506998
139.0,4.252422120350923,51.77863776982597,0.5132317597756926,22.544879860692806
140.0,3.366520729718764,49.215798340723026,0.5130666140249119,22.586274419486724
141.0,2.7779160443314774,46.578890803369234,0.5129001846313305,22.62805982122305
142.0,2.420418428467699,43.940061191372685,0.5127325181613853,22.670226039811844
143.0,2.2490101434406924,41.352407884607544,0.5125636614802297,22.712762911134735
144.0,2.23950992840394,38.851872849384314,0.5123936617409582,22.75566013352812
145.0,2.3865167847571414,36.460525302567014,0.5122225663742039,22.79890726812711
146.0,2.7005742424806405,34.19012572246302,0.5120504230769689,22.842493739658533
147.0,3.2052052824661135,32.04524443022521,0.5118772798021411,22.886408836959145
148.0,3.9340411185994197,30.025734817531866,0.5117031847477537,22.930641713667164
149.0,4.928048990930548,28.12852672539067,0.5115281863462284,22.975181389000078
150.0,6.232839858635413,26.3488559334412,0.5113523332536498,23.020016748583057
151.0,7.896018179286001,24.68106971488785,0.5111756743390349,23.065136545349713
152.0,9.96458007553938,23.119135303629196,0.5109982586736036,23.110529400518036
153.0,12.482420633503864,21.656951241363057,0.5108201355200386,23.15618380464806
154.0,15.488016989740492,20.28853193671199,0.5106413543218208,23.202088118727627
155.0,19.012409152146375,19.008115750850312,0.5104619646924631,23.248230575403547
156.0,23.077510470587544,17.810225537164182,0.5102820164048157,23.294599280268567
157.0,27.694916833214215,16.68971022286113,0.510101559380347,23.34118221321473
158.0,32.865081289379624,15.641771728039641,0.5099206436784356,23.387967229938873
159.0,38.57715293389976,14.662011272437976,0.5097393194858517,23.43494206312076
160.0,44.808943187560686,13.746469125060052,0.5095576371057724,23.482094324442546
161.0,51.52718290155673,12.891694489654034,0.5093756469474147,23.52941150620596
162.0,58.68852576606143,12.094883478697069,0.5091933995151263,23.576880983024797
163.0,66.24030782349692,11.354041455212718,0.5090109453976965,23.624490013941298
164.0,74.12149410277165,10.66820798376851,0.5088283352579476,23.67222574415338
165.0,82.26385770030407,10.037736781461398,0.5086456198220556,23.720075206870533
166.0,90.59333555801432,9.464585074012012,0.5084628498687016,23.7680253258782
167.0,99.03172148204361,8.952592849629319,0.5082800762185069,23.816062917823363
168.0,107.49884017790183,8.507713946514862,0.5080973497235587,23.86417469427414
169.0,115.91528312711458,8.138156333741604,0.5079147212565992,23.912347264100283
170.0,124.20510512269877,7.854358579158393,0.5077322417005362,23.96056713658583
171.0,132.29803743299613,7.66885478843754,0.5075499619377142,24.008820723332395
172.0,140.1297071872286,7.595932653793601,0.5073679328393879,24.05709434170127
173.0,147.63885085587742,7.651159756390147,0.5071862052550253,24.105374217186018
174.0,154.760620596973,7.850754470447643,0.5070048300016945,24.15364648654872
175.0,161.41672461244679,8.210856626973877,0.5068238578534511,24.201897200902295
176.0,167.5049727033459,8.746739104881021,0.5066433395307149,24.2501123288753
177.0,172.89247540006053,9.472008743410111,0.5064633256896034,24.298277759861346
178.0,177.41712118729316,10.397842681865605,0.506283866911214,24.34637930734681
179.0,180.90028229940026,11.532325290334859,0.5061050136911114,24.394402712544863
180.0,183.16971446144385,12.879907219043453,0.5059268164284347,24.44233364786589
181.0,184.08696743018967,14.44100833814767,0.5057493254156049,24.490157720742705
