Time,T,J,A,S,tau
142,297.180058418657,10.770818964100275,21.484308013100424,0.7610493284217064,5.216992796937818
143,296.938011746980,10.715435647543304,20.78173093678353,0.7601029311684455,5.318509082263788
144,296.694004063894,10.686212531882544,20.121908301319532,0.7591454374855866,5.422891729261042
145,296.448107715924,10.68388316607466,19.503372070150213,0.7581770629372303,5.530198709989979
146,296.200395609246,10.709327630204891,18.924744926478365,0.757198028737025,5.640488353834579
147,295.950941188083,10.763466430530563,18.384708502720073,0.7562085620947415,5.753819238049679
148,295.699818412946,10.847295012298737,17.882031146147284,0.755208895971799,5.870250130177199
149,295.447101738715,10.96188951532165,17.415564190715155,0.7541992690121826,5.9898399145544365
150,295.192866092575,11.10841334864771,16.98423742270921,0.7531799254699574,6.112647514740289
151,294.937186851817,11.28817691671135,16.58706203688656,0.7521511149298428,6.238731834011877
152,294.680139821499,11.502561668421146,16.22310530613809,0.7511130926274366,6.368151626574119
153,294.421801211985,11.753054249513578,15.891486335467707,0.7500661192614132,6.500965410599798
154,294.162247616360,12.04128679682944,15.591376619406649,0.7490104607819896,6.637231384845506
155,293.901555987741,12.369058305047462,15.32199601751858,0.7479463882656397,6.777007332766401
156,293.639803616462,12.738390880532828,15.082615161748707,0.7468741776214591,6.920350539896609
157,293.377068107182,13.151539267015854,14.872548347052557,0.745794109556402,7.067317676019681
158,293.113427355884,13.61098241389963,14.691147307143936,0.7447064695588482,7.217964669819856
159,292.848959526795,14.119430073571918,14.53780062782632,0.7436115477196897,7.372346605898338
160,292.583743029220,14.679900320392193,14.411939921885217,0.7425096384457567,7.530517617353954
161,292.317856494313,15.29574946309251,14.313043667676787,0.7414010401454229,7.692530787405113
162,292.051378751774,15.970679675980389,14.24063588550609,0.7402860550978875,7.8584380238832585
163,291.784388806491,16.70876214165369,14.194286659096289,0.7391649892204649,8.02828994256634
164,291.516965815128,17.51445425346815,14.173614604050185,0.7380381518238184,8.202135749252973
165,291.249189062669,18.39261086892306,14.17829051584919,0.7369058553556318,8.380023120883882
166,290.981137938928,19.34849366697961,14.208036841685836,0.7357684151332842,8.561998086030446
167,290.712891915018,20.387770824546397,14.262628148836543,0.7346261490661531,8.748104905081698
168,290.444530519807,21.516504959826584,14.341895074149813,0.7334793773664634,8.938385950678779
169,290.176133316349,22.741132563878566,14.44572509035542,0.7323284222414085,9.132881589554268
170,289.907779878311,24.068425876071817,14.57406050702687,0.7311736076140981,9.331630060751767
171,289.639549766387,25.50544418189731,14.72689779169343,0.7300152588033471,9.534667359236396
172,289.371522504731,27.05946642202339,14.904287123666425,0.7288537022021878,9.742027120250578
173,289.103777557385,28.737905044563554,15.106329997609345,0.72768926495461,9.953740505056095
174,288.836394304739,30.548198868793637,15.333176405836472,0.7265222746280069,10.16983608884787
175,288.569452020001,32.497684426774654,15.58502084443059,0.7253530588824024,10.39033975118599
176,288.303029845713,34.59344445576315,15.862097715068236,0.7241819451375557,10.615274569283153
177,288.037206770296,36.84213357141117,16.16467616894186,0.7230092602390842,10.844660714472942
178,287.772061604645,39.249775017666835,16.493052132016,0.7218353301859866,11.078515348767985
179,287.507672958778,41.82154448037528,16.84754293157227,0.7206604797480921,11.316852512241349
180,287.244119218537,44.56153127974264,17.22847575056127,0.7194850322612448,11.559683047955835
181,286.981478522364,47.472570893298155,17.63618693178577,0.7183093089867373,11.807014590517678
182,286.719828738148,50.55592797202642,18.071016192634556,0.7171336285945044,12.058851367110783
183,286.459247440148,53.810689050402544,18.533225354716393,0.7159583097015666,12.315193786783444
184,286.199811886007,57.234791046019104,19.02321889870705,0.7147836615261078,12.576039797237074
185,285.941598993860,60.8229287961002,19.54118772572743,0.7136099968297701,12.841382707812349
186,285.684685319543,64.56771177288132,20.087332131857618,0.7124376230033368,13.111212614355914
187,285.429147033901,68.45901440237154,20.661821174068553,0.7112668422796492,13.38551586948314
188,285.175059900226,72.483935932447,21.264710518475795,0.7100979547418337,13.66427497898119
189,284.922499251801,76.62677029901343,21.895984485173535,0.7089312557101618,13.947468653112878
190,284.671539969577,80.86904744965689,22.555536957268533,0.7077670359243341,14.235071792838925
191,284.422256459987,85.18959525021977,23.24315958335295,0.7066055812778639,14.527055430954835
192,284.174722632897,89.56469333195469,23.958524636039076,0.7054471728020917,14.823386651503041
193,283.929011879702,93.96834900781387,24.701176491119934,0.7042920865172245,15.124028582637328
194,283.685197051585,98.37263178572469,25.470525006963495,0.7031405931685639,15.428940393505805
195,283.443350437921,102.74806878353024,26.26583727065254,0.701992958068512,15.738077277772382
196,283.203543744862,107.06409650585562,27.08623314338731,0.7008494409462581,16.051390442780257
197,282.965848074089,111.28956672213269,27.930678351980653,0.6997102956836222,16.368827104960474
198,282.730333901740,115.3932968181071,28.797980252980423,0.6985757704374875,16.690330439535597
199,282.497071057529,119.34463680759639,29.6867815568296,0.6974461075273821,17.015839612328588
200,282.266128704051,123.11400462704928,30.595570151933103,0.6963215433247086,17.34528979343203
201,282.037575316293,126.6734160569367,31.52267253030393,0.6952023082094119,17.67861216380836
202,281.811478661336,129.99697450090613,32.46625181282838,0.6940886265262688,18.01573392671163
203,281.587905778280,133.06130418466205,33.42432811004099,0.6929807164749415,18.35657831253998
204,281.366922958377,135.84593105675492,34.39477248306621,0.6918787903378311,18.701064558878493
205,281.148595725387,138.33353679844257,35.37532154244963,0.6907830545109226,19.04910796195714
206,280.932988816163,140.51019766863428,36.36358499072982,0.6896937094522279,19.400619853775318
207,280.720166161465,142.36536852221596,37.35706009396575,0.6886109500481604,19.755507740616114
208,280.510190867022,143.89213761552696,38.35314412293046,0.6875349645364807,20.11367524473295
209,280.303125194825,145.08707820711112,39.34914018520196,0.6864659364643406,20.475021872547185
210,280.099030544685,145.94983933530963,40.342291049144954,0.6854040436159905,20.83944371739432
211,279.897967436030,146.48357747847498,41.32976942672972,0.6843494579007389,21.20683259333051
212,279.699995489982,146.69405710969198,42.308722985413624,0.6833023472699107,21.577076658861916
213,279.505173411682,146.5897808055991,43.27626517011854,0.6822628734974405,21.95006042169237
214,279.313558972898,146.18164082249245,44.229513565258394,0.6812311942811765,22.325664178981913
215,279.125208994904,145.48233340236962,45.165602872155254,0.6802074630311169,22.703764864780755
216,278.940179331646,144.50642377173955,46.08168249982135,0.6791918279711464,23.084235354531156
217,278.758524853186,143.26968297871227,46.974977452626774,0.6781844343597454,23.46694470489077
218,278.580299429450,141.78895334800612,47.84274614757446,0.6771854229198137,23.85175847451532
219,278.405555914257,140.08180836854686,48.682353309984556,0.6761949314004563,24.238538081450752
220,278.234346129664,138.16625461739207,49.491258695315125,0.6752130944402672,24.627141246518534
221,278.066720850606,136.06052011362198,50.26702668011193,0.6742400438186851,25.017421952917502
222,277.902729789853,133.78282718863852,51.00733924755162,0.6732759086882375,25.409230228613016
223,277.742421583277,131.3511706609864,51.71002789729815,0.6723208163206824,25.802412175606
224,277.585843775439,128.78318803155966,52.373068097246694,0.671374892282169,26.196810081982374
225,277.433042805506,126.0960228334533,52.99457620073643,0.6704382606373571,26.592262281953822
226,277.284063993483,123.30617431788428,53.5728437344994,0.6695110446033642,26.988602963154342
227,277.138951526789,120.42944713801096,54.106338834019354,0.668593366937259,27.385662317042755
228,276.997748447162,115.99153837182332,50.85489216390346,0.6676853501081697,27.78326648271913
229,276.860496637902,111.08174181059097,46.76241572864185,0.6667871171600332,28.181237288331914
230,276.727236811464,106.28412449259224,43.237714698768805,0.6658987918056251,28.579392312187007
231,276.598008497392,101.5989582291539,40.1933231209613,0.6650204990073187,28.977544758919983
232,276.472850030605,97.02643873530249,37.55504278129082,0.6641523654499308,29.37550336091254
233,276.351798540040,92.56667616967766,35.25997741676458,0.6632945200242109,29.77307227329778
234,276.234889937648,88.21968689704522,33.25477687824674,0.662447094329055,30.17005095573275
235,276.122158907752,83.98538715884808,31.494229358857005,0.6616102231837344,30.566234044705237
236,276.013638896769,79.86358818385573,29.939997757551314,0.6607840451417607,30.961411230266254
237,275.909362103304,75.85399251015824,28.559652989534783,0.6599687030389187,31.3553670950792
238,275.809359468600,71.95619174631501,27.32570722941024,0.6591643445313982,31.747880971366648
239,275.713660667380,68.16966553224789,26.214956987343943,0.6583711226611485,32.13872677081409
240,275.622294099043,64.49378161122941,25.207758533909004,0.6575891964158833,32.52767281856142
241,275.535286879259,60.92779619116678,24.28757449578835,0.6568187313469326,32.91448164272812
242,275.452664831924,57.470856720460745,23.440453280715555,0.6560599001110904,33.298909823520354
243,275.374452481516,54.122003663663904,22.654662761756207,0.6553128831206795,33.68070775340772
244,275.300673045824,50.880173583128006,21.92036055394562,0.6545778691697348,34.05961942160445
245,275.231348429069,47.74420353601137,21.229309715888345,0.6538550560372469,34.43538221275137
246,275.166499215411,44.71283471732467,20.574632965921325,0.6531446511674494,34.807726647738946
247,275.106144662853,41.78471732001907,19.950604692541,0.6524468722723925,35.17637617775376
248,275.050302697534,38.95841510336424,19.35248686305181,0.6517619480945853,35.54104687333182
249,274.998989908414,36.23241093484446,18.776366559696637,0.6510901189706395,35.90144723927654
250,274.952221542362,33.605111178841206,18.219034356610393,0.6504316376565795,36.25727786312732
251,274.910011499634,31.07485230333148,17.677868790292713,0.6497867698446274,36.60823125545902
252,274.872372329760,28.639905619072486,17.15076805862803,0.6491557949309185,36.95399154429842
253,274.839315227818,26.298481471224083,16.636061481218594,0.6485390072047668,37.294233913092086
254,274.810850031122,24.048735898962647,16.132385869412406,0.6479367159452902,37.62862466845266
255,274.786985216307,21.8887779589748,15.638725008906654,0.6473492457798252,37.95682120742789
256,274.767727896813,19.81666954082948,15.154309666924188,0.646776939424688,38.278470562338974
257,274.753083820781,17.830435017689695,14.678511895865459,0.6462201556448737,38.593210668276015
258,274.743057369348,15.928065610626227,14.210952151365355,0.6456792716958953,38.90066919430004
259,274.737651555349,14.107520780155143,13.751357310229045,0.6451546848375047,39.20046280514117
260,274.736868022425,12.366737097161172,13.299557860222336,0.6446468104146986,39.49219836427431
261,274.740707044535,10.703629365335459,12.855473355959962,0.644156084665158,39.77547155530727
262,274.749167525876,9.116096721032983,12.419115759196728,0.6436829651276452,40.04986685230123
263,274.762247001204,7.602025694900014,11.99054842734681,0.6432279311502276,40.31495741561432
264,274.779941636572,6.1592944440053286,11.569870507465733,0.642791483970482,40.5703052273977
265,274.802246230458,4.785776045072112,11.157217315391994,0.6423741481623518,40.81546056136333
266,274.829154215310,3.4793423853736365,10.75274848853822,0.6419764717446902,41.04996215512003
267,274.860657659494,2.2378670971873262,10.356640839286767,0.6415990269577764,41.27333708059942
268,274.896747269640,1.0592287588990918,9.96907407861534,0.6412424104460531,41.48510093795515
269,274.937412393400,0,9.533313088685434,0.6409072439563911,41.684757851004
270,274.982641022601,0,8.18403881916924,0.6405941743701545,41.87180082344806
271,275.032419796804,0,7.02493191013323,0.6403038740750303,42.045711995354345
272,275.086734007268,0,6.0293604987689156,0.6400370410052401,42.20596311855347
273,275.145567601299,0,5.174295975192087,0.6397943985839041,42.35201615073825
274,275.208903187017,0,4.439948450770113,0.6395766955111969,42.48332400329967
275,275.276722038500,0,3.809319356795457,0.639384705413732,42.59933144800219
276,275.349004101342,0,3.2678002977846106,0.6392192262416966,42.6994762371945
277,275.425727998588,0,2.8028396416035304,0.6390810795025971,42.783190421194156
278,275.506871037073,0,2.403652480169789,0.6389711092031596,42.849901914368466
279,275.592409214145,0,2.0609693912895435,0.6388901805390871,42.8990363220706
280,275.682317224778,0,1.7668268832508085,0.6388391782871239,42.93001904653935
281,275.776568469068,0,1.5143796432067305,0.6388190048361339,42.94227771355026
282,275.875135060120,0,1.2977466083386573,0.6388305778978709,42.93524492620122
283,275.977987832306,0,1.1118732549329184,0.6388748277817633,42.90836137303827
284,276.085096349912,0,0.9524161318750978,0.6389526942776539,42.86107932723172
285,276.196428916153,0,0.8156433997765735,0.639065123077602,42.792866515498424
286,276.311952582570,0,0.6983476865141409,0.6392130617115059,42.703210417847444
287,276.431633158787,0,0.597773914124989,0.6393974550064596,42.59162296435372
288,276.555435222649,0,0.511554339570123,0.6396192400087934,42.457645635290056
289,276.683322130712,0,0.43765521365625476,0.6398793403881352,42.300854996066114
290,276.815256029109,0,0.374329289602538,0.6401786603279362,42.12086854420102
291,276.951197864758,0,0.32007562305363096,0.6405180778569668,41.91735097696242
292,277.091107396942,0,0.2736057462243367,0.6408984377299685,41.69002067133586
293,277.234943209227,0.009673767292782165,0.2567886953269354,0.6413205438078996,41.438656422718125
294,277.382662721740,0.021636898210480652,0.24244396260747433,0.6417851510031667,41.1631043107791
295,277.534222203782,0.033877748561505334,0.22882697193797488,0.6422929569333149,40.863284578964695
296,277.689576786789,0.04641875361096253,0.21590327459113295,0.6428445931882566,40.53919852821338
297,277.848680477628,0.05928244301531869,0.20364004206179392,0.6434406167727573,40.190934704115534
298,278.011486172221,0.07249133010975159,0.19200600736867482,0.644081500848539,39.818675503343826
299,278.177945669509,0.08606779343954059,0.18097138481592887,0.644767626190312,39.422702454059745
300,278.348009685733,0.10003396927692128,0.17050778156981278,0.6454992726587575,39.003400980463525
301,278.521627869034,0.11441155392545765,0.16058814497744095,0.6462766113184638,38.56126403222909
302,278.698748814380,0.12922185451099388,0.15118660694231692,0.6470996968284566,38.09689478350426
303,278.879320078794,0.1444850411070958,0.1422786241633576,0.647968460777013,37.61100808829115
304,279.063288196894,0.16022046787578131,0.13384070564355227,0.648882705492092,37.104430483546
305,279.250598696737,0.17644623495693013,0.12585043003954863,0.6498421002063509,36.578097788039415
306,279.441196115962,0.19317889083997317,0.11828639761325792,0.6508461779453555,36.03305151614723
307,279.635024018221,0.210433121638379,0.11112818013079455,0.6518943338382481,35.47043358359418
308,279.832025009904,0.22822138761072044,0.10435627868125004,0.6529858249312912,34.891479318212596
309,280.032140757148,0.2465534064427676,0.09795210264573737,0.6541197711023315,34.297508997016195
310,280.235312003119,0.2654360294092064,0.09189787212124541,0.6552951583949496,33.6899173403165
311,280.441478585575,0.2848727633064732,0.0861765982215805,0.6565108444872213,33.07016144572963
312,280.650579454686,0.3048633240951305,0.08077205170636337,0.657765565195488,32.4397480027099
313,280.862552691137,0.32540320993257554,0.07566872774309352,0.6590579424187742,31.80021969894628
314,281.077335524461,0.34648324484814985,0.07085181534386176,0.6603864933942108,31.15314107804009
315,281.294864351654,0.36808891029719903,0.06630718702008685,0.6617496408350959,30.500083999330343
316,281.515074756008,0.39020029348474106,0.062021325429288836,0.6631457245476544,29.842613188280644
317,281.737901526211,0.4127916321055398,0.05798130764496455,0.6645730140680023,29.182272296155446
318,281.963278675663,0.4358309000445285,0.054174785148062794,0.6660297212518429,28.520570852963715
319,282.191139462032,0.4592794364066045,0.05058996221433032,0.6675140129956595,27.858972166949947
320,282.421416407029,0.4781866435393809,0.05291896493911161,0.6690240234129996,27.198882634704464
321,282.654041316409,0.4977322426934945,0.06245989440174027,0.6705578679346975,26.541641728702967
322,282.888945300171,0.5276980565741792,0.07210831546210554,0.672113654034162,25.888514290625206
323,283.126058792977,0.5697439185649339,0.0819208169712246,0.6736894930974958,25.240684078272693
324,283.365311574763,0.6257663225546667,0.09194965886948103,0.6752835110247258,24.59924893228492
325,283.606632791547,0.6979192831107994,0.10224186648985366,0.676893857917321,23.965217478172885
326,283.849950976426,0.7886326749506988,0.11283817799751533,0.6785187167700719,23.339507289857195
327,284.095194070752,0.9006263179960233,0.12377187262900251,0.680156311114781,22.722944402934342
328,284.342289445485,1.0369177592623449,0.13506751203040865,0.6818049115993262,22.116264042770712
329,284.591163922713,1.2008214164338198,0.146739628157259,0.6834628415178507,21.52011241226338
330,284.841743797340,1.3959364412599056,0.158791426419969,0.6851284812902565,20.93504939774379
331,285.093954858922,1.6261207102971589,0.17121356793406745,0.6868002719786964,20.361552024899396
332,285.347722413658,1.8954484656028412,0.1839830846012274,0.6884767178971083,19.800018504230398
