Time,J,A,S,tau
0.0,100.0,10.0,0.813705064549316,2.375296912114014
1.0,91.9260269958287,12.132244655463495,0.8107050907019627,2.375296912114014
2.0,83.69024710290317,14.108758984519355,0.8077689304298266,2.375296912114014
3.0,75.45352439554507,16.00466272086408,0.8067667814001878,2.375296912114014
4.0,68.08079840538856,17.185991817837834,0.8068961845277083,2.375296912114014
5.0,61.749982736024776,17.689202800209305,0.8070275777792004,2.375296912114014
6.0,56.34302778605846,17.723459909221287,0.8071609199172755,2.375296912114014
7.0,51.63171416847686,17.539990339311522,0.8072961691363169,2.375296912114014
8.0,47.448096150027155,17.290002235436685,0.8074332830776754,2.375296912114014
9.0,43.67870251517018,17.05221629879931,0.8075722188448184,2.375296912114014
10.0,40.24990293533419,16.858373890769442,0.8077129330186378,2.375296912114014
11.0,37.111967979710556,16.715742510346715,0.8078553816729244,2.375296912114014
12.0,34.23054703985879,16.619207726135276,0.8079995203908121,2.375296912114014
13.0,31.581092155379853,16.558577120094828,0.8081453042786226,2.375296912114014
14.0,29.14509605794864,16.5227630513985,0.8082926879839322,2.375296912114014
15.0,26.90737881422869,16.502061042651768,0.8084416257112876,2.375296912114014
16.0,24.854434493565925,16.48913754424485,0.8085920712358291,2.375296912114014
17.0,22.973411839000835,16.479120604839046,0.8087439779221991,2.375296912114014
18.0,21.2517250591098,16.469225558131562,0.8088972987400701,2.375296912114014
19.0,19.6770347217294,16.45818870178412,0.8090519862804457,2.375296912114014
20.0,18.23738521706087,16.445709626670368,0.8092079927716663,2.375296912114014
21.0,16.921393329407504,16.432000409196736,0.8093652700956894,2.375296912114014
22.0,15.718384630841017,16.41747537015765,0.8095237698051689,2.375296912114014
23.0,14.618475455487552,16.4025676250941,0.809683443140014,2.375296912114014
24.0,13.612598466924304,16.387639570121102,0.8098442410439397,2.375296912114014
25.0,12.69248244491068,16.37295448929237,0.8100061141810282,2.375296912114014
26.0,11.850607985800083,16.358682105048715,0.8101690129519536,2.375296912114014
27.0,11.080150107873502,16.34491922815665,0.8103328875108567,2.375296912114014
28.0,10.374909055207961,16.33171317537119,0.8104976877822627,2.375296912114014
29.0,9.729247576446857,16.31908194472506,0.810663363477704,2.375296912114014
30.0,9.138033571714166,16.307029099767913,0.8108298641123344,2.375296912114014
31.0,8.596587599610002,16.295553341952736,0.8109971390214612,2.375296912114014
32.0,8.100642286621344,16.28465382244434,0.8111651373769383,2.375296912114014
33.0,7.646302529411464,16.274332391792516,0.811333808204044,2.375296912114014
34.0,7.2300102797558985,16.264594003474333,0.8115031003980726,2.375296912114014
35.0,6.848514577903406,16.255446197552526,0.8116729627408041,2.375296912114014
36.0,6.4988444848742155,16.24689824350437,0.8118433439169238,2.375296912114014
37.0,6.1782840778441255,16.238960274654765,0.8120141925303348,2.375296912114014
38.0,5.884352556840882,16.23164261161232,0.8121854571204982,2.375296912114014
39.0,5.614785101430284,16.224955297936933,0.8123570861788453,2.375296912114014
40.0,5.367510881558749,16.21890775815269,0.8125290281649222,2.375296912114014
41.0,5.140637672643775,16.213508654125754,0.8127012315224982,2.375296912114014
42.0,4.932435453639567,16.208765804318713,0.8128736446955537,2.375296912114014
43.0,4.741324884402109,16.204686212047257,0.8130462161443116,2.375296912114014
44.0,4.565862100388696,16.201276056612734,0.8132188943610019,2.375296912114014
45.0,4.404727200266142,16.19854072137313,0.8133916278856282,2.375296912114014
46.0,4.256712700277551,16.19648479764227,0.8135643653214532,2.375296912114014
47.0,4.120716720919042,16.195112161940756,0.8137370553509421,2.375296912114014
48.0,3.9957309499353406,16.19442593352057,0.8139096467507351,2.375296912114014
49.0,3.880833294267397,16.19442849579971,0.8140820884070828,2.375296912114014
50.0,3.7751798885666745,16.195121480647728,0.8142543293307096,2.375296912114014
51.0,3.677999943587389,16.196505803730766,0.8144263186728499,2.375296912114014
52.0,3.588588269899342,16.198581649046375,0.8145980057387905,2.375296912114014
53.0,3.506299361121822,16.20134845337735,0.8147693400031382,2.375296912114014
54.0,3.4305410615253833,16.204804854717587,0.8149402711239935,2.375296912114014
55.0,3.3607759295063655,16.208948911752202,0.815110748958463,2.375296912114014
56.0,3.2965095298789113,16.213777835484507,0.8152807235772889,2.375296912114014
57.0,3.2372883235484524,16.21928806871249,0.8154501452770515,2.375296912114014
58.0,3.182696960546331,16.225475289652984,0.8156189645963261,2.375296912114014
59.0,3.132356266350742,16.23233452065622,0.8157871323234046,2.375296912114014
60.0,3.085920697084355,16.239860104339535,0.8159545995191362,2.375296912114014
61.0,3.043072265969305,16.2480455516085,0.8161213175316037,2.375296912114014
62.0,3.0035165807227826,16.25688354286002,0.8162872379927192,2.375296912114014
63.0,2.9669886298163615,16.266366284728203,0.8164523128422583,2.375296912114014
64.0,2.933245790140219,16.276485184947852,0.8166164943604054,2.375296912114014
65.0,2.902058799321663,16.287230654208333,0.816779735137005,2.375296912114014
66.0,2.8732289905281765,16.298590330785547,0.8169418067090476,2.3752995195056767
67.0,2.8465327926113972,16.310586786766425,0.8171050229167072,2.37527080099471
68.0,2.821965271150024,16.32302777200263,0.8172563740986042,2.375397181151142
69.0,2.8012578307982743,16.33422443298266,0.8172792861861139,2.377356858867677
70.0,2.7848274718551473,16.34395819581142,0.8171634182716889,2.3813034302002074
71.0,2.7712482560130804,16.353731728375173,0.8170115002690054,2.385760032253675
72.0,2.759487001478308,16.364367213519024,0.8168599707707911,2.3902012162561577
73.0,2.7489732079948324,16.376154601238543,0.8167088802643974,2.3946254707997747
74.0,2.739385822007507,16.389120506195678,0.8165582799961069,2.3990312701019545
