Time,J,A,S,tau
0.0,100.0,10.0,0.5360353654792245,17.327481028024454
1.0,97.74545266813318,12.64568173002698,0.5359846762345993,17.287308920069652
2.0,93.87296004663307,15.113107626732805,0.5359321173819003,17.24568580039063
3.0,89.02945579035105,17.413843793670207,0.5358777093012121,17.202629432574003
4.0,83.65333418922643,19.55900696567697,0.5358214641662401,17.158151019125707
5.0,78.02221733632801,21.55898350279649,0.5357633948428918,17.112262227851154
6.0,72.3071927494571,23.423477972905452,0.5357035148885444,17.064975189706715
7.0,66.61246475141563,25.16155355419245,0.5356418385507963,17.016302496383393
8.0,61.0010046630322,26.781678579754704,0.5355783807663285,16.966257198015963
9.0,55.510457846984465,28.29175784191832,0.5355131571575026,16.914852799485548
10.0,50.162800828127835,29.699180075862447,0.5354461840299017,16.862103257393553
11.0,44.97022597774153,31.010842452198418,0.5353774783717064,16.808022978339388
12.0,39.938797239693905,32.2331825008197,0.535307057847481,16.75262681358312
13.0,35.0706790738256,33.37220128821659,0.5352349407965923,16.695930056835643
14.0,30.365544293746012,34.4335166322919,0.5351611462265355,16.637948438730202
15.0,25.821466891428102,35.4223585932651,0.5350856938151158,16.57869812723104
16.0,21.435506327871156,36.34361077512069,0.5350086039006147,16.518195720197415
17.0,17.491101429197823,36.91716329938535,0.5349563557557646,16.477472977346117
18.0,14.766252777768502,36.39461282818475,0.5349287282416438,16.456333718422847
19.0,12.902392377764572,35.16709291901808,0.5349014368221148,16.435481926452713
20.0,11.598824175525973,33.553988768645965,0.5348744897222014,16.414922685252
21.0,10.66495750310236,31.757356842034998,0.5348478950502118,16.394660974223022
22.0,9.987805121590048,29.89925541058188,0.5348216607952417,16.374701668204303
23.0,9.505588648151889,28.0514922026814,0.5347957948247243,16.355049537354
24.0,9.190396018216088,26.255252285204808,0.5347703048820232,16.335709247062685
25.0,9.037502288664061,24.533249985802737,0.5347451985841591,16.316685357967827
26.0,9.058837384528765,22.897061864680413,0.5347204834192311,16.297982325709878
27.0,9.278550793874023,21.35156491331305,0.5346961667446888,16.27960450137359
28.0,9.729830290286758,19.89759379825117,0.5346722557848919,16.2615561313252
29.0,10.452074445651675,18.533570014866722,0.5346487576290044,16.243841357317436
30.0,11.488163190270615,17.256502438165622,0.5346256792289991,16.226464216660666
31.0,12.881703824624667,16.06260651311373,0.5346030273976291,16.20942864235406
32.0,14.674277686945855,14.947691897550033,0.5345808088065147,16.19273846328611
33.0,16.90270605599879,13.907472637998723,0.5345590299843179,16.176397404481712
34.0,19.594465664725195,12.939409750333489,0.5345376973149396,16.160409087344377
35.0,22.764910256537092,12.041996197394113,0.5345168170357067,16.144777029876373
36.0,26.416189136417987,11.213777598372431,0.5344963952354731,16.129504646817562
37.0,30.534401332431813,10.45442684551449,0.5344764378533771,16.114595250218834
38.0,35.08688551606431,9.76539921101484,0.5344569506770037,16.10005204959048
39.0,40.02084057052308,9.15045652700348,0.5344379393411998,16.085878152450253
40.0,45.262011379679095,8.616069827972428,0.5344194093261243,16.072076564356998
41.0,50.71497788607597,8.171670536628978,0.5344013659563567,16.05865018960651
42.0,56.2645628896043,7.829711213524285,0.5343838143991038,16.045601831316215
43.0,61.77816689861929,7.605445519446129,0.5343667596630959,16.03293419193778
44.0,67.10829747639357,7.516433703104087,0.5343502065975543,16.02064987377264
45.0,72.09354170435398,7.581755036833603,0.5343341598907921,16.008751379238642
46.0,76.55838920580172,7.820984877748868,0.5343186240691772,15.997241111330005
47.0,80.31368288250978,8.252990958807175,0.5343036034960855,15.98612137404469
48.0,83.16290321684846,8.894654881454322,0.5342891023709149,15.97539437281769
49.0,84.91932267533159,9.759621242175623,0.534275124728152,15.965062214956696
50.0,85.43461815870832,10.856916845258867,0.5342616744366067,15.955126910145484
51.0,84.63220582892399,12.189267119935135,0.5342487551983613,15.945590370751273
52.0,82.5303555379475,13.752181120812608,0.5342363705478982,15.936454412190974
53.0,79.24223115111145,15.533184488774543,0.534224523851963,15.927720753726069
54.0,74.95434814210886,17.511262177475114,0.5342132183085784,15.919391018693306
55.0,69.89076996364082,19.656483593875198,0.5342024569463626,15.911466734901108
56.0,64.27797638022149,21.930054469540057,0.534192242624095,15.903949335125908
57.0,58.32090222116562,24.28490665413302,0.5341825780302216,15.896840157542528
58.0,52.19297999491288,26.666863669128325,0.5341734656824263,15.890140446155215
59.0,46.03709327199755,29.01610614557157,0.5341649079272598,15.883851351227007
60.0,39.97245419194539,31.26832193070524,0.5341569069398211,15.877973929702293
61.0,34.103446956313846,33.35490678658671,0.5341494647234915,15.872509145623429
62.0,28.52793208284244,35.202276325035974,0.5341425831097233,15.867457870540964
