period,yr,month,days,total_days,model,emissions,Tmin,Tmax,Tave,T_K,Prec_mm,Tmin_rollMean,Tmin_rollSD,Tmax_rollMean,Tmax_rollSD,degree_days,DD_rollMean,DD_rollSD
historical,1964,9,1335,1335,CGCM3.1 (T47),High (A2),15.4891812,25.8451541,20.66716765,293.8171677,,14.7379366,1.18954438,25.6133805,1.44968006,,,
historical,1964,10,1365,1365,CGCM3.1 (T47),High (A2),8.72028302,19.8863022,14.30329261,287.4532926,,8.75648846,0.76243774,20.2748903,1.04078018,,,
historical,1964,11,1395,1395,CGCM3.1 (T47),High (A2),0.64505933,11.4749342,6.059996765,279.2099968,,1.10934123,1.71763577,11.9235591,1.82898961,,,
historical,1964,12,1425,1425,CGCM3.1 (T47),High (A2),-3.2096531,6.36815851,1.579252705,274.7292527,,-4.0942592,2.66317491,6.03092921,3.04274174,,,
historical,1965,1,1455,1455,CGCM3.1 (T47),High (A2),-5.4537496,4.68139383,-0.386177885,272.7638221,,-6.0715437,3.00128917,4.24831184,2.93556367,,,
historical,1965,2,1485,1485,CGCM3.1 (T47),High (A2),-4.5009392,6.50898325,1.004022025,274.154022,,-3.2132117,2.27678397,7.71031978,2.43313192,,,
historical,1965,3,1515,1515,CGCM3.1 (T47),High (A2),-2.7278782,10.044876,3.6584989,276.8084989,,0.20717631,2.86972511,11.6221948,2.87981455,,,
historical,1965,4,1545,1545,CGCM3.1 (T47),High (A2),6.12493138,21.1023274,13.61362939,286.7636294,,6.88748868,1.35758908,20.1364813,1.13574464,,,
historical,1965,5,1575,1575,CGCM3.1 (T47),High (A2),11.9193019,23.7020905,17.8106962,290.9606962,,13.2655671,1.09527428,25.8894611,1.7599199,,,
historical,1965,6,1605,1605,CGCM3.1 (T47),High (A2),18.1149292,30.3432329,24.22908105,297.3790811,,18.0667465,0.57446213,30.2214776,1.21193246,,,
historical,1965,7,1635,1635,CGCM3.1 (T47),High (A2),20.8661636,29.1420319,25.00409775,298.1540978,,21.0603211,0.69625534,30.9655248,1.04267369,,,
historical,1965,8,1665,1665,CGCM3.1 (T47),High (A2),20.4231241,29.3237539,24.873439,298.023439,,20.1319799,0.98290708,29.1820819,0.65882119,,,
historical,1965,9,1695,1695,CGCM3.1 (T47),High (A2),13.8940904,26.4625506,20.1783205,293.3283205,,14.6663592,1.14412634,25.5018631,1.41153305,,,
historical,1965,10,1725,1725,CGCM3.1 (T47),High (A2),7.87723974,20.8138788,14.34555927,287.4955593,,8.56696776,0.93589643,19.8047542,1.78133223,,,
historical,1965,11,1755,1755,CGCM3.1 (T47),High (A2),4.33186916,13.1126531,8.72226113,281.8722611,,1.16925414,1.63044783,12.0935616,1.80624535,,,
historical,1965,12,1785,1785,CGCM3.1 (T47),High (A2),-2.5004614,7.12419918,2.31186889,275.4618689,,-4.195981,2.53138661,5.90775661,2.89504658,,,
historical,1966,1,1815,1815,CGCM3.1 (T47),High (A2),-4.8316902,5.07965781,0.123983805,273.2739838,,-6.4045842,3.05402007,4.04246911,2.86737932,,,
historical,1966,2,1845,1845,CGCM3.1 (T47),High (A2),-1.1339074,8.5864619,3.72627725,276.8762773,,-3.2068804,2.160049,7.6422139,2.31929738,,,
historical,1966,3,1875,1875,CGCM3.1 (T47),High (A2),2.29419434,13.0468416,7.67051797,280.820518,,0.32715386,2.75138705,11.7949832,2.79148938,,,
historical,1966,4,1905,1905,CGCM3.1 (T47),High (A2),7.53791351,21.4986563,14.51828491,287.6682849,,6.87715367,1.28837814,20.049,1.11584364,,,
historical,1966,5,1935,1935,CGCM3.1 (T47),High (A2),13.7880035,27.3954186,20.59171105,293.7417111,,13.3644465,1.08959239,26.0235151,1.72779086,,,
historical,1966,6,1965,1965,CGCM3.1 (T47),High (A2),19.2442195,31.4571037,25.3506616,298.5006616,,18.0464279,0.5491333,30.1910073,1.1541729,,,
historical,1966,7,1995,1995,CGCM3.1 (T47),High (A2),21.0876192,31.584745,26.3361821,299.4861821,,21.3536396,1.17587733,31.0331262,1.01425887,,,
historical,1966,8,2025,2025,CGCM3.1 (T47),High (A2),19.6519542,29.4150495,24.53350185,297.6835019,,20.2885345,1.06728567,29.2003248,0.62793446,,,
historical,1966,9,2055,2055,CGCM3.1 (T47),High (A2),14.2756307,24.5048868,19.39025875,292.5402588,,14.7551334,1.12463866,25.451298,1.3495585,,,
historical,1966,10,2085,2085,CGCM3.1 (T47),High (A2),9.06384091,19.997769,14.53080496,287.680805,,8.4144522,1.02185265,19.8469345,1.69570076,,,
historical,1966,11,2115,2115,CGCM3.1 (T47),High (A2),0.35727637,12.8944816,6.625878985,279.775879,,1.17985492,1.54717816,12.1084457,1.71426571,,,
historical,1966,12,2145,2145,CGCM3.1 (T47),High (A2),-4.9916766,4.63064749,-0.180514555,272.9694854,,-4.5203608,2.63145798,5.58586826,2.94667583,,,
historical,1967,1,2175,2175,CGCM3.1 (T47),High (A2),-3.70106,6.66511801,1.482029005,274.632029,,-6.2912607,2.94941069,4.22475804,2.77168243,,,
historical,1967,2,2205,2205,CGCM3.1 (T47),High (A2),-3.4914032,6.33728593,1.422941365,274.5729414,,-3.9939409,2.84109707,6.86939985,2.68873313,,,
historical,1967,3,2235,2235,CGCM3.1 (T47),High (A2),-0.771714,11.4049134,5.3165997,278.4665997,,-0.0559015,2.61999991,11.4723661,2.61372791,,,
historical,1967,4,2265,2265,CGCM3.1 (T47),High (A2),8.12986352,20.5930061,14.36143481,287.5114348,,6.74362169,1.12974099,19.9755598,1.07540039,,,
historical,1967,5,2295,2295,CGCM3.1 (T47),High (A2),13.342858,26.6554154,19.9991367,293.1491367,,13.4241263,1.16015809,26.1636969,1.84382087,,,
historical,1967,6,2325,2325,CGCM3.1 (T47),High (A2),18.0385516,30.9505726,24.4945621,297.6445621,,18.1256117,0.63307018,30.51227,1.19950026,,,
historical,1967,7,2355,2355,CGCM3.1 (T47),High (A2),22.2615803,31.2154935,26.7385369,299.8885369,,21.5650178,1.17156364,31.2073639,1.01584454,,,
historical,1967,8,2385,2385,CGCM3.1 (T47),High (A2),21.562979,29.0923967,25.32768785,298.4776879,,20.5705508,1.18081146,29.3802307,0.70704861,,,
historical,1967,9,2415,2415,CGCM3.1 (T47),High (A2),13.6994227,22.8549532,18.27718795,291.427188,,14.7465025,1.12332338,25.2008721,1.00348701,,,
historical,1967,10,2445,2445,CGCM3.1 (T47),High (A2),7.9998989,19.4704564,13.73517765,286.8851777,,8.16332744,0.99571418,19.3978776,1.48709296,,,
historical,1967,11,2475,2475,CGCM3.1 (T47),High (A2),2.62113247,12.3312202,7.476176335,280.6261763,,1.10800442,1.54253789,12.0136193,1.68323016,,,
historical,1967,12,2505,2505,CGCM3.1 (T47),High (A2),-2.8277178,7.41681881,2.294550505,275.4445505,,-4.2161912,2.97162332,5.75181785,3.01373575,,,
historical,1968,1,2535,2535,CGCM3.1 (T47),High (A2),-4.6702948,5.8176794,0.5736923,273.7236923,,-5.7306445,2.82415369,4.70118423,2.53046523,,,
historical,1968,2,2565,2565,CGCM3.1 (T47),High (A2),-4.378848,7.5620918,1.5916219,274.7416219,,-4.2730795,2.84894148,6.50885138,2.61536856,,,
historical,1968,3,2595,2595,CGCM3.1 (T47),High (A2),-2.7245257,9.1747381,3.2251062,276.3751062,,-0.0762602,2.58758394,11.5202995,2.67897496,,,
historical,1968,4,2625,2625,CGCM3.1 (T47),High (A2),7.86057677,20.5370013,14.19878904,287.348789,,6.82775707,1.24057613,20.0768572,1.20044469,,,
historical,1968,5,2655,2655,CGCM3.1 (T47),High (A2),11.8327529,23.6261507,17.7294518,290.8794518,,13.3859344,1.15240542,26.2727992,1.83444974,,,
historical,1968,6,2685,2685,CGCM3.1 (T47),High (A2),17.8642377,28.8313525,23.3477951,296.4977951,,18.1986078,0.58143729,30.5294975,1.19918801,,,
historical,1968,7,2715,2715,CGCM3.1 (T47),High (A2),21.722492,31.4124642,26.5674781,299.7174781,,21.7436178,1.26695289,31.153149,0.95558979,,,
historical,1968,8,2745,2745,CGCM3.1 (T47),High (A2),21.5573672,30.111965,25.8346661,298.9846661,,20.7019581,1.21871258,29.2125537,0.83344948,,,
historical,1968,9,2775,2775,CGCM3.1 (T47),High (A2),14.346103,25.5799081,19.96300555,293.1130056,,14.7965507,1.10308294,25.1241198,1.04340437,,,
historical,1968,10,2805,2805,CGCM3.1 (T47),High (A2),7.95119193,19.5773893,13.76429062,286.9142906,,8.06963884,0.9579622,19.2555334,1.55402981,,,
historical,1968,11,2835,2835,CGCM3.1 (T47),High (A2),-0.1380357,9.31486939,4.588416845,277.7384168,,1.43010893,1.23907121,12.2858346,1.34581455,,,
historical,1968,12,2865,2865,CGCM3.1 (T47),High (A2),-10.601885,-1.4171231,-6.00950405,267.140496,,-4.435261,2.89889915,5.42903511,2.86167497,,,
historical,1969,1,2895,2895,CGCM3.1 (T47),High (A2),-11.034151,-0.9577945,-5.99597275,267.1540273,,-5.8142393,2.73175943,4.57311856,2.36349604,,,
historical,1969,2,2925,2925,CGCM3.1 (T47),High (A2),-8.4505478,2.02773776,-3.21140502,269.938595,,-4.2990227,2.83761121,6.53757751,2.63135157,,,
historical,1969,3,2955,2955,CGCM3.1 (T47),High (A2),-4.5878847,5.67987044,0.54599287,273.6959929,,-0.0514435,2.60899059,11.5534005,2.70901315,,,
historical,1969,4,2985,2985,CGCM3.1 (T47),High (A2),6.08278051,18.7948614,12.43882096,285.588821,,7.07255012,1.14819726,20.3929752,1.28796481,,,
historical,1969,5,3015,3015,CGCM3.1 (T47),High (A2),14.379438,27.0442667,20.71185235,293.8618524,,13.5500006,1.15998577,26.3536269,1.87374554,,,
historical,1969,6,3045,3045,CGCM3.1 (T47),High (A2),18.1155314,30.1977606,24.156646,297.306646,,18.2117881,0.59012206,30.579249,1.25119104,,,
historical,1969,7,3075,3075,CGCM3.1 (T47),High (A2),21.2008595,30.699202,25.95003075,299.1000308,,21.8253503,1.20679541,31.1729159,0.9333569,,,
historical,1969,8,3105,3105,CGCM3.1 (T47),High (A2),18.2491921,29.9669014,24.10804675,297.2580468,,20.7238646,1.20791211,29.2797704,0.75112945,,,
historical,1969,9,3135,3135,CGCM3.1 (T47),High (A2),17.5602956,26.1521172,21.8562064,295.0062064,,14.748652,1.13604163,25.1450579,1.06133284,,,
historical,1969,10,3165,3165,CGCM3.1 (T47),High (A2),8.49316039,19.977445,14.2353027,287.3853027,,8.00299989,0.83139244,19.274015,1.57176967,,,
historical,1969,11,3195,3195,CGCM3.1 (T47),High (A2),1.59842202,11.5987289,6.59857546,279.7485755,,1.34305906,1.33095704,11.9495859,1.17435587,,,
historical,1969,12,3225,3225,CGCM3.1 (T47),High (A2),-2.2329494,7.61907371,2.693062155,275.8430622,,-4.2756489,2.90961755,5.37776691,2.81445316,,,
historical,1970,1,3255,3255,CGCM3.1 (T47),High (A2),-6.350345,3.85817066,-1.24608717,271.9039128,,-6.1273203,2.56706599,4.2958558,2.26735935,,,
historical,1970,2,3285,3285,CGCM3.1 (T47),High (A2),-0.5000448,10.3240531,4.91200415,278.0620042,,-4.3331603,2.81934365,6.55093226,2.64256481,,,
historical,1970,3,3315,3315,CGCM3.1 (T47),High (A2),-0.4194504,10.2140756,4.8973126,278.0473126,,-0.0858521,2.57751542,11.503829,2.6682718,,,
historical,1970,4,3345,3345,CGCM3.1 (T47),High (A2),6.69010915,20.1402143,13.41516173,286.5651617,,7.31315306,0.82405647,20.6063107,1.05838427,,,
historical,1970,5,3375,3375,CGCM3.1 (T47),High (A2),14.6869487,28.3068298,21.49688925,294.6468893,,13.7452013,1.04601624,26.8367207,1.69419346,,,
historical,1970,6,3405,3405,CGCM3.1 (T47),High (A2),17.1423464,28.2964833,22.71941485,295.8694149,,18.2150653,0.58937856,30.3613348,1.27350577,,,
historical,1970,7,3435,3435,CGCM3.1 (T47),High (A2),19.9304716,30.5323749,25.23142325,298.3814233,,21.8467304,1.20228999,31.1012652,0.86275489,,,
historical,1970,8,3465,3465,CGCM3.1 (T47),High (A2),20.2746317,28.9824422,24.62853695,297.778537,,20.6926204,1.23174946,29.4620383,0.82906175,,,
historical,1970,9,3495,3495,CGCM3.1 (T47),High (A2),14.0221626,24.4982065,19.26018455,292.4101846,,14.7054876,1.11389565,25.1345842,1.05427814,,,
historical,1970,10,3525,3525,CGCM3.1 (T47),High (A2),6.86128144,15.5735295,11.21740547,284.3674055,,7.92627997,0.79680174,19.4699411,1.77669239,,,
historical,1970,11,3555,3555,CGCM3.1 (T47),High (A2),1.70847034,13.6235841,7.66602722,280.8160272,,0.9743623,1.95778637,11.6544507,1.6264852,,,
historical,1970,12,3585,3585,CGCM3.1 (T47),High (A2),-5.1114768,4.79920323,-0.156136785,272.9938632,,-4.7905613,3.18979452,5.13325025,2.83655619,,,
historical,1971,1,3615,3615,CGCM3.1 (T47),High (A2),-9.7349889,1.98404183,-3.875473535,269.2745265,,-6.5355508,2.79607989,4.09632187,2.32586084,,,
historical,1971,2,3645,3645,CGCM3.1 (T47),High (A2),-3.1435675,6.96115517,1.908793835,275.0587938,,-4.0350802,2.96918214,6.87806004,2.85133254,,,
historical,1971,3,3675,3675,CGCM3.1 (T47),High (A2),1.52692933,13.5228677,7.524898515,280.6748985,,0.38241264,2.51670567,11.9224641,2.77557053,,,
historical,1971,4,3705,3705,CGCM3.1 (T47),High (A2),6.77380356,19.1741872,12.97399538,286.1239954,,7.57162231,0.85923086,20.2964154,1.35587393,,,
historical,1971,5,3735,3735,CGCM3.1 (T47),High (A2),14.35324,27.3640543,20.85864715,294.0086472,,14.0385234,0.92859994,27.2754356,1.40071767,,,
historical,1971,6,3765,3765,CGCM3.1 (T47),High (A2),17.8432417,29.8863045,23.8647731,297.0147731,,18.2695481,0.60664378,30.5297974,1.3882665,,,
historical,1971,7,3795,3795,CGCM3.1 (T47),High (A2),24.2868245,31.7091405,27.9979825,301.1479825,,21.8838436,1.17498517,31.3015855,0.56772636,,,
historical,1971,8,3825,3825,CGCM3.1 (T47),High (A2),21.8540812,29.3827541,25.61841765,298.7684177,,20.5860546,1.30587438,29.5074497,0.83439331,,,
historical,1971,9,3855,3855,CGCM3.1 (T47),High (A2),15.6428759,24.9456467,20.2942613,293.4442613,,14.5592925,1.31789071,24.9647845,0.96570156,,,
historical,1971,10,3885,3885,CGCM3.1 (T47),High (A2),6.88929668,20.2687381,13.57901739,286.7290174,,8.0272008,0.85792771,19.5416468,1.85073075,,,
historical,1971,11,3915,3915,CGCM3.1 (T47),High (A2),1.2858627,12.2572861,6.7715744,279.9215744,,0.80920195,1.70675874,11.9468092,2.12686661,,,
historical,1971,12,3945,3945,CGCM3.1 (T47),High (A2),-7.7641587,2.36698474,-2.69858698,270.451413,,-5.1332786,3.12091502,5.13767225,2.84000613,,,
historical,1972,1,3975,3975,CGCM3.1 (T47),High (A2),-8.2436403,3.79058494,-2.22652768,270.9234723,,-7.023198,2.93358448,3.83786832,2.3633211,,,
historical,1972,2,4005,4005,CGCM3.1 (T47),High (A2),-9.8962984,1.91713089,-3.989583755,269.1604162,,-4.1370242,2.87744591,6.84987108,2.8342354,,,
historical,1972,3,4035,4035,CGCM3.1 (T47),High (A2),-1.1337359,11.2130374,5.03965075,278.1896508,,0.1676856,2.43677398,11.8160499,2.75047744,,,
historical,1972,4,4065,4065,CGCM3.1 (T47),High (A2),7.38175564,20.1568635,13.76930957,286.9193096,,7.80892532,1.15763523,20.367688,1.44318487,,,
historical,1972,5,4095,4095,CGCM3.1 (T47),High (A2),14.9316686,28.2083613,21.57001495,294.720015,,14.1128448,0.93919988,27.2484952,1.40102904,,,
historical,1972,6,4125,4125,CGCM3.1 (T47),High (A2),19.0911519,32.2695302,25.68034105,298.8303411,,18.299002,0.66386507,30.5169136,1.37942956,,,
historical,1972,7,4155,4155,CGCM3.1 (T47),High (A2),22.6001338,32.08695,27.3435419,300.4935419,,21.9741337,1.14547146,31.2274635,0.58014963,,,
historical,1972,8,4185,4185,CGCM3.1 (T47),High (A2),22.3919832,30.5466068,26.469295,299.619295,,20.704239,1.2712512,29.4899948,0.83851765,,,
historical,1972,9,4215,4215,CGCM3.1 (T47),High (A2),14.8590616,25.4268098,20.1429357,293.2929357,,14.4701516,1.3710842,25.0027484,0.95395095,,,
historical,1972,10,4245,4245,CGCM3.1 (T47),High (A2),7.003158,17.8246634,12.4139107,285.5639107,,8.24378387,1.32135218,19.53237,1.84847019,,,
historical,1972,11,4275,4275,CGCM3.1 (T47),High (A2),0.83945237,12.0449232,6.442187785,279.5921878,,1.02175376,1.78847971,11.9554852,2.13130899,,,
historical,1972,12,4305,4305,CGCM3.1 (T47),High (A2),0.1529096,7.67638006,3.91464483,277.0646448,,-4.9342236,3.19968327,5.48350889,2.99925035,,,
historical,1973,1,4335,4335,CGCM3.1 (T47),High (A2),-3.5139148,5.86308498,1.17458509,274.3245851,,-7.183463,2.77797089,3.7362656,2.25097248,,,
historical,1973,2,4365,4365,CGCM3.1 (T47),High (A2),-5.7414558,5.19669135,-0.272382225,272.8776178,,-3.676628,3.35637274,7.28892378,3.10776707,,,
historical,1973,3,4395,4395,CGCM3.1 (T47),High (A2),3.5909216,15.0347097,9.31281565,282.4628157,,0.48578027,2.52853599,12.0142178,2.7960434,,,
historical,1973,4,4425,4425,CGCM3.1 (T47),High (A2),8.66776132,21.8603288,15.26404506,288.4140451,,7.73111515,1.16266032,20.215463,1.50406832,,,
historical,1973,5,4455,4455,CGCM3.1 (T47),High (A2),13.408354,26.6747027,20.04152835,293.1915284,,14.0481485,1.01869124,27.096642,1.55392089,,,
historical,1973,6,4485,4485,CGCM3.1 (T47),High (A2),18.173104,30.5958727,24.38448835,297.5344884,,18.3529818,0.66470962,30.5150343,1.37879361,,,
historical,1973,7,4515,4515,CGCM3.1 (T47),High (A2),23.2286168,31.8780114,27.5533141,300.7033141,,21.8279608,1.20610909,31.2775904,0.60240628,,,
historical,1973,8,4545,4545,CGCM3.1 (T47),High (A2),21.6735776,27.8463133,24.75994545,297.9099455,,20.5491902,1.25999944,29.7135036,1.02816503,,,
historical,1973,9,4575,4575,CGCM3.1 (T47),High (A2),14.637519,24.2564728,19.4469959,292.5969959,,14.7377029,1.4878279,25.190796,0.64066397,,,
historical,1973,10,4605,4605,CGCM3.1 (T47),High (A2),7.95903095,17.8937773,12.92640413,286.0764041,,8.34455877,1.34298641,19.6887964,1.91433972,,,
historical,1973,11,4635,4635,CGCM3.1 (T47),High (A2),1.8494234,11.9402963,6.89485985,280.0448599,,1.12861475,1.92361023,11.9639516,2.13313501,,,
historical,1973,12,4665,4665,CGCM3.1 (T47),High (A2),-4.6447796,5.07324256,0.21423148,273.3642315,,-4.8509701,3.27109129,5.4575469,2.98202838,,,
historical,1974,1,4695,4695,CGCM3.1 (T47),High (A2),-3.4409629,6.83308056,1.69605883,274.8460588,,-7.0417336,2.95325223,3.73989436,2.25469253,,,
historical,1974,2,4725,4725,CGCM3.1 (T47),High (A2),-3.29987,8.0081338,2.3541319,275.5041319,,-3.4589608,3.38380503,7.41865915,3.14981382,,,
historical,1974,3,4755,4755,CGCM3.1 (T47),High (A2),2.11014677,13.9413834,8.025765085,281.1757651,,1.11964815,2.51721394,12.6958,2.94452216,,,
historical,1974,4,4785,4785,CGCM3.1 (T47),High (A2),7.88675888,22.2867189,15.08673889,288.2367389,,7.60095379,1.22518114,20.0832982,1.53651332,,,
historical,1974,5,4815,4815,CGCM3.1 (T47),High (A2),14.4188945,27.5772214,20.99805795,294.148058,,14.3415702,0.7447764,27.5573451,1.1099034,,,
historical,1974,6,4845,4845,CGCM3.1 (T47),High (A2),18.6285843,31.9922211,25.3104027,298.4604027,,18.3375406,0.67901738,30.4996692,1.400208,,,
historical,1974,7,4875,4875,CGCM3.1 (T47),High (A2),21.4063992,30.3060276,25.8562134,299.0062134,,21.7009693,1.28901527,31.1582276,0.69584339,,,
historical,1974,8,4905,4905,CGCM3.1 (T47),High (A2),20.289584,28.7337507,24.51166735,297.6616674,,20.3807783,1.23533438,29.5710498,1.07492795,,,
historical,1974,9,4935,4935,CGCM3.1 (T47),High (A2),13.8088296,26.068931,19.9388803,293.0888803,,14.9578773,1.59912212,25.1424165,0.62831643,,,
historical,1974,10,4965,4965,CGCM3.1 (T47),High (A2),9.21461683,20.730216,14.97241642,288.1224164,,8.53396066,1.4262912,19.6202869,1.93212762,,,
