period,yr,month,days,total_days,model,emissions,Tmin,Tmax,Tave,T_K,Prec_mm,Tmin_rollMean,Tmin_rollSD,Tmax_rollMean,Tmax_rollSD,degree_days,DD_rollMean,DD_rollSD
historical,1964,1,1095,1095,CGCM3.1 (T47),High (A2),16.7667065,26.7451115,21.755909,294.905909,,17.2175965,0.44123023,27.8869837,0.74556494,,,
historical,1964,2,1125,1125,CGCM3.1 (T47),High (A2),17.2282867,27.9334888,22.58088775,295.7308878,,17.3030154,0.3143436,28.0146164,0.45409446,,,
historical,1964,3,1155,1155,CGCM3.1 (T47),High (A2),17.4942436,28.1777382,22.8359909,295.9859909,,16.4831566,0.88112452,26.9764529,0.82860903,,,
historical,1964,4,1185,1185,CGCM3.1 (T47),High (A2),14.6524935,25.1138706,19.88318205,293.0331821,,14.5931824,0.54227849,25.3303767,0.96223125,,,
historical,1964,5,1215,1215,CGCM3.1 (T47),High (A2),10.6492252,22.7911949,16.72021005,289.8702101,,11.9215054,0.8937319,24.104805,1.06019875,,,
historical,1964,6,1245,1245,CGCM3.1 (T47),High (A2),10.299859,23.3501568,16.8250079,289.9750079,,10.4959086,1.48261762,23.3036084,0.95793068,,,
historical,1964,7,1275,1275,CGCM3.1 (T47),High (A2),10.0174284,24.0043411,17.01088475,290.1608848,,10.2912339,0.71981784,23.9279645,0.8454673,,,
historical,1964,8,1305,1305,CGCM3.1 (T47),High (A2),11.6359892,25.4828796,18.5594344,291.7094344,,10.5966292,1.07551385,23.722218,1.89220696,,,
historical,1964,9,1335,1335,CGCM3.1 (T47),High (A2),11.6647301,25.0372257,18.3509779,291.5009779,,12.4985756,0.98735113,24.7996962,1.04914742,,,
historical,1964,10,1365,1365,CGCM3.1 (T47),High (A2),14.3188953,25.488327,19.90361115,293.0536112,,14.4760874,0.67900828,25.3189638,2.01701999,,,
historical,1964,11,1395,1395,CGCM3.1 (T47),High (A2),14.4756317,26.7004948,20.58806325,293.7380633,,15.5452051,1.20364693,26.3481632,1.58284603,,,
historical,1964,12,1425,1425,CGCM3.1 (T47),High (A2),18.1682167,30.4356213,24.301919,297.451919,,16.740434,0.73520653,27.0728147,1.42663269,,,
historical,1965,1,1455,1455,CGCM3.1 (T47),High (A2),17.2264137,28.9350281,23.0807209,296.2307209,,17.2415585,0.42284077,27.8337503,0.72280145,,,
historical,1965,2,1485,1485,CGCM3.1 (T47),High (A2),17.4879322,28.5843525,23.03614235,296.1861424,,17.2166483,0.40302054,28.053303,0.44526053,,,
historical,1965,3,1515,1515,CGCM3.1 (T47),High (A2),16.9533596,27.2903328,22.1218462,295.2718462,,16.5025141,0.83298442,27.0625498,0.82730375,,,
historical,1965,4,1545,1545,CGCM3.1 (T47),High (A2),15.210145,24.9462147,20.07817985,293.2281799,,14.4490592,0.68491371,25.3900845,0.92664046,,,
historical,1965,5,1575,1575,CGCM3.1 (T47),High (A2),12.490201,24.2477169,18.36895895,291.518959,,11.9670814,0.85485533,24.2751194,1.13542947,,,
historical,1965,6,1605,1605,CGCM3.1 (T47),High (A2),9.19996262,23.3676395,16.28380106,289.4338011,,10.5773554,1.42135545,23.4095039,0.96322941,,,
historical,1965,7,1635,1635,CGCM3.1 (T47),High (A2),9.92016411,24.3991089,17.15963651,290.3096365,,10.0089209,1.12141582,24.1730371,1.111754,,,
historical,1965,8,1665,1665,CGCM3.1 (T47),High (A2),9.13918304,23.2935238,16.21635342,289.3663534,,10.5101271,1.05025271,23.5945461,1.82910381,,,
historical,1965,9,1695,1695,CGCM3.1 (T47),High (A2),11.3842039,26.684967,19.03458545,292.1845855,,12.4566838,0.94026245,24.8651064,1.0105415,,,
historical,1965,10,1725,1725,CGCM3.1 (T47),High (A2),14.5254879,29.3921642,21.95882605,295.1088261,,14.4887215,0.64142063,25.3421843,1.90308183,,,
historical,1965,11,1755,1755,CGCM3.1 (T47),High (A2),17.7397442,29.8260384,23.7828913,296.9328913,,15.5929896,1.14482555,26.3882347,1.49769185,,,
historical,1965,12,1785,1785,CGCM3.1 (T47),High (A2),17.4143581,27.6285591,22.5214586,295.6714586,,16.8286047,0.74713493,27.1484207,1.36612634,,,
historical,1966,1,1815,1815,CGCM3.1 (T47),High (A2),17.6971474,27.7213326,22.70924,295.85924,,17.2480602,0.40172116,27.7537521,0.73525142,,,
historical,1966,2,1845,1845,CGCM3.1 (T47),High (A2),17.8915901,27.635994,22.76379205,295.9137921,,17.1291731,0.47995207,27.9835935,0.4815441,,,
historical,1966,3,1875,1875,CGCM3.1 (T47),High (A2),16.7097301,27.8206902,22.26521015,295.4152102,,16.51021,0.79065052,27.1387428,0.82452864,,,
historical,1966,4,1905,1905,CGCM3.1 (T47),High (A2),13.8983803,26.0247345,19.9615574,293.1115574,,14.6542084,0.94082095,25.4009035,0.87982036,,,
historical,1966,5,1935,1935,CGCM3.1 (T47),High (A2),11.9810143,24.0297489,18.0053816,291.1553816,,11.9241649,0.82338319,24.2336953,1.08588932,,,
historical,1966,6,1965,1965,CGCM3.1 (T47),High (A2),9.10609245,22.85812,15.98210623,289.1321062,,10.6334861,1.36120662,23.3453693,0.93822999,,,
historical,1966,7,1995,1995,CGCM3.1 (T47),High (A2),10.4541349,22.0966568,16.27539585,289.4253959,,10.0058371,1.06391762,23.9800871,1.2336629,,,
historical,1966,8,2025,2025,CGCM3.1 (T47),High (A2),10.2425184,22.0096817,16.12610005,289.2761001,,10.5811721,1.02384032,23.6599998,1.74876664,,,
historical,1966,9,2055,2055,CGCM3.1 (T47),High (A2),13.0914621,23.4642353,18.2778487,291.4278487,,12.505163,0.9063866,24.7735407,1.00563503,,,
historical,1966,10,2085,2085,CGCM3.1 (T47),High (A2),13.1662846,23.6809711,18.42362785,291.5736279,,14.4104283,0.66159383,25.2255951,1.84636716,,,
historical,1966,11,2115,2115,CGCM3.1 (T47),High (A2),14.1746702,24.4496212,19.3121457,292.4621457,,15.5109493,1.11964269,26.3365518,1.4311377,,,
historical,1966,12,2145,2145,CGCM3.1 (T47),High (A2),16.1458187,26.0646954,21.10525705,294.2552571,,16.7562781,0.74828605,27.2024155,1.30833514,,,
historical,1967,1,2175,2175,CGCM3.1 (T47),High (A2),17.1915188,28.2352428,22.7133808,295.8633808,,17.1517549,0.31717296,27.5746755,0.68416115,,,
historical,1967,2,2205,2205,CGCM3.1 (T47),High (A2),16.8019238,27.7553844,22.2786541,295.4286541,,17.1285423,0.47970762,27.9883664,0.48774039,,,
historical,1967,3,2235,2235,CGCM3.1 (T47),High (A2),16.1493149,26.5551109,21.3522129,294.5022129,,16.4325586,0.7452912,27.1914536,0.80339004,,,
historical,1967,4,2265,2265,CGCM3.1 (T47),High (A2),14.6757755,25.8124027,20.2440891,293.3940891,,14.6463652,0.94494463,25.6017435,0.89913329,,,
historical,1967,5,2295,2295,CGCM3.1 (T47),High (A2),13.0171461,24.8390293,18.9280877,292.0780877,,12.0181756,0.72250426,24.4338395,0.98885914,,,
historical,1967,6,2325,2325,CGCM3.1 (T47),High (A2),9.34687614,21.5725384,15.45970727,288.6097073,,10.6574521,1.33875631,23.3980442,0.89491265,,,
historical,1967,7,2355,2355,CGCM3.1 (T47),High (A2),9.76161766,23.6708508,16.71623423,289.8662342,,9.70057089,1.04419822,23.6089649,1.52308169,,,
historical,1967,8,2385,2385,CGCM3.1 (T47),High (A2),11.3904524,26.5056858,18.9480691,292.0980691,,10.4078393,1.18055648,23.9502876,1.5517682,,,
historical,1967,9,2415,2415,CGCM3.1 (T47),High (A2),11.1076107,25.4838123,18.2957115,291.4457115,,12.6460068,1.00774159,25.2869625,1.70605544,,,
historical,1967,10,2445,2445,CGCM3.1 (T47),High (A2),13.8266582,23.8154907,18.82107445,291.9710745,,14.4874044,0.7624353,25.0639636,1.6988859,,,
historical,1967,11,2475,2475,CGCM3.1 (T47),High (A2),14.9396601,25.6152153,20.2774377,293.4274377,,15.6249381,1.1128027,26.4668158,1.42214204,,,
historical,1967,12,2505,2505,CGCM3.1 (T47),High (A2),16.1890316,26.2294216,21.2092266,294.3592266,,16.8729513,0.71762541,27.2316239,1.28910072,,,
historical,1968,1,2535,2535,CGCM3.1 (T47),High (A2),16.9627781,27.6359253,22.2993517,295.4493517,,17.2377919,0.37444858,27.6939446,0.77201917,,,
historical,1968,2,2565,2565,CGCM3.1 (T47),High (A2),17.3716717,28.2767467,22.8242092,295.9742092,,17.2506214,0.65716518,28.074157,0.48658998,,,
historical,1968,3,2595,2595,CGCM3.1 (T47),High (A2),17.0448856,27.7739105,22.40939805,295.5593981,,16.4263987,0.74509135,27.2713191,0.7212864,,,
historical,1968,4,2625,2625,CGCM3.1 (T47),High (A2),14.6504354,23.3430729,18.99675415,292.1467542,,14.7426369,0.97120691,25.6522985,0.95664584,,,
historical,1968,5,2655,2655,CGCM3.1 (T47),High (A2),11.9644451,24.5091763,18.2368107,291.3868107,,12.1730697,0.79063134,24.2939758,0.86922936,,,
historical,1968,6,2685,2685,CGCM3.1 (T47),High (A2),12.8464642,24.9297714,18.8881178,292.0381178,,10.5586107,1.24253697,23.3441682,0.88314179,,,
historical,1968,7,2715,2715,CGCM3.1 (T47),High (A2),10.6891804,24.2220898,17.4556351,290.6056351,,9.64959292,0.99434734,23.3212166,1.56149374,,,
historical,1968,8,2745,2745,CGCM3.1 (T47),High (A2),11.8857861,26.2219601,19.0538731,292.2038731,,10.4281699,1.18655622,24.0722713,1.52742932,,,
historical,1968,9,2775,2775,CGCM3.1 (T47),High (A2),13.1669235,24.9966087,19.0817661,292.2317661,,12.6658907,1.00404316,25.4786918,1.63212647,,,
historical,1968,10,2805,2805,CGCM3.1 (T47),High (A2),15.4475479,25.6416149,20.5445814,293.6945814,,14.4133316,0.733466,24.8610365,1.81588477,,,
historical,1968,11,2835,2835,CGCM3.1 (T47),High (A2),16.540205,27.6216087,22.08090685,295.2309069,,15.5597473,1.05694862,26.5381813,1.4256106,,,
historical,1968,12,2865,2865,CGCM3.1 (T47),High (A2),16.5907211,26.1095829,21.350152,294.500152,,16.9042433,0.71686366,27.291885,1.2717919,,,
historical,1969,1,2895,2895,CGCM3.1 (T47),High (A2),16.6946583,27.1162968,21.90547755,295.0554776,,17.2951934,0.45388447,27.792644,0.91303877,,,
historical,1969,2,2925,2925,CGCM3.1 (T47),High (A2),17.433157,28.4521561,22.94265655,296.0926566,,17.2389696,0.6642843,28.0899729,0.46513536,,,
historical,1969,3,2955,2955,CGCM3.1 (T47),High (A2),15.0976162,26.716774,20.9071951,294.0571951,,16.5125778,0.621954,27.3588189,0.56600375,,,
historical,1969,4,2985,2985,CGCM3.1 (T47),High (A2),15.5867128,25.8563499,20.72153135,293.8715314,,14.6753392,1.04888016,25.6610139,0.9614936,,,
historical,1969,5,3015,3015,CGCM3.1 (T47),High (A2),13.1804285,24.8577442,19.01908635,292.1690864,,12.1764923,0.78876637,24.3452884,0.8016605,,,
historical,1969,6,3045,3045,CGCM3.1 (T47),High (A2),12.0184689,23.8739357,17.9462023,291.0962023,,10.3903314,1.43763516,23.1939702,0.98159851,,,
historical,1969,7,3075,3075,CGCM3.1 (T47),High (A2),9.09087181,23.7913799,16.44112586,289.5911259,,9.72765888,1.07508085,23.3396719,1.56434193,,,
historical,1969,8,3105,3105,CGCM3.1 (T47),High (A2),11.1393375,23.1144428,17.12689015,290.2768902,,10.6700211,1.08142572,24.221534,1.44958478,,,
historical,1969,9,3135,3135,CGCM3.1 (T47),High (A2),13.1201334,24.2741737,18.69715355,291.8471536,,12.5464536,0.88058637,25.6922314,1.79838444,,,
historical,1969,10,3165,3165,CGCM3.1 (T47),High (A2),14.4733219,23.8561592,19.16474055,292.3147406,,14.4149393,0.73376512,25.313431,2.00728885,,,
historical,1969,11,3195,3195,CGCM3.1 (T47),High (A2),15.4278831,25.9437656,20.68582435,293.8358244,,15.7257207,1.09147814,26.7804208,1.40322428,,,
historical,1969,12,3225,3225,CGCM3.1 (T47),High (A2),16.1818066,26.4020252,21.2919159,294.4419159,,16.9241525,0.731106,27.2095585,1.25696206,,,
historical,1970,1,3255,3255,CGCM3.1 (T47),High (A2),17.4572163,27.3546505,22.4059334,295.5559334,,17.3491594,0.41869084,27.8551823,0.85588388,,,
historical,1970,2,3285,3285,CGCM3.1 (T47),High (A2),16.4393444,28.4014816,22.420413,295.570413,,17.2469694,0.66467254,28.0715235,0.47586406,,,
historical,1970,3,3315,3315,CGCM3.1 (T47),High (A2),16.6767311,27.8374214,22.25707625,295.4070763,,16.4619264,0.55286341,27.2596288,0.49988256,,,
historical,1970,4,3345,3345,CGCM3.1 (T47),High (A2),13.1519508,25.927454,19.5397024,292.6897024,,14.7376863,1.06760237,25.7800291,0.96799815,,,
historical,1970,5,3375,3375,CGCM3.1 (T47),High (A2),12.377265,25.8079491,19.09260705,292.2426071,,12.4972245,0.82222671,24.5751877,0.66183319,,,
historical,1970,6,3405,3405,CGCM3.1 (T47),High (A2),11.3103762,24.3625641,17.83647015,290.9864702,,10.4907106,1.46889462,23.228814,0.99441606,,,
historical,1970,7,3435,3435,CGCM3.1 (T47),High (A2),7.46810341,26.3786907,16.92339706,290.0733971,,9.65420368,1.08089037,23.4917734,1.70998921,,,
historical,1970,8,3465,3465,CGCM3.1 (T47),High (A2),9.73160744,22.4454994,16.08855342,289.2385534,,10.5890557,1.03418033,24.573388,2.1070098,,,
historical,1970,9,3495,3495,CGCM3.1 (T47),High (A2),12.0796576,25.4537983,18.76672795,291.916728,,12.5566139,0.8699764,25.5202411,1.95125963,,,
historical,1970,10,3525,3525,CGCM3.1 (T47),High (A2),14.6024284,25.5511684,20.0767984,293.2267984,,14.3813054,0.74696824,25.204221,2.02937984,,,
historical,1970,11,3555,3555,CGCM3.1 (T47),High (A2),16.0230503,26.7488785,21.3859644,294.5359644,,15.9097009,1.02843517,26.8301858,1.40979783,,,
historical,1970,12,3585,3585,CGCM3.1 (T47),High (A2),17.6221409,27.8288746,22.72550775,295.8755078,,16.8520607,0.62799234,26.9414444,0.68395475,,,
historical,1971,1,3615,3615,CGCM3.1 (T47),High (A2),17.3130779,26.9537697,22.1334238,295.2834238,,17.3094612,0.45095179,27.7444351,0.77740196,,,
historical,1971,2,3645,3645,CGCM3.1 (T47),High (A2),16.2544212,27.286499,21.7704601,294.9204601,,17.2875763,0.69386901,28.1908524,0.71952045,,,
historical,1971,3,3675,3675,CGCM3.1 (T47),High (A2),16.5871696,27.9006729,22.24392125,295.3939213,,16.3561178,0.56072518,27.2567666,0.4997793,,,
historical,1971,4,3705,3705,CGCM3.1 (T47),High (A2),16.7056999,25.5090942,21.10739705,294.2573971,,14.4975236,1.23474984,25.7171579,1.04681977,,,
historical,1971,5,3735,3735,CGCM3.1 (T47),High (A2),11.4950008,23.8194542,17.6572275,290.8072275,,12.5624209,0.84959144,24.5929706,0.65474444,,,
historical,1971,6,3765,3765,CGCM3.1 (T47),High (A2),11.1947937,22.7040234,16.94940855,290.0994086,,10.6169974,1.40515962,23.3746392,1.12575099,,,
historical,1971,7,3795,3795,CGCM3.1 (T47),High (A2),9.97499943,22.0505867,16.01279307,289.1627931,,9.73338535,1.13297013,23.4980914,1.71380098,,,
historical,1971,8,3825,3825,CGCM3.1 (T47),High (A2),11.2916222,24.314537,17.8030796,290.9530796,,10.6666135,0.94250125,24.6317775,2.07667658,,,
historical,1971,9,3855,3855,CGCM3.1 (T47),High (A2),12.9899549,23.8578835,18.4239192,291.5739192,,12.7640277,0.83372739,25.8258275,2.37016058,,,
historical,1971,10,3885,3885,CGCM3.1 (T47),High (A2),13.6274967,24.0597038,18.84360025,291.9936003,,14.4484071,0.79295349,24.8628531,1.50168253,,,
historical,1971,11,3915,3915,CGCM3.1 (T47),High (A2),14.690546,25.8197231,20.25513455,293.4051346,,15.6907213,0.83876032,26.4316465,1.05260451,,,
historical,1971,12,3945,3945,CGCM3.1 (T47),High (A2),16.0330124,27.742363,21.8876877,295.0376877,,16.7495013,0.61903595,26.848775,0.64974916,,,
historical,1972,1,3975,3975,CGCM3.1 (T47),High (A2),16.9571056,26.8633633,21.91023445,295.0602345,,17.3086967,0.45023538,27.8221736,0.81662643,,,
historical,1972,2,4005,4005,CGCM3.1 (T47),High (A2),17.2944298,28.5842094,22.9393196,296.0893196,,17.2484223,0.66804832,28.273282,0.70130578,,,
historical,1972,3,4035,4035,CGCM3.1 (T47),High (A2),16.4521217,27.1582603,21.805191,294.955191,,16.4305439,0.65821278,27.2128995,0.46532137,,,
historical,1972,4,4065,4065,CGCM3.1 (T47),High (A2),14.1564808,26.6837006,20.4200907,293.5700907,,14.5799915,1.2209486,25.6644421,1.04437974,,,
historical,1972,5,4095,4095,CGCM3.1 (T47),High (A2),11.7342157,24.9773598,18.35578775,291.5057878,,12.5842413,0.83614153,24.5983316,0.64989509,,,
historical,1972,6,4125,4125,CGCM3.1 (T47),High (A2),9.62763786,22.9761963,16.30191708,289.4519171,,10.7307006,1.31861205,23.3845144,1.12123432,,,
historical,1972,7,4155,4155,CGCM3.1 (T47),High (A2),8.2361393,20.7761536,14.50614645,287.6561465,,9.67769753,1.10879775,23.7874435,1.7221983,,,
historical,1972,8,4185,4185,CGCM3.1 (T47),High (A2),8.63523388,24.3836136,16.50942374,289.6594237,,10.6847499,0.93541724,24.8317455,1.89707861,,,
historical,1972,9,4215,4215,CGCM3.1 (T47),High (A2),13.9763432,29.5355911,21.75596715,294.9059672,,12.8157817,0.87283784,25.8291968,2.36649131,,,
historical,1972,10,4245,4245,CGCM3.1 (T47),High (A2),15.720253,25.7262058,20.7232294,293.8732294,,14.6254626,0.68861845,25.3376966,1.87099711,,,
historical,1972,11,4275,4275,CGCM3.1 (T47),High (A2),16.1339912,27.0285721,21.58128165,294.7312817,,15.8566719,0.67302107,26.6975394,0.85220385,,,
historical,1972,12,4305,4305,CGCM3.1 (T47),High (A2),17.2812138,26.6001797,21.94069675,295.0906968,,16.8281234,0.58888297,26.93205,0.59565816,,,
historical,1973,1,4335,4335,CGCM3.1 (T47),High (A2),17.8772583,28.7778702,23.32756425,296.4775643,,17.271016,0.47753938,27.7471468,0.81278358,,,
historical,1973,2,4365,4365,CGCM3.1 (T47),High (A2),18.6121941,28.4971714,23.55468275,296.7046828,,17.3365876,0.66722438,28.4831373,0.85857898,,,
historical,1973,3,4395,4395,CGCM3.1 (T47),High (A2),16.4175777,26.9581909,21.6878843,294.8378843,,16.5476927,0.71535024,27.5873096,1.10304774,,,
historical,1973,4,4425,4425,CGCM3.1 (T47),High (A2),15.4615927,26.8647003,21.1631465,294.3131465,,14.7542661,1.36437808,25.8904792,1.3138979,,,
historical,1973,5,4455,4455,CGCM3.1 (T47),High (A2),13.2500505,24.3170586,18.78355455,291.9335546,,12.5355141,0.82391935,24.8024802,0.99443972,,,
historical,1973,6,4485,4485,CGCM3.1 (T47),High (A2),11.2065945,23.2513657,17.2289801,290.3789801,,10.8451622,1.23870307,23.6673832,1.00484602,,,
historical,1973,7,4515,4515,CGCM3.1 (T47),High (A2),10.300828,21.6953087,15.99806835,289.1480684,,9.72881178,1.12588131,23.8549135,1.73168557,,,
historical,1973,8,4545,4545,CGCM3.1 (T47),High (A2),10.8473482,24.4029274,17.6251378,290.7751378,,10.7023945,0.95174795,24.9385934,2.02927921,,,
historical,1973,9,4575,4575,CGCM3.1 (T47),High (A2),12.5952215,25.8522606,19.22374105,292.3737411,,13.1771537,0.91668176,26.2440921,2.67928051,,,
historical,1973,10,4605,4605,CGCM3.1 (T47),High (A2),14.3088932,22.9252815,18.61708735,291.7670874,,14.8136067,0.73002522,25.7896947,2.05773666,,,
historical,1973,11,4635,4635,CGCM3.1 (T47),High (A2),16.0787926,26.957922,21.5183573,294.6683573,,15.8809641,0.64065653,26.7328273,0.80989172,,,
historical,1973,12,4665,4665,CGCM3.1 (T47),High (A2),17.0448303,27.2588425,22.1518364,295.3018364,,16.9069145,0.55162585,27.1076534,0.65005074,,,
historical,1974,1,4695,4695,CGCM3.1 (T47),High (A2),18.1032467,29.3804932,23.74186995,296.89187,,17.3643906,0.51052065,27.7800426,0.8151512,,,
historical,1974,2,4725,4725,CGCM3.1 (T47),High (A2),16.813715,27.5822182,22.1979666,295.3479666,,17.337603,0.6672916,28.4858407,0.85791069,,,
historical,1974,3,4755,4755,CGCM3.1 (T47),High (A2),16.0556049,26.757906,21.40675545,294.5567555,,16.5193788,0.69969564,27.4351337,1.18700266,,,
historical,1974,4,4785,4785,CGCM3.1 (T47),High (A2),13.2790642,26.189558,19.7343111,292.8843111,,14.828017,1.38004053,26.0642005,1.04149529,,,
historical,1974,5,4815,4815,CGCM3.1 (T47),High (A2),11.8024235,23.6017399,17.7020817,290.8520817,,12.5877529,0.80201658,24.7474683,1.0284441,,,
historical,1974,6,4845,4845,CGCM3.1 (T47),High (A2),8.13651943,21.8873615,15.01194047,288.1619405,,10.5499049,1.09240702,23.4521455,0.95997171,,,
historical,1974,7,4875,4875,CGCM3.1 (T47),High (A2),11.0907803,23.6512241,17.3710022,290.5210022,,9.55808449,1.10793508,23.5704023,1.91293576,,,
historical,1974,8,4905,4905,CGCM3.1 (T47),High (A2),11.4311533,24.2621231,17.8466382,290.9966382,,10.7982241,1.12086098,24.8143848,1.98418453,,,
historical,1974,9,4935,4935,CGCM3.1 (T47),High (A2),12.8347483,27.9739895,20.4043689,293.5543689,,13.1438303,0.92372634,26.2577428,2.67266345,,,
historical,1974,10,4965,4965,CGCM3.1 (T47),High (A2),14.5470648,28.3106537,21.42885925,294.5788593,,14.8905585,0.83987894,25.9648285,2.12476261,,,
historical,1974,11,4995,4995,CGCM3.1 (T47),High (A2),16.7587528,27.8727894,22.3157711,295.4657711,,15.7479037,0.64203974,26.6537365,0.75504022,,,
historical,1974,12,5025,5025,CGCM3.1 (T47),High (A2),17.4945278,27.0049782,22.249753,295.399753,,16.94877,0.54262884,27.2974912,0.63415387,,,
