period,yr,month,days,total_days,model,emissions,Tmin,Tmax,Tave,T_K,Prec_mm,Tmin_rollMean,Tmin_rollSD,Tmax_rollMean,Tmax_rollSD,degree_days,DD_rollMean,DD_rollSD
historical,1964,6,1245,1245,CGCM3.1 (T47),High (A2),14.7951546,25.7859497,20.29055215,293.4405522,,14.7453543,0.72402349,28.1461254,2.1738309,,,
historical,1964,7,1275,1275,CGCM3.1 (T47),High (A2),17.1801262,32.4366608,24.8083935,297.9583935,,17.3629708,0.41531372,31.0231436,0.86429298,,,
historical,1964,8,1305,1305,CGCM3.1 (T47),High (A2),17.4800072,29.9514065,23.71570685,296.8657069,,17.3460755,0.72367986,30.1178883,0.81470344,,,
historical,1964,9,1335,1335,CGCM3.1 (T47),High (A2),13.379776,25.5301514,19.4549637,292.6049637,,14.3283155,1.30144355,26.6924958,1.60355101,,,
historical,1964,10,1365,1365,CGCM3.1 (T47),High (A2),10.77633,22.2475147,16.51192235,289.6619224,,10.0855662,1.74568111,20.5463287,1.30450644,,,
historical,1964,11,1395,1395,CGCM3.1 (T47),High (A2),7.10355711,14.6109514,10.85725426,284.0072543,,6.63809164,1.68014988,15.5289182,1.62754459,,,
historical,1964,12,1425,1425,CGCM3.1 (T47),High (A2),3.70441985,11.6141186,7.659269225,280.8092692,,4.1692372,1.60738038,12.2258007,1.70770023,,,
historical,1965,1,1455,1455,CGCM3.1 (T47),High (A2),3.50299454,10.7018824,7.10243847,280.2524385,,2.64622529,1.99018428,10.1753077,1.77574331,,,
historical,1965,2,1485,1485,CGCM3.1 (T47),High (A2),1.09885716,9.94529343,5.522075295,278.6720753,,1.74603978,2.20339813,10.0127922,2.20993701,,,
historical,1965,3,1515,1515,CGCM3.1 (T47),High (A2),4.78097153,13.8977089,9.339340215,282.4893402,,3.75200195,1.68546533,13.4028191,2.41153562,,,
historical,1965,4,1545,1545,CGCM3.1 (T47),High (A2),5.78434181,15.5665417,10.67544176,283.8254418,,6.99563384,0.73187377,18.2099249,1.70359586,,,
historical,1965,5,1575,1575,CGCM3.1 (T47),High (A2),9.2720232,22.3530178,15.8125205,288.9625205,,10.5074686,0.93765251,23.3065441,1.67961151,,,
historical,1965,6,1605,1605,CGCM3.1 (T47),High (A2),13.6137152,27.8706341,20.74217465,293.8921747,,14.6445338,0.75340043,28.0395828,2.07701561,,,
historical,1965,7,1635,1635,CGCM3.1 (T47),High (A2),17.3974018,31.599905,24.4986534,297.6486534,,17.5208824,0.63457174,31.2820543,1.15514067,,,
historical,1965,8,1665,1665,CGCM3.1 (T47),High (A2),16.805397,29.5580883,23.18174265,296.3317427,,17.3750923,0.68843447,30.2519138,0.87728042,,,
historical,1965,9,1695,1695,CGCM3.1 (T47),High (A2),14.1103306,26.8057938,20.4580622,293.6080622,,14.4014455,1.24861531,26.8026648,1.55146365,,,
historical,1965,10,1725,1725,CGCM3.1 (T47),High (A2),11.2591801,19.0139313,15.1365557,288.2865557,,10.1123307,1.64801871,20.5081797,1.23580282,,,
historical,1965,11,1755,1755,CGCM3.1 (T47),High (A2),3.82993627,14.6181316,9.224033935,282.3740339,,6.64518116,1.58421913,15.506422,1.5361119,,,
historical,1965,12,1785,1785,CGCM3.1 (T47),High (A2),6.13509846,14.283514,10.20930623,283.3593062,,4.28568093,1.55954752,12.2651458,1.61483551,,,
historical,1966,1,1815,1815,CGCM3.1 (T47),High (A2),4.09397364,12.4459429,8.26995827,281.4199583,,2.89148186,2.05582314,10.3357625,1.76667514,,,
historical,1966,2,1845,1845,CGCM3.1 (T47),High (A2),1.05587029,8.05318165,4.55452597,277.704526,,2.15287769,2.48800219,10.4252589,2.50336908,,,
historical,1966,3,1875,1875,CGCM3.1 (T47),High (A2),3.71640944,13.0277853,8.37209737,281.5220974,,3.72936104,1.60073507,13.3099804,2.30841133,,,
historical,1966,4,1905,1905,CGCM3.1 (T47),High (A2),7.39709282,21.7341938,14.56564331,287.7156433,,7.12841576,0.82220235,18.3931198,1.72660914,,,
historical,1966,5,1935,1935,CGCM3.1 (T47),High (A2),11.7671585,23.4608917,17.6140251,290.7640251,,10.6124829,0.95529101,23.2736577,1.59714809,,,
historical,1966,6,1965,1965,CGCM3.1 (T47),High (A2),15.5177774,29.2437305,22.38075395,295.530754,,14.7308198,0.7699019,27.9286844,2.00446439,,,
historical,1966,7,1995,1995,CGCM3.1 (T47),High (A2),17.6727333,30.18437,23.92855165,297.0785517,,17.4374809,0.6625157,31.1221048,1.21751274,,,
historical,1966,8,2025,2025,CGCM3.1 (T47),High (A2),18.8748894,31.5508614,25.2128754,298.3628754,,17.317933,0.68006388,30.2669853,0.83376104,,,
historical,1966,9,2055,2055,CGCM3.1 (T47),High (A2),13.8011522,24.8009071,19.30102965,292.4510297,,14.3845087,1.18587165,26.9242651,1.5261024,,,
historical,1966,10,2085,2085,CGCM3.1 (T47),High (A2),7.78172827,19.901577,13.84165264,286.9916526,,10.1564343,1.57027561,20.3952716,1.23073887,,,
historical,1966,11,2115,2115,CGCM3.1 (T47),High (A2),4.21362352,13.3731833,8.79340341,281.9434034,,6.88855117,1.70595834,15.6768889,1.56311363,,,
historical,1966,12,2145,2145,CGCM3.1 (T47),High (A2),4.44653225,12.5544624,8.500497325,281.6504973,,4.42028216,1.54540028,12.3213315,1.54325941,,,
historical,1967,1,2175,2175,CGCM3.1 (T47),High (A2),3.38062525,10.3657751,6.873200175,280.0232002,,2.72274746,2.18288194,10.2594436,1.8475671,,,
historical,1967,2,2205,2205,CGCM3.1 (T47),High (A2),0.16807562,7.74259615,3.955335885,277.1053359,,2.45322401,2.51946986,10.6625633,2.48281457,,,
historical,1967,3,2235,2235,CGCM3.1 (T47),High (A2),2.20979118,10.3674145,6.28860284,279.4386028,,3.97966688,1.59828144,13.5009795,2.29933979,,,
historical,1967,4,2265,2265,CGCM3.1 (T47),High (A2),6.9255414,16.7910213,11.85828135,285.0082814,,7.2142122,0.81154184,18.5367177,1.68528409,,,
historical,1967,5,2295,2295,CGCM3.1 (T47),High (A2),10.8146019,22.0288906,16.42174625,289.5717463,,10.6435138,0.96212613,23.18046,1.63928527,,,
historical,1967,6,2325,2325,CGCM3.1 (T47),High (A2),15.4440336,25.8075275,20.62578055,293.7757806,,14.7879921,0.74515315,27.9238359,2.00484076,,,
historical,1967,7,2355,2355,CGCM3.1 (T47),High (A2),18.041008,30.2145863,24.12779715,297.2777972,,17.412069,0.68910477,31.0557931,1.27957684,,,
historical,1967,8,2385,2385,CGCM3.1 (T47),High (A2),17.28265,29.2510395,23.26684475,296.4168448,,17.2987149,0.68265955,30.3350442,0.82575611,,,
historical,1967,9,2415,2415,CGCM3.1 (T47),High (A2),16.0446148,29.5061817,22.77539825,295.9253983,,14.2132966,1.18232554,26.9049873,1.5356868,,,
historical,1967,10,2445,2445,CGCM3.1 (T47),High (A2),10.1630173,20.3004704,15.23174385,288.3817439,,9.93380443,1.36717416,20.3289001,1.22380343,,,
historical,1967,11,2475,2475,CGCM3.1 (T47),High (A2),8.16467762,16.8791103,12.52189396,285.671894,,6.9242325,1.72026466,15.7191516,1.56678298,,,
historical,1967,12,2505,2505,CGCM3.1 (T47),High (A2),4.5956068,13.2771187,8.93636275,282.0863628,,4.46305354,1.58115843,12.4585524,1.60923394,,,
historical,1968,1,2535,2535,CGCM3.1 (T47),High (A2),5.68069315,12.2639132,8.972303175,282.1223032,,2.953602,2.24567392,10.3674792,1.896241,,,
historical,1968,2,2565,2565,CGCM3.1 (T47),High (A2),1.38462985,10.5987196,5.991674725,279.1416747,,2.09506738,2.36061992,10.398994,2.3737774,,,
historical,1968,3,2595,2595,CGCM3.1 (T47),High (A2),5.5702281,15.4681377,10.5191829,283.6691829,,3.66727055,1.73071806,13.0285574,2.35520493,,,
historical,1968,4,2625,2625,CGCM3.1 (T47),High (A2),6.78024673,18.8028336,12.79154017,285.9415402,,7.15867129,0.81250954,18.4657308,1.69124197,,,
historical,1968,5,2655,2655,CGCM3.1 (T47),High (A2),9.64236736,22.9769554,16.30966138,289.4596614,,10.6837397,0.90724522,23.2339138,1.64139736,,,
historical,1968,6,2685,2685,CGCM3.1 (T47),High (A2),15.0911398,28.8713169,21.98122835,295.1312284,,14.9757022,0.97199446,28.2101134,2.35940588,,,
historical,1968,7,2715,2715,CGCM3.1 (T47),High (A2),16.896843,30.3307724,23.6138077,296.7638077,,17.6059324,0.96855387,31.2579474,1.46552963,,,
historical,1968,8,2745,2745,CGCM3.1 (T47),High (A2),17.8318405,30.797596,24.31471825,297.4647183,,17.4414792,0.60601969,30.443061,0.84317957,,,
historical,1968,9,2775,2775,CGCM3.1 (T47),High (A2),16.1114693,29.0040588,22.55776405,295.7077641,,14.2501609,1.14466691,26.9026614,1.53770115,,,
historical,1968,10,2805,2805,CGCM3.1 (T47),High (A2),9.49651241,20.2580509,14.87728166,288.0272817,,9.85698691,1.33848281,20.5901737,1.2646299,,,
historical,1968,11,2835,2835,CGCM3.1 (T47),High (A2),6.47874832,13.9299002,10.20432426,283.3543243,,6.76687277,1.64125631,15.4363481,1.52609894,,,
historical,1968,12,2865,2865,CGCM3.1 (T47),High (A2),1.14201224,9.22975636,5.1858843,278.3358843,,4.40402496,1.57898812,12.3510411,1.60592294,,,
historical,1969,1,2895,2895,CGCM3.1 (T47),High (A2),-1.0208356,7.30349016,3.14132728,276.2913273,,2.92059706,2.24868919,10.2286504,1.89400848,,,
historical,1969,2,2925,2925,CGCM3.1 (T47),High (A2),-0.759436,8.04363155,3.642097775,276.7920978,,2.25800548,2.38148087,10.5728441,2.39044314,,,
historical,1969,3,2955,2955,CGCM3.1 (T47),High (A2),1.2269423,10.2978487,5.7623955,278.9123955,,3.67172777,1.73119474,12.8263878,2.33383483,,,
historical,1969,4,2985,2985,CGCM3.1 (T47),High (A2),7.78883743,17.4339294,12.61138342,285.7613834,,7.16211228,0.81528311,18.4295098,1.69839117,,,
historical,1969,5,3015,3015,CGCM3.1 (T47),High (A2),9.92450333,26.2421207,18.08331202,291.233312,,10.8558872,1.08057348,23.2781138,1.60371638,,,
historical,1969,6,3045,3045,CGCM3.1 (T47),High (A2),15.4685545,32.6970901,24.0828223,297.2328223,,14.9630392,0.98905198,28.3231477,2.28623649,,,
historical,1969,7,3075,3075,CGCM3.1 (T47),High (A2),17.729517,32.1539688,24.9417429,298.0917429,,17.6149094,0.9617755,31.1832792,1.51661411,,,
historical,1969,8,3105,3105,CGCM3.1 (T47),High (A2),17.2649708,30.9879208,24.1264458,297.2764458,,17.6155926,0.72229455,30.7773316,1.01606032,,,
historical,1969,9,3135,3135,CGCM3.1 (T47),High (A2),14.765398,26.9517574,20.8585777,294.0085777,,14.4398819,0.99425804,27.1759208,1.54972701,,,
historical,1969,10,3165,3165,CGCM3.1 (T47),High (A2),11.0538101,22.9524498,17.00312995,290.15313,,10.2551889,1.00531582,20.9408268,1.62812963,,,
historical,1969,11,3195,3195,CGCM3.1 (T47),High (A2),6.06896114,15.2248907,10.64692592,283.7969259,,6.97288819,1.93686819,15.4659474,1.58699491,,,
historical,1969,12,3225,3225,CGCM3.1 (T47),High (A2),2.11282372,9.9070406,6.00993216,279.1599322,,4.53165034,1.70016177,12.3245251,1.5818169,,,
historical,1970,1,3255,3255,CGCM3.1 (T47),High (A2),-0.1914279,7.41049147,3.609531785,276.7595318,,2.76081704,2.25147001,10.1604641,1.88843089,,,
historical,1970,2,3285,3285,CGCM3.1 (T47),High (A2),0.64355344,9.46306992,5.05331168,278.2033117,,2.08770257,2.12494879,10.4802424,2.23304405,,,
historical,1970,3,3315,3315,CGCM3.1 (T47),High (A2),2.34881806,11.2693834,6.80910073,279.9591007,,3.39011281,1.45720038,12.343885,1.72502394,,,
historical,1970,4,3345,3345,CGCM3.1 (T47),High (A2),7.57463074,17.7326107,12.65362072,285.8036207,,7.1785782,0.78821399,18.245401,1.65568084,,,
historical,1970,5,3375,3375,CGCM3.1 (T47),High (A2),11.7167635,21.8352604,16.77601195,289.926012,,10.7951386,1.07359524,22.8973543,1.25690737,,,
historical,1970,6,3405,3405,CGCM3.1 (T47),High (A2),13.7371492,27.0806999,20.40892455,293.5589246,,14.8560914,1.06936466,28.4016751,2.20372006,,,
historical,1970,7,3435,3435,CGCM3.1 (T47),High (A2),18.9420872,33.6122513,26.27716925,299.4271693,,17.6775818,0.95303233,31.1670324,1.50273828,,,
historical,1970,8,3465,3465,CGCM3.1 (T47),High (A2),17.6362438,31.4581432,24.5471935,297.6971935,,17.6831485,0.74280553,31.0074909,1.09401881,,,
historical,1970,9,3495,3495,CGCM3.1 (T47),High (A2),15.0596151,27.7941856,21.42690035,294.5769004,,14.6517887,0.99412392,27.1797768,1.54526894,,,
historical,1970,10,3525,3525,CGCM3.1 (T47),High (A2),10.3532114,20.1648388,15.2590251,288.4090251,,10.2230339,0.99255591,20.5625453,1.77127666,,,
historical,1970,11,3555,3555,CGCM3.1 (T47),High (A2),6.70898676,15.303957,11.00647188,284.1564719,,7.08487214,1.98030176,15.5764458,1.56365444,,,
historical,1970,12,3585,3585,CGCM3.1 (T47),High (A2),5.33367443,12.6192513,8.976462865,282.1264629,,4.70083886,1.70220885,12.382683,1.56475424,,,
historical,1971,1,3615,3615,CGCM3.1 (T47),High (A2),5.34404755,11.9403105,8.642179025,281.792179,,2.75699534,2.25011951,10.1795425,1.8954946,,,
historical,1971,2,3645,3645,CGCM3.1 (T47),High (A2),6.22125673,14.5499268,10.38559177,283.5355918,,2.38109971,2.19636845,10.7303295,2.31951291,,,
historical,1971,3,3675,3675,CGCM3.1 (T47),High (A2),3.50295186,12.3815937,7.94227278,281.0922728,,3.47523466,1.56958574,12.4560488,1.87016514,,,
historical,1971,4,3705,3705,CGCM3.1 (T47),High (A2),8.45623493,20.225069,14.34065197,287.490652,,7.2975056,0.64192982,18.4033182,1.44392237,,,
historical,1971,5,3735,3735,CGCM3.1 (T47),High (A2),11.6626253,22.9447937,17.3037095,290.4537095,,10.9289901,0.94929889,22.9233537,1.24744396,,,
historical,1971,6,3765,3765,CGCM3.1 (T47),High (A2),15.5936794,26.8197002,21.2066898,294.3566898,,14.9699002,0.98739672,28.377685,2.21150182,,,
historical,1971,7,3795,3795,CGCM3.1 (T47),High (A2),16.603466,29.5226097,23.06303785,296.2130379,,17.6843993,0.95109389,31.0833052,1.5018655,,,
historical,1971,8,3825,3825,CGCM3.1 (T47),High (A2),16.7463398,30.4176998,23.5820198,296.7320198,,17.7998903,0.69010188,31.1525237,0.98274757,,,
historical,1971,9,3855,3855,CGCM3.1 (T47),High (A2),14.2151403,28.1402683,21.1777043,294.3277043,,14.7996097,1.02594266,27.4134875,1.67224262,,,
historical,1971,10,3885,3885,CGCM3.1 (T47),High (A2),10.5974703,19.2661915,14.9318309,288.0818309,,10.2782905,1.06991229,20.920437,1.82402114,,,
historical,1971,11,3915,3915,CGCM3.1 (T47),High (A2),9.32225132,17.3815575,13.35190441,286.5019044,,7.2107221,1.78735044,15.7009619,1.53396409,,,
historical,1971,12,3945,3945,CGCM3.1 (T47),High (A2),5.76629448,12.8831892,9.32474184,282.4747418,,4.53210778,1.63654446,12.1511336,1.43872246,,,
historical,1972,1,3975,3975,CGCM3.1 (T47),High (A2),0.42826176,8.13657093,4.282416345,277.4324163,,2.65984248,2.20932173,9.94749061,1.74017218,,,
historical,1972,2,4005,4005,CGCM3.1 (T47),High (A2),4.19342804,11.6527729,7.92310047,281.0731005,,2.89858457,2.50219927,11.2731143,2.32896027,,,
historical,1972,3,4035,4035,CGCM3.1 (T47),High (A2),5.21694231,14.3564997,9.786721005,282.936721,,3.62668662,1.67220576,12.5871264,1.96249443,,,
historical,1972,4,4065,4065,CGCM3.1 (T47),High (A2),7.55092239,18.8083954,13.1796589,286.3296589,,7.33006733,0.65640752,18.0664281,0.92986576,,,
historical,1972,5,4095,4095,CGCM3.1 (T47),High (A2),10.9906435,22.049345,16.51999425,289.6699943,,10.8972123,0.92394759,22.9367263,1.25455081,,,
historical,1972,6,4125,4125,CGCM3.1 (T47),High (A2),14.7757463,27.7581272,21.26693675,294.4169368,,14.8231637,1.01731705,28.1394402,2.24970643,,,
historical,1972,7,4155,4155,CGCM3.1 (T47),High (A2),16.6421776,29.6618996,23.1520386,296.3020386,,17.6230304,0.97343836,31.1309081,1.47864267,,,
historical,1972,8,4185,4185,CGCM3.1 (T47),High (A2),17.1189632,30.5866165,23.85278985,297.0027899,,17.570758,0.71544474,30.8825371,1.23734083,,,
historical,1972,9,4215,4215,CGCM3.1 (T47),High (A2),13.3795319,26.1166706,19.74810125,292.8981013,,14.8913672,0.97139953,27.7044003,1.43361621,,,
historical,1972,10,4245,4245,CGCM3.1 (T47),High (A2),10.0387392,20.1136265,15.07618285,288.2261829,,10.8020626,1.1338591,21.3557356,2.10610259,,,
historical,1972,11,4275,4275,CGCM3.1 (T47),High (A2),7.72706366,16.0539856,11.89052463,285.0405246,,7.50849455,1.48545511,15.8286163,1.37060763,,,
historical,1972,12,4305,4305,CGCM3.1 (T47),High (A2),5.86504507,13.8336067,9.849325885,282.9993259,,4.28593668,1.8415281,11.8829261,1.6196369,,,
historical,1973,1,4335,4335,CGCM3.1 (T47),High (A2),4.65540123,11.6743479,8.164874565,281.3148746,,2.6973344,2.22621121,10.06797,1.81624218,,,
historical,1973,2,4365,4365,CGCM3.1 (T47),High (A2),1.28811228,9.99439526,5.64125377,278.7912538,,3.20695691,2.33550854,11.5522124,2.02808168,,,
historical,1973,3,4395,4395,CGCM3.1 (T47),High (A2),1.46379399,10.4162598,5.940026895,279.0900269,,3.90153738,1.66447827,12.9351534,1.86659898,,,
historical,1973,4,4425,4425,CGCM3.1 (T47),High (A2),6.86810493,17.9819832,12.42504407,285.5750441,,7.13070536,1.02249284,17.9497524,1.15835038,,,
historical,1973,5,4455,4455,CGCM3.1 (T47),High (A2),9.7255888,23.5601044,16.6428466,289.7928466,,10.8700809,0.93097119,23.113452,1.2507942,,,
historical,1973,6,4485,4485,CGCM3.1 (T47),High (A2),16.8574867,32.0984459,24.4779663,297.6279663,,14.8299402,1.0221033,28.2088217,2.18132737,,,
historical,1973,7,4515,4515,CGCM3.1 (T47),High (A2),19.6613731,33.4164925,26.5389328,299.6889328,,17.6713085,1.00876903,31.1097454,1.49464803,,,
historical,1973,8,4545,4545,CGCM3.1 (T47),High (A2),17.840847,31.1055107,24.47317885,297.6231789,,17.543311,0.73317442,30.9583804,1.14980983,,,
historical,1973,9,4575,4575,CGCM3.1 (T47),High (A2),13.3539667,25.6811752,19.51757095,292.667571,,14.5858577,1.09324843,27.1922408,1.70601221,,,
historical,1973,10,4605,4605,CGCM3.1 (T47),High (A2),9.93224621,22.073288,16.00276711,289.1527671,,10.8665701,1.11387556,21.6321786,2.15279133,,,
historical,1973,11,4635,4635,CGCM3.1 (T47),High (A2),6.74724579,14.224577,10.4859114,283.6359114,,7.31735186,1.52726343,15.6909967,1.32997937,,,
historical,1973,12,4665,4665,CGCM3.1 (T47),High (A2),4.16169548,11.8584919,8.01009369,281.1600937,,4.27687669,1.84009682,11.7799534,1.55692664,,,
historical,1974,1,4695,4695,CGCM3.1 (T47),High (A2),2.5689373,9.56221104,6.06557417,279.2155742,,2.39159598,1.99438509,9.83523013,1.66439125,,,
historical,1974,2,4725,4725,CGCM3.1 (T47),High (A2),3.34866452,11.6496906,7.49917756,280.6491776,,3.57914309,2.34226585,11.8630211,2.12691311,,,
historical,1974,3,4755,4755,CGCM3.1 (T47),High (A2),3.86230135,12.0408344,7.951567875,281.1015679,,3.90825098,1.6720138,12.9187338,1.84273117,,,
historical,1974,4,4785,4785,CGCM3.1 (T47),High (A2),7.77571058,17.9442978,12.86000419,286.0100042,,7.15760196,1.01622427,17.8616351,1.12330325,,,
historical,1974,5,4815,4815,CGCM3.1 (T47),High (A2),12.6263762,22.2416172,17.4339967,290.5839967,,11.0114729,0.83947634,23.1451201,1.2514024,,,
historical,1974,6,4845,4845,CGCM3.1 (T47),High (A2),13.6989946,27.5214024,20.6101985,293.7601985,,14.9395579,1.11349096,28.3247299,2.25275516,,,
historical,1974,7,4875,4875,CGCM3.1 (T47),High (A2),16.9972706,29.882555,23.4399128,296.5899128,,17.8361151,1.01763782,31.291172,1.51166347,,,
historical,1974,8,4905,4905,CGCM3.1 (T47),High (A2),18.88937,32.8857651,25.88756755,299.0375676,,17.4034452,0.8148312,30.7813868,1.31501485,,,
historical,1974,9,4935,4935,CGCM3.1 (T47),High (A2),14.6177063,28.6039791,21.6108427,294.7608427,,14.3975785,0.97632048,26.8138944,1.72539701,,,
historical,1974,10,4965,4965,CGCM3.1 (T47),High (A2),11.3548326,24.0571556,17.7059941,290.8559941,,10.7929062,1.2338724,21.7205287,2.11028058,,,
historical,1974,11,4995,4995,CGCM3.1 (T47),High (A2),10.3367186,18.525177,14.4309478,287.5809478,,7.45446868,1.51207612,16.1134629,1.44751215,,,
