Time,J,A,S,tau
0.0,50.0,1.0,0.9969986082444516,23.64066193853428
1.0,49.29537113373093,2.954954066264667,0.9969458695640181,23.572442053495546
2.0,47.598834138503186,4.788042647437303,0.9968914034613187,23.50378073108074
3.0,45.59110549259813,6.506237246437471,0.9968351650755088,23.434705552832792
4.0,43.51235194202165,8.116115209081778,0.9967771088873006,23.36524409126414
5.0,41.41717626953415,9.623880496195746,0.9967171887584103,23.29542389118266
6.0,39.31726454034247,11.035382212038144,0.9966553579775781,23.225272451572046
7.0,37.21523174998754,12.356139647934738,0.9965915693075007,23.154817207480185
8.0,35.11179642752361,13.591357468041926,0.9965257750384047,23.08408551234086
9.0,33.00726378103235,14.745945862842134,0.9964579270474899,23.01310462124415
10.0,30.901845767252574,15.824534242886177,0.9963879768595262,22.94190167358451
11.0,28.795733392853865,16.831493004942192,0.9963158757161471,22.870503677408646
12.0,26.689113247230697,17.770939218323257,0.9962415746470036,22.798937492521144
13.0,24.582171353278696,18.646761248192174,0.9961650245491922,22.72722981623302
14.0,22.47509387738087,19.46262215815841,0.9960861762703145,22.655407166752624
15.0,20.36806704819941,20.221980514520617,0.9960049806975916,22.583495870539984
16.0,18.261276861613485,20.92810016012595,0.9959213888537516,22.511522046449233
17.0,16.15490874208808,21.584057834664396,0.9958353519938876,22.43951159498538
18.0,14.049147181559665,22.19275758638348,0.9957468217127837,22.367490183638818
19.0,11.944175354300473,22.756929751689768,0.9956557500679173,22.29548323060511
20.0,9.840174801596905,23.279164427415136,0.9955620896870628,22.22351589835699
21.0,7.737325115204776,23.76191131161842,0.9954657938869205,22.15161308291388
22.0,5.635803559194474,24.207435924012394,0.9953668168283344,22.0797993972588
23.0,4.104192350014826,24.060548815856198,0.9952651136173386,22.008099167310384
24.0,3.6918335803526485,22.842802433277676,0.9951606404761338,21.93653641765832
25.0,3.609439949132582,21.386698635834602,0.995053354882486,21.865134864059655
26.0,3.5929243453836532,19.961654153691022,0.994943215724669,21.79391790462838
27.0,3.5888878385354777,18.617175387832976,0.9948301834617402,21.722908611722023
28.0,3.587254060010542,17.357937686794862,0.9947142202876254,21.652129724600503
29.0,3.5860912767775974,16.180463890944196,0.9945952903049088,21.58160364194987
30.0,3.5850093982969793,15.080008559188917,0.9944733597080898,21.51135241488083
31.0,3.583925025919848,14.05180673233815,0.9943483969522815,21.44139774237072
32.0,3.58282128701479,13.091316951478062,0.9942203729459218,21.371760964910997
33.0,3.581699842799364,12.194258120563507,0.9940892612404452,21.302463059718203
34.0,3.5805751982022023,11.356605103465544,0.9939550382246448,21.233524636294064
35.0,3.5794824528078424,10.574576398714347,0.9938176833225338,21.164965932481408
36.0,3.5784955163678482,9.844620624427957,0.9936771791942381,21.09680681100646
37.0,3.5777590821351932,9.163403252350191,0.9935335119393716,21.029066756498683
38.0,3.57753976574827,8.527794120224002,0.993386671302617,20.961764872962707
39.0,3.5783022248450433,7.934855468506842,0.99323665088049,20.89491988171973
40.0,3.5808149597141186,7.381830645193263,0.9930834483288874,20.828550119786563
41.0,3.5862878518905514,6.866133642889384,0.9929270655722051,20.762673538574116
42.0,3.596538449557968,6.385341248452781,0.9927675090095781,20.69730770334475
43.0,3.614175118769018,5.937176372959353,0.9926047897237971,20.632469792112293
44.0,3.64278052408983,5.519506086567395,0.9924389236638893,20.568176597725415
45.0,3.687084134443393,5.130330121851005,0.9922699318786493,20.50444452543256
46.0,3.7530808188387943,4.767775165373721,0.99209784068819,20.441289595762505
47.0,3.8480826549263396,4.43008513914499,0.9919226818920632,20.378727444247243
48.0,3.9806752420049363,4.115615168002129,0.9917444929440222,20.316773323757033
49.0,4.160571035154345,3.8228249120452755,0.9915633171336272,20.25544210606667
50.0,4.398353350741464,3.5502724068899716,0.9913792037667153,20.19474828337562
51.0,4.705114231309822,3.296607997662084,0.9911922083202559,20.134705971145255
52.0,5.0920189500353015,3.060570187554892,0.991002392593364,20.07532891087377
53.0,5.569818757135847,2.8409833540364082,0.990809824858121,20.016630472540182
54.0,6.148334413081726,2.6367581941492615,0.9906145799915065,19.95862365765891
55.0,6.835954744844549,2.446898963065108,0.9904167395845912,19.90132110314207
56.0,7.639169024903182,2.270521591491776,0.9902163920455558,19.844735084967517
57.0,8.562112660438595,2.1068877060217015,0.9900136327084773,19.78887752091201
58.0,9.606173449522036,1.955461548730372,0.9898085638811156,19.73375997595473
59.0,10.769575042908066,1.8160044152817176,0.9896012949948407,19.679393662252494
60.0,12.046982461672924,1.6886771442825148,0.9893919424623704,19.625789451697052
61.0,13.429041914873498,1.5741993675041985,0.9891806298562713,19.5729578729429
62.0,14.902039099261318,1.474013725012869,0.9889674878541747,19.520909118734732
63.0,16.447721413827402,1.390457541833313,0.9887526542237931,19.469653050653818
64.0,18.043279297046517,1.3269084303507308,0.9885362737937641,19.419199203303624
65.0,19.66149583400212,1.2878728619342743,0.9883184983785628,19.36955678995308
66.0,21.270591538125142,1.2789944953297605,0.9880994867087828,19.320734706938374
67.0,22.83312642361267,1.3069487859870812,0.9878794043184912,19.272741539039504
68.0,24.303643440843867,1.3792182706828497,0.9876584234202095,19.22558556444214
69.0,25.626164262040326,1.5037473818029308,0.987436722747286,19.17927476015602
70.0,26.7347120306745,1.6884983798485602,0.9872144873831832,19.133816806977762
71.0,27.56068077930607,1.9409389462521671,0.9869919085540825,19.08921909505611
72.0,28.0476374386438,2.267506198775624,0.9867691834097382,19.045488728902683
73.0,28.16764801225559,2.673093328301817,0.9865465147675554,19.002632533014914
74.0,27.92946201620328,3.1605948630229728,0.9863241108490566,18.96065705667281
75.0,27.372510973025335,3.7305517375001087,0.9861021849717944,18.919568579796756
76.0,26.550765630998487,4.380879739136957,0.9858809552318318,18.879373118034362
77.0,25.516193264557614,5.106700656143095,0.9856606441621527,18.840076427885364
78.0,24.309770010174965,5.900234515709264,0.9854414783621755,18.80168401215099
79.0,22.96093978016913,6.750744588587877,0.9852236881095355,18.764201125140772
80.0,21.491729704441216,7.644550619437605,0.9850075069514654,18.72763277778144
81.0,19.92147179034525,8.565160690623252,0.984793171276101,18.691983742602613
82.0,18.270030311103046,9.49361611161194,0.9845809198612324,18.657258558972043
83.0,16.55931373121496,10.409030229030897,0.984370993407654,18.623461538124086
84.0,14.81382787640031,11.289045671183393,0.9841636340564182,18.590596768080776
85.0,13.061427726998877,12.109562608323136,0.9839590848906167,18.558668118375927
86.0,11.335348094012884,12.8430360398114,0.983757589421717,18.52767924481268
87.0,9.677455273843934,13.45564913514052,0.9835593910652756,18.497633594569546
88.0,8.140384707823587,13.905765020714972,0.9833647326061237,18.46853441045647
89.0,6.783988436580097,14.14798815831784,0.983173855653637,18.44038473549063
90.0,5.662938946068791,14.145431263034496,0.9829870000915589,18.413187417440355
91.0,4.8087545244372185,13.886380635050338,0.982804403521159,18.386945113067437
92.0,4.21652137303083,13.395110249726073,0.982626300701817,18.36166029236324
93.0,3.84607555676476,12.72794354535914,0.9824529229917324,18.337335242776348
94.0,3.637568511685462,11.955794856204447,0.9822844977877186,18.313972073173186
95.0,3.5313897837963024,11.14391670975618,0.9821212479684513,18.29157271774152
96.0,3.4815909503763156,10.339481285705782,0.9819633913435919,18.270138939824523
97.0,3.459239023517957,9.569794017075903,0.9818111401092817,18.249672335608377
98.0,3.4490419692126473,8.847108711557897,0.9816647003124366,18.2301743376741
99.0,3.4442156814068023,8.174779622736288,0.9815242713348976,18.21164621864745
100.0,3.442526819109504,7.55185327580915,0.9813900453751497,18.19408909441516
101.0,3.4441044750370158,6.975686430704225,0.9812622069213519,18.177503926384624
102.0,3.4505455828050096,6.443144789692109,0.9811409323073609,18.161891525513578
103.0,3.4647091923553055,5.95106503672352,0.9810263893067378,18.147252556540618
104.0,3.4908373914233612,5.496440280076986,0.9809187365808261,18.133587538346923
105.0,3.534710537547588,5.076457016048545,0.9808181233562263,18.12089684844434
106.0,3.6037859310580624,4.688503395969998,0.9807246889843854,18.109180724650198
107.0,3.70720480685642,4.330157872576387,0.9806385625962664,18.09843926797092
108.0,3.855655578149221,3.9991788442322878,0.980559862759957,18.08867244479351
109.0,4.061066900379491,3.693491812837586,0.9804886971735709,18.079880089143877
110.0,4.336146692678881,3.411177677806853,0.9804251623868966,18.072061904776515
111.0,4.69379912184354,3.150462204529122,0.9803693435541815,18.065217467138712
112.0,5.146467930295207,2.909707554949356,0.9803213142190194,18.059346225209623
113.0,5.705460923587019,2.68740782470169,0.9802811361316972,18.05444750320726
114.0,6.380304243614703,2.4821920230722636,0.9802488591028459,18.05052050221618
115.0,7.17816176854614,2.2928407282295016,0.9802245208830543,18.047564301596463
116.0,8.10333443074053,2.1183224444658606,0.9802081471153395,18.045577860714086
117.0,9.156817089765985,1.9578634119539575,0.9801997512203754,18.044560019310147
118.0,10.335893711193371,1.811054900270168,0.9801993343855632,18.044509498455117
119.0,11.633740152900653,1.6779865218126646,0.980206885731942,18.045424903256475
120.0,13.038981720968604,1.5594277322515675,0.980222382237488,18.04730472248069
121.0,14.535412397181291,1.4570225663222927,0.9802457888383871,18.05014732914274
122.0,16.101934435871133,1.3734618076126746,0.9802770586206018,18.05395098176861
123.0,17.712729173508517,1.3126150876444607,0.9803161329264724,18.058713824441295
124.0,19.337552815268474,1.2795692578763584,0.9803629415663236,18.064433887370587
125.0,20.941504237211916,1.2805495932696382,0.9804174030401428,18.07110908716833
126.0,22.483505352316346,1.3227052978463925,0.9804794247959576,18.0787372270875
127.0,23.913473763863667,1.413763052553309,0.9805489035055097,18.087315997015605
128.0,25.17025825799893,1.5615700132021237,0.9806257253807643,18.096842973483593
